"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/scaleout-iperf/10000-from-vpn-fw.csv",,,,"Date:","27 Jul 2017 21:13:30 UTC"

"net/dc2.s1-eth10",,"system"
0.0,103758894.0,27-07 21:14:29
0.0,97727702.0,27-07 21:14:30
0.0,103616402.0,27-07 21:14:31
42.0,107837406.0,27-07 21:14:32
0.0,107912972.0,27-07 21:14:33
0.0,107331372.0,27-07 21:14:34
0.0,106063484.0,27-07 21:14:35
0.0,104584766.0,27-07 21:14:36
0.0,105862832.0,27-07 21:14:37
0.0,97973428.0,27-07 21:14:38
0.0,108852256.0,27-07 21:14:39
0.0,109457120.0,27-07 21:14:40
0.0,108836262.0,27-07 21:14:41
0.0,106083840.0,27-07 21:14:42
0.0,110047444.0,27-07 21:14:43
0.0,111008538.0,27-07 21:14:44
0.0,110472012.0,27-07 21:14:45
0.0,110221924.0,27-07 21:14:46
0.0,110470558.0,27-07 21:14:47
0.0,105974790.0,27-07 21:14:48
0.0,107232500.0,27-07 21:14:49
0.0,107181610.0,27-07 21:14:50
0.0,107190334.0,27-07 21:14:51
0.0,107120542.0,27-07 21:14:52
0.0,103753078.0,27-07 21:14:53
0.0,97319128.0,27-07 21:14:54
0.0,104019160.0,27-07 21:14:55
0.0,107864990.0,27-07 21:14:56
0.0,107646890.0,27-07 21:14:57
42.0,108032242.0,27-07 21:14:58
0.0,103974086.0,27-07 21:14:59
0.0,107120542.0,27-07 21:15:00
0.0,103690556.0,27-07 21:15:01
0.0,97308950.0,27-07 21:15:02
0.0,106157994.0,27-07 21:15:03
0.0,109797356.0,27-07 21:15:04
0.0,110378956.0,27-07 21:15:05
0.0,110367324.0,27-07 21:15:06
0.0,110134684.0,27-07 21:15:07
0.0,104151474.0,27-07 21:15:08
0.0,107684694.0,27-07 21:15:09
0.0,107537840.0,27-07 21:15:10
0.0,96565956.0,27-07 21:15:11
0.0,107422974.0,27-07 21:15:12
0.0,104167468.0,27-07 21:15:13
0.0,108488756.0,27-07 21:15:14
0.0,103404118.0,27-07 21:15:15
0.0,106425530.0,27-07 21:15:16
0.0,99154076.0,27-07 21:15:17
0.0,106956240.0,27-07 21:15:18
0.0,107034756.0,27-07 21:15:19
0.0,104831946.0,27-07 21:15:20
0.0,106237964.0,27-07 21:15:21
0.0,103122042.0,27-07 21:15:22
42.0,108174734.0,27-07 21:15:23
0.0,108599260.0,27-07 21:15:24
0.0,108557094.0,27-07 21:15:25
0.0,108177600.0,27-07 21:15:26
0.0,100011936.0,27-07 21:15:27
0.0,107785020.0,27-07 21:15:28
0.0,107744308.0,27-07 21:15:29
0.0,104160198.0,27-07 21:15:30
0.0,107769026.0,27-07 21:15:31
0.0,107853358.0,27-07 21:15:32
0.0,107386624.0,27-07 21:15:33
0.0,105329214.0,27-07 21:15:34
0.0,107715228.0,27-07 21:15:35
0.0,104980254.0,27-07 21:15:36
0.0,108815906.0,27-07 21:15:37
0.0,104420464.0,27-07 21:15:38
0.0,106057668.0,27-07 21:15:39
0.0,107005676.0,27-07 21:15:40
0.0,106839920.0,27-07 21:15:41
0.0,106880632.0,27-07 21:15:42
0.0,103706550.0,27-07 21:15:43
0.0,107151076.0,27-07 21:15:44
0.0,106980958.0,27-07 21:15:45
0.0,108003120.0,27-07 21:15:46
0.0,101633146.0,27-07 21:15:47
42.0,106210380.0,27-07 21:15:48
0.0,110332428.0,27-07 21:15:49
0.0,106774490.0,27-07 21:15:50
0.0,109810442.0,27-07 21:15:51
0.0,109893320.0,27-07 21:15:52
0.0,106051852.0,27-07 21:15:53
0.0,110198660.0,27-07 21:15:54
0.0,106650900.0,27-07 21:15:55
0.0,102823972.0,27-07 21:15:56
0.0,106464788.0,27-07 21:15:57
0.0,107117634.0,27-07 21:15:58
0.0,112680638.0,27-07 21:15:59
0.0,112423280.0,27-07 21:16:00
0.0,112621024.0,27-07 21:16:01
0.0,110710468.0,27-07 21:16:02
0.0,110672664.0,27-07 21:16:03
0.0,108202318.0,27-07 21:16:04
0.0,103463732.0,27-07 21:16:05
0.0,105963158.0,27-07 21:16:06
0.0,104482986.0,27-07 21:16:07
0.0,107946414.0,27-07 21:16:08
0.0,96512158.0,27-07 21:16:09
0.0,105358294.0,27-07 21:16:10
0.0,106880632.0,27-07 21:16:11
0.0,107239770.0,27-07 21:16:12
0.0,103622218.0,27-07 21:16:13
0.0,107351728.0,27-07 21:16:14
0.0,107268850.0,27-07 21:16:15
0.0,107382262.0,27-07 21:16:16
0.0,107607632.0,27-07 21:16:17
0.0,108490210.0,27-07 21:16:18
0.0,110361508.0,27-07 21:16:19
0.0,110678480.0,27-07 21:16:20
0.0,97228980.0,27-07 21:16:21
0.0,107652706.0,27-07 21:16:22
0.0,109913676.0,27-07 21:16:23
0.0,110604326.0,27-07 21:16:24
0.0,110518540.0,27-07 21:16:25
0.0,111430198.0,27-07 21:16:26
0.0,113067402.0,27-07 21:16:27
0.0,112219720.0,27-07 21:16:28
0.0,111802422.0,27-07 21:16:29
0.0,111837318.0,27-07 21:16:30
0.0,109727564.0,27-07 21:16:31
0.0,109955842.0,27-07 21:16:32
0.0,106474966.0,27-07 21:16:33
0.0,109159050.0,27-07 21:16:34
42.0,106240914.0,27-07 21:16:35
0.0,107446238.0,27-07 21:16:36
0.0,110319342.0,27-07 21:16:37
0.0,109577802.0,27-07 21:16:38
0.0,109384420.0,27-07 21:16:39
0.0,104869750.0,27-07 21:16:40
0.0,107828640.0,27-07 21:16:41
0.0,106506954.0,27-07 21:16:42
0.0,107577098.0,27-07 21:16:43
0.0,107712320.0,27-07 21:16:44
0.0,103974086.0,27-07 21:16:45
0.0,107167070.0,27-07 21:16:46
0.0,107289206.0,27-07 21:16:47
0.0,103738538.0,27-07 21:16:48
0.0,107548018.0,27-07 21:16:49
0.0,99223868.0,27-07 21:16:50
0.0,103279074.0,27-07 21:16:51
0.0,106592740.0,27-07 21:16:52
0.0,109932578.0,27-07 21:16:53
0.0,110991090.0,27-07 21:16:54
0.0,111303700.0,27-07 21:16:55
0.0,110240826.0,27-07 21:16:56
0.0,110553436.0,27-07 21:16:57
0.0,103931920.0,27-07 21:16:58
0.0,101970474.0,27-07 21:16:59
0.0,106418260.0,27-07 21:17:00
0.0,107678878.0,27-07 21:17:01
0.0,106137638.0,27-07 21:17:02
0.0,104030792.0,27-07 21:17:03
0.0,108138342.0,27-07 21:17:04
0.0,101087896.0,27-07 21:17:05
0.0,107420066.0,27-07 21:17:06
0.0,107606178.0,27-07 21:17:07
0.0,109701392.0,27-07 21:17:08
0.0,109966020.0,27-07 21:17:09
0.0,105887550.0,27-07 21:17:10
0.0,112453814.0,27-07 21:17:11
0.0,111659930.0,27-07 21:17:12
0.0,106979504.0,27-07 21:17:13
0.0,107215052.0,27-07 21:17:14
0.0,107175794.0,27-07 21:17:15
0.0,107120542.0,27-07 21:17:16
0.0,106996952.0,27-07 21:17:17
0.0,106723600.0,27-07 21:17:18
0.0,104200910.0,27-07 21:17:19
0.0,107905702.0,27-07 21:17:20
0.0,107566920.0,27-07 21:17:21
42.0,106038808.0,27-07 21:17:22
0.0,107088554.0,27-07 21:17:23
0.0,103532070.0,27-07 21:17:24
0.0,100237306.0,27-07 21:17:25
0.0,98803662.0,27-07 21:17:26
0.0,106783214.0,27-07 21:17:27
0.0,100065734.0,27-07 21:17:28
0.0,104894468.0,27-07 21:17:29
0.0,106091110.0,27-07 21:17:30
0.0,103713820.0,27-07 21:17:31
0.0,109445488.0,27-07 21:17:32
0.0,109807534.0,27-07 21:17:33
0.0,108647242.0,27-07 21:17:34
0.0,109177952.0,27-07 21:17:35
0.0,108853710.0,27-07 21:17:36
0.0,108328816.0,27-07 21:17:37
0.0,110415306.0,27-07 21:17:38
0.0,106178350.0,27-07 21:17:39
0.0,109867148.0,27-07 21:17:40
0.0,104339040.0,27-07 21:17:41
0.0,105083488.0,27-07 21:17:42
0.0,108004574.0,27-07 21:17:43
0.0,107507306.0,27-07 21:17:44
0.0,107476772.0,27-07 21:17:45
0.0,100991932.0,27-07 21:17:46
0.0,107210690.0,27-07 21:17:47
0.0,103641120.0,27-07 21:17:48
0.0,106694520.0,27-07 21:17:49
0.0,106813748.0,27-07 21:17:50
0.0,106951878.0,27-07 21:17:51
0.0,106864638.0,27-07 21:17:52
0.0,107309562.0,27-07 21:17:53
0.0,99300930.0,27-07 21:17:54
0.0,107914426.0,27-07 21:17:55
0.0,104581858.0,27-07 21:17:56
0.0,111039072.0,27-07 21:17:57
0.0,104400108.0,27-07 21:17:58
0.0,107934782.0,27-07 21:17:59
0.0,107683240.0,27-07 21:18:00
0.0,100977392.0,27-07 21:18:01
0.0,103654206.0,27-07 21:18:02
0.0,100695316.0,27-07 21:18:03
0.0,107787928.0,27-07 21:18:04
0.0,104907554.0,27-07 21:18:05
0.0,103774888.0,27-07 21:18:06
0.0,107693418.0,27-07 21:18:07
42.0,109915172.0,27-07 21:18:08
0.0,107431698.0,27-07 21:18:09
0.0,109820620.0,27-07 21:18:10
0.0,110051806.0,27-07 21:18:11
0.0,107185972.0,27-07 21:18:12
0.0,109721748.0,27-07 21:18:13
0.0,109608336.0,27-07 21:18:14
0.0,109577802.0,27-07 21:18:15
0.0,108984570.0,27-07 21:18:16
0.0,109057270.0,27-07 21:18:17
0.0,107286298.0,27-07 21:18:18
0.0,106943154.0,27-07 21:18:19
0.0,107191788.0,27-07 21:18:20
0.0,107367722.0,27-07 21:18:21
0.0,104136934.0,27-07 21:18:22
0.0,106944608.0,27-07 21:18:23
0.0,106994044.0,27-07 21:18:24
0.0,107069652.0,27-07 21:18:25
0.0,106944608.0,27-07 21:18:26
0.0,107175794.0,27-07 21:18:27
0.0,107175794.0,27-07 21:18:28
0.0,106829742.0,27-07 21:18:29
