"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc1.s1-eth1 --nocolor --output ./results/scaleout-iperf/10-from-client.csv",,,,"Date:","27 Jul 2017 20:57:30 UTC"

"net/dc1.s1-eth1",,"system"
1372100.0,1502960.0,27-07 20:59:23
1372100.0,1502960.0,27-07 20:59:24
1372142.0,1503002.0,27-07 20:59:25
1372100.0,1502960.0,27-07 20:59:26
1372100.0,1504414.0,27-07 20:59:27
1372100.0,1502960.0,27-07 20:59:28
1372100.0,1502960.0,27-07 20:59:29
1372100.0,1502960.0,27-07 20:59:30
1372195.0,1503055.0,27-07 20:59:31
1372100.0,1502960.0,27-07 20:59:32
1372100.0,1502960.0,27-07 20:59:33
1372146.0,1504456.0,27-07 20:59:34
1372100.0,1502960.0,27-07 20:59:35
1372100.0,1502960.0,27-07 20:59:36
1372100.0,1502960.0,27-07 20:59:37
1372100.0,1502960.0,27-07 20:59:38
1372100.0,1502960.0,27-07 20:59:39
1372100.0,1502960.0,27-07 20:59:40
1372195.0,1504509.0,27-07 20:59:41
1372100.0,1502960.0,27-07 20:59:42
1372100.0,1502960.0,27-07 20:59:43
1372100.0,1502960.0,27-07 20:59:44
1372100.0,1502960.0,27-07 20:59:45
1372100.0,1502960.0,27-07 20:59:46
1372100.0,1502960.0,27-07 20:59:47
1372100.0,1504414.0,27-07 20:59:48
1372100.0,1502960.0,27-07 20:59:49
1372100.0,1502960.0,27-07 20:59:50
1372195.0,1503055.0,27-07 20:59:51
1372146.0,1503002.0,27-07 20:59:52
1372100.0,1502960.0,27-07 20:59:53
1372100.0,1504414.0,27-07 20:59:54
1372100.0,1502960.0,27-07 20:59:55
1372100.0,1502960.0,27-07 20:59:56
1372100.0,1502960.0,27-07 20:59:57
1372100.0,1502960.0,27-07 20:59:58
1372146.0,1503002.0,27-07 20:59:59
1372100.0,1502960.0,27-07 21:00:00
1372195.0,1504509.0,27-07 21:00:01
1372100.0,1502960.0,27-07 21:00:02
1372100.0,1502960.0,27-07 21:00:03
2606678.0,2737538.0,27-07 21:00:04
2744200.0,2875060.0,27-07 21:00:05
2744200.0,2875060.0,27-07 21:00:06
2744200.0,2875060.0,27-07 21:00:07
2744200.0,2876514.0,27-07 21:00:08
2744246.0,2875102.0,27-07 21:00:09
2744200.0,2875060.0,27-07 21:00:10
2744295.0,2875155.0,27-07 21:00:11
2744200.0,2875060.0,27-07 21:00:12
2744200.0,2875060.0,27-07 21:00:13
1648171.0,1779031.0,27-07 21:00:14
1372100.0,1504414.0,27-07 21:00:15
1372100.0,1502960.0,27-07 21:00:16
1372100.0,1502960.0,27-07 21:00:17
1372100.0,1502960.0,27-07 21:00:18
1372100.0,1502960.0,27-07 21:00:19
1372100.0,1502960.0,27-07 21:00:20
1372195.0,1503055.0,27-07 21:00:21
1372100.0,1504414.0,27-07 21:00:22
1372100.0,1502960.0,27-07 21:00:23
1372100.0,1502960.0,27-07 21:00:24
1372146.0,1503002.0,27-07 21:00:25
1372100.0,1502960.0,27-07 21:00:26
1372100.0,1502960.0,27-07 21:00:27
1372100.0,1502960.0,27-07 21:00:28
1372100.0,1504414.0,27-07 21:00:29
1372100.0,1502960.0,27-07 21:00:30
1372195.0,1503055.0,27-07 21:00:31
1372100.0,1502960.0,27-07 21:00:32
1372100.0,1502960.0,27-07 21:00:33
1372100.0,1502960.0,27-07 21:00:34
1372100.0,1504414.0,27-07 21:00:35
1372100.0,1502960.0,27-07 21:00:36
1372100.0,1502960.0,27-07 21:00:37
1372100.0,1502960.0,27-07 21:00:38
1372100.0,1502960.0,27-07 21:00:39
1372100.0,1502960.0,27-07 21:00:40
1372195.0,1503055.0,27-07 21:00:41
1372100.0,1504414.0,27-07 21:00:42
1372100.0,1502960.0,27-07 21:00:43
1372100.0,1502960.0,27-07 21:00:44
1372100.0,1502960.0,27-07 21:00:45
1372100.0,1502960.0,27-07 21:00:46
1372146.0,1503002.0,27-07 21:00:47
1372100.0,1502960.0,27-07 21:00:48
1372100.0,1504414.0,27-07 21:00:49
1372100.0,1502960.0,27-07 21:00:50
1372195.0,1503055.0,27-07 21:00:51
1372100.0,1502960.0,27-07 21:00:52
1372142.0,1503002.0,27-07 21:00:53
1372100.0,1502960.0,27-07 21:00:54
1372100.0,1502960.0,27-07 21:00:55
1372100.0,1504414.0,27-07 21:00:56
1372100.0,1502960.0,27-07 21:00:57
1372100.0,1502960.0,27-07 21:00:58
1372100.0,1502960.0,27-07 21:00:59
1372100.0,1502960.0,27-07 21:01:00
1372195.0,1503055.0,27-07 21:01:01
1372100.0,1502960.0,27-07 21:01:02
1372100.0,1504414.0,27-07 21:01:03
1372100.0,1502960.0,27-07 21:01:04
1372146.0,1503002.0,27-07 21:01:05
1372100.0,1502960.0,27-07 21:01:06
1372100.0,1502960.0,27-07 21:01:07
1372100.0,1502960.0,27-07 21:01:08
1372100.0,1502960.0,27-07 21:01:09
1372100.0,1504414.0,27-07 21:01:10
1372241.0,1503097.0,27-07 21:01:11
1372100.0,1502960.0,27-07 21:01:12
1372100.0,1502960.0,27-07 21:01:13
1372100.0,1502960.0,27-07 21:01:14
1372100.0,1502960.0,27-07 21:01:15
1372100.0,1502960.0,27-07 21:01:16
1372100.0,1504414.0,27-07 21:01:17
1372100.0,1502960.0,27-07 21:01:18
1372100.0,1502960.0,27-07 21:01:19
1372100.0,1502960.0,27-07 21:01:20
1372195.0,1503055.0,27-07 21:01:21
1372100.0,1502960.0,27-07 21:01:22
1372100.0,1504414.0,27-07 21:01:23
1372100.0,1502960.0,27-07 21:01:24
1372100.0,1502960.0,27-07 21:01:25
1372100.0,1502960.0,27-07 21:01:26
1372100.0,1502960.0,27-07 21:01:27
1372100.0,1502960.0,27-07 21:01:28
1372100.0,1502960.0,27-07 21:01:29
1372195.0,1504509.0,27-07 21:01:30
1372146.0,1503002.0,27-07 21:01:31
1372100.0,1502960.0,27-07 21:01:32
1372100.0,1502960.0,27-07 21:01:33
1372100.0,1502960.0,27-07 21:01:34
1372100.0,1502960.0,27-07 21:01:35
1372142.0,1503002.0,27-07 21:01:36
1372100.0,1504414.0,27-07 21:01:37
1372100.0,1502960.0,27-07 21:01:38
1372100.0,1502960.0,27-07 21:01:39
1372100.0,1502960.0,27-07 21:01:40
1372195.0,1503055.0,27-07 21:01:41
1372100.0,1502960.0,27-07 21:01:42
1372100.0,1502960.0,27-07 21:01:43
1372100.0,1504414.0,27-07 21:01:44
1372100.0,1502960.0,27-07 21:01:45
1372146.0,1503002.0,27-07 21:01:46
1372100.0,1502960.0,27-07 21:01:47
1372100.0,1502960.0,27-07 21:01:48
1372100.0,1502960.0,27-07 21:01:49
1372100.0,1502960.0,27-07 21:01:50
1372195.0,1504509.0,27-07 21:01:51
1372100.0,1502960.0,27-07 21:01:52
1372100.0,1502960.0,27-07 21:01:53
1372100.0,1502960.0,27-07 21:01:54
1372100.0,1502960.0,27-07 21:01:55
1372100.0,1502960.0,27-07 21:01:56
1372100.0,1502960.0,27-07 21:01:57
1372100.0,1504414.0,27-07 21:01:58
1372100.0,1502960.0,27-07 21:01:59
1372146.0,1503002.0,27-07 21:02:00
1372195.0,1503055.0,27-07 21:02:01
1372100.0,1502960.0,27-07 21:02:02
1372100.0,1502960.0,27-07 21:02:03
1372100.0,1504414.0,27-07 21:02:04
1372100.0,1502960.0,27-07 21:02:05
1372100.0,1502960.0,27-07 21:02:06
1372100.0,1502960.0,27-07 21:02:07
1372142.0,1503002.0,27-07 21:02:08
1372100.0,1502960.0,27-07 21:02:09
1372100.0,1502960.0,27-07 21:02:10
1372195.0,1504509.0,27-07 21:02:11
1372100.0,1502960.0,27-07 21:02:12
1372100.0,1502960.0,27-07 21:02:13
1372100.0,1502960.0,27-07 21:02:14
1372100.0,1502960.0,27-07 21:02:15
1372100.0,1502960.0,27-07 21:02:16
1372100.0,1502960.0,27-07 21:02:17
1372100.0,1504414.0,27-07 21:02:18
1372100.0,1502960.0,27-07 21:02:19
1372100.0,1502960.0,27-07 21:02:20
1372195.0,1503055.0,27-07 21:02:21
1372100.0,1502960.0,27-07 21:02:22
1372100.0,1502960.0,27-07 21:02:23
1372146.0,1503002.0,27-07 21:02:24
1372100.0,1504414.0,27-07 21:02:25
1372100.0,1502960.0,27-07 21:02:26
1372146.0,1503002.0,27-07 21:02:27
1372100.0,1502960.0,27-07 21:02:28
1372100.0,1502960.0,27-07 21:02:29
