"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth7 --nocolor --output ./results/scaleout-iperf/10000-from-ids.csv",,,,"Date:","27 Jul 2017 21:13:30 UTC"

"net/dc2.s1-eth7",,"system"
257136.0,128052600.0,27-07 21:14:26
247368.0,123324108.0,27-07 21:14:27
252318.0,125688354.0,27-07 21:14:28
253902.0,126607640.0,27-07 21:14:29
251592.0,125490908.0,27-07 21:14:30
246774.0,122996144.0,27-07 21:14:31
252714.0,125951092.0,27-07 21:14:32
249546.0,124374928.0,27-07 21:14:33
256740.0,127789928.0,27-07 21:14:34
250896.0,125031758.0,27-07 21:14:35
246906.0,123061634.0,27-07 21:14:36
251262.0,125163010.0,27-07 21:14:37
252780.0,126213500.0,27-07 21:14:38
253374.0,126213896.0,27-07 21:14:39
252978.0,125951158.0,27-07 21:14:40
249546.0,124506198.0,27-07 21:14:41
249282.0,124112454.0,27-07 21:14:42
250734.0,124900470.0,27-07 21:14:43
251064.0,125163010.0,27-07 21:14:44
255486.0,127264320.0,27-07 21:14:45
246312.0,122930166.0,27-07 21:14:46
251460.0,125294478.0,27-07 21:14:47
257070.0,127986424.0,27-07 21:14:48
250074.0,124506396.0,27-07 21:14:49
252384.0,125623326.0,27-07 21:14:50
251526.0,125228368.0,27-07 21:14:51
249018.0,123915892.0,27-07 21:14:52
249876.0,124375126.0,27-07 21:14:53
250734.0,124900404.0,27-07 21:14:54
257136.0,128052534.0,27-07 21:14:55
246048.0,122667560.0,27-07 21:14:56
252252.0,125557150.0,27-07 21:14:57
251988.0,125557150.0,27-07 21:14:58
256014.0,127527190.0,27-07 21:14:59
251460.0,125294036.0,27-07 21:15:00
250536.0,124769576.0,27-07 21:15:01
246906.0,122930496.0,27-07 21:15:02
252186.0,125557216.0,27-07 21:15:03
250776.0,124769242.0,27-07 21:15:04
254958.0,126870510.0,27-07 21:15:05
248952.0,123849848.0,27-07 21:15:06
251262.0,125031806.0,27-07 21:15:07
251724.0,125294544.0,27-07 21:15:08
251724.0,125294478.0,27-07 21:15:09
253638.0,126213896.0,27-07 21:15:10
255024.0,126935802.0,27-07 21:15:11
250470.0,124703974.0,27-07 21:15:12
249612.0,124243790.0,27-07 21:15:13
251988.0,125425880.0,27-07 21:15:14
250668.0,124769134.0,27-07 21:15:15
255288.0,127067138.0,27-07 21:15:16
250734.0,124835244.0,27-07 21:15:17
252252.0,125622310.0,27-07 21:15:18
246378.0,122602532.0,27-07 21:15:19
251262.0,125163208.0,27-07 21:15:20
253098.0,126082338.0,27-07 21:15:21
255684.0,127264584.0,27-07 21:15:22
246114.0,122536488.0,27-07 21:15:23
252582.0,125688552.0,27-07 21:15:24
254166.0,126476502.0,27-07 21:15:25
251130.0,125031740.0,27-07 21:15:26
253374.0,126082626.0,27-07 21:15:27
247698.0,123324438.0,27-07 21:15:28
254100.0,126476568.0,27-07 21:15:29
248292.0,123587110.0,27-07 21:15:30
251988.0,125557018.0,27-07 21:15:31
256980.0,127921372.0,27-07 21:15:32
245586.0,122405020.0,27-07 21:15:33
257400.0,128184002.0,27-07 21:15:34
246510.0,122799028.0,27-07 21:15:35
250668.0,124769332.0,27-07 21:15:36
253242.0,126082428.0,27-07 21:15:37
249480.0,124243790.0,27-07 21:15:38
252054.0,125556952.0,27-07 21:15:39
251064.0,125031740.0,27-07 21:15:40
251592.0,125557084.0,27-07 21:15:41
251394.0,125163142.0,27-07 21:15:42
252252.0,125688486.0,27-07 21:15:43
250338.0,124637798.0,27-07 21:15:44
252450.0,125688552.0,27-07 21:15:45
250404.0,124769002.0,27-07 21:15:46
253914.0,126476436.0,27-07 21:15:47
249414.0,124243790.0,27-07 21:15:48
251790.0,125294544.0,27-07 21:15:49
252978.0,125951158.0,27-07 21:15:50
251856.0,125425880.0,27-07 21:15:51
249888.0,124506396.0,27-07 21:15:52
252186.0,125557150.0,27-07 21:15:53
250140.0,124637864.0,27-07 21:15:54
251328.0,125163208.0,27-07 21:15:55
241956.0,125290320.0,27-07 21:15:56
257136.0,128183804.0,27-07 21:15:57
249678.0,124375060.0,27-07 21:15:58
249810.0,124375060.0,27-07 21:15:59
254232.0,126476568.0,27-07 21:16:00
249150.0,124243724.0,27-07 21:16:01
253614.0,126476412.0,27-07 21:16:02
247830.0,123324504.0,27-07 21:16:03
385946.0,214170941.0,27-07 21:16:04
456210.0,250320080.0,27-07 21:16:05
362688.0,251466992.0,27-07 21:16:06
336234.0,249354768.0,27-07 21:16:07
366654.0,250289324.0,27-07 21:16:08
341568.0,251718708.0,27-07 21:16:09
476082.0,249563150.0,27-07 21:16:10
464310.0,250077934.0,27-07 21:16:11
470898.0,250475704.0,27-07 21:16:12
471168.0,250996758.0,27-07 21:16:13
297031.0,151965263.0,27-07 21:16:14
248886.0,125296458.0,27-07 21:16:15
249084.0,125298834.0,27-07 21:16:16
247104.0,124247750.0,27-07 21:16:17
251196.0,125829788.0,27-07 21:16:18
247392.0,124650536.0,27-07 21:16:19
249822.0,125699838.0,27-07 21:16:20
248436.0,125833946.0,27-07 21:16:21
245016.0,123732966.0,27-07 21:16:22
249216.0,125573056.0,27-07 21:16:23
244356.0,125051144.0,27-07 21:16:24
248382.0,126628166.0,27-07 21:16:25
247038.0,125445878.0,27-07 21:16:26
245004.0,125182744.0,27-07 21:16:27
242958.0,124393342.0,27-07 21:16:28
246378.0,125447132.0,27-07 21:16:29
247050.0,125312562.0,27-07 21:16:30
248202.0,125308512.0,27-07 21:16:31
250800.0,125966536.0,27-07 21:16:32
244530.0,123864500.0,27-07 21:16:33
250998.0,126097278.0,27-07 21:16:34
247050.0,124391428.0,27-07 21:16:35
251196.0,126754618.0,27-07 21:16:36
245148.0,123733824.0,27-07 21:16:37
251790.0,126623678.0,27-07 21:16:38
246918.0,124916046.0,27-07 21:16:39
248688.0,125834408.0,27-07 21:16:40
247446.0,125180368.0,27-07 21:16:41
247764.0,125047844.0,27-07 21:16:42
246444.0,124261016.0,27-07 21:16:43
251802.0,126489306.0,27-07 21:16:44
245598.0,123996034.0,27-07 21:16:45
249348.0,126228416.0,27-07 21:16:46
248370.0,124782070.0,27-07 21:16:47
248160.0,124782136.0,27-07 21:16:48
250008.0,126622556.0,27-07 21:16:49
247854.0,125176342.0,27-07 21:16:50
247764.0,124652318.0,27-07 21:16:51
244200.0,125576860.0,27-07 21:16:52
241056.0,125313156.0,27-07 21:16:53
239580.0,123869516.0,27-07 21:16:54
246654.0,126890772.0,27-07 21:16:55
244092.0,125312628.0,27-07 21:16:56
246798.0,123993460.0,27-07 21:16:57
250560.0,126224192.0,27-07 21:16:58
246510.0,124384960.0,27-07 21:16:59
251568.0,126361444.0,27-07 21:17:00
244938.0,123865160.0,27-07 21:17:01
238422.0,126228878.0,27-07 21:17:02
243618.0,125707890.0,27-07 21:17:03
240648.0,124395520.0,27-07 21:17:04
244488.0,125053190.0,27-07 21:17:05
241572.0,124919808.0,27-07 21:17:06
243246.0,125315598.0,27-07 21:17:07
243828.0,125840084.0,27-07 21:17:08
242652.0,124657004.0,27-07 21:17:09
250374.0,126094440.0,27-07 21:17:10
243906.0,124121760.0,27-07 21:17:11
249690.0,126750460.0,27-07 21:17:12
249810.0,125571538.0,27-07 21:17:13
247434.0,125044148.0,27-07 21:17:14
247368.0,124386610.0,27-07 21:17:15
249744.0,125701620.0,27-07 21:17:16
249504.0,125176408.0,27-07 21:17:17
250602.0,125702742.0,27-07 21:17:18
245718.0,124519332.0,27-07 21:17:19
250734.0,126226898.0,27-07 21:17:20
246840.0,125441720.0,27-07 21:17:21
246048.0,124261412.0,27-07 21:17:22
249228.0,126232904.0,27-07 21:17:23
246576.0,124392946.0,27-07 21:17:24
245058.0,124523556.0,27-07 21:17:25
250416.0,127016894.0,27-07 21:17:26
245598.0,123997486.0,27-07 21:17:27
247698.0,125441918.0,27-07 21:17:28
242034.0,124654604.0,27-07 21:17:29
250680.0,126617342.0,27-07 21:17:30
249282.0,125436374.0,27-07 21:17:31
248358.0,125045732.0,27-07 21:17:32
249360.0,125308602.0,27-07 21:17:33
247896.0,125439014.0,27-07 21:17:34
248952.0,125443172.0,27-07 21:17:35
244704.0,123868370.0,27-07 21:17:36
245916.0,125841008.0,27-07 21:17:37
245598.0,125447066.0,27-07 21:17:38
242190.0,125575894.0,27-07 21:17:39
242628.0,125444492.0,27-07 21:17:40
241824.0,123735804.0,27-07 21:17:41
250404.0,126352756.0,27-07 21:17:42
249438.0,125830712.0,27-07 21:17:43
248502.0,125302662.0,27-07 21:17:44
247404.0,125302860.0,27-07 21:17:45
245952.0,124909578.0,27-07 21:17:46
249282.0,125436638.0,27-07 21:17:47
246258.0,124647500.0,27-07 21:17:48
248964.0,125565400.0,27-07 21:17:49
248844.0,125173372.0,27-07 21:17:50
247698.0,125436638.0,27-07 21:17:51
247854.0,124649678.0,27-07 21:17:52
248196.0,125568370.0,27-07 21:17:53
247170.0,124251182.0,27-07 21:17:54
249348.0,126622688.0,27-07 21:17:55
244068.0,124788340.0,27-07 21:17:56
245820.0,125049362.0,27-07 21:17:57
246564.0,125445656.0,27-07 21:17:58
247368.0,125709342.0,27-07 21:17:59
245784.0,124921128.0,27-07 21:18:00
247974.0,125571472.0,27-07 21:18:01
247434.0,125708154.0,27-07 21:18:02
245148.0,125444426.0,27-07 21:18:03
248370.0,125310318.0,27-07 21:18:04
248622.0,125179576.0,27-07 21:18:05
246390.0,125179510.0,27-07 21:18:06
246390.0,125047052.0,27-07 21:18:07
248160.0,125311902.0,27-07 21:18:08
246480.0,125178652.0,27-07 21:18:09
247632.0,124784776.0,27-07 21:18:10
249018.0,125442050.0,27-07 21:18:11
245514.0,124784116.0,27-07 21:18:12
242892.0,124780816.0,27-07 21:18:13
249546.0,126617936.0,27-07 21:18:14
246282.0,125436374.0,27-07 21:18:15
247050.0,124910370.0,27-07 21:18:16
246114.0,124124994.0,27-07 21:18:17
249558.0,126491022.0,27-07 21:18:18
245400.0,124393210.0,27-07 21:18:19
249150.0,126363514.0,27-07 21:18:20
243054.0,123604444.0,27-07 21:18:21
250482.0,126624932.0,27-07 21:18:22
247104.0,124784842.0,27-07 21:18:23
248886.0,126097278.0,27-07 21:18:24
245610.0,124388128.0,27-07 21:18:25
248622.0,125570746.0,27-07 21:18:26
245652.0,124257164.0,27-07 21:18:27
248490.0,125179972.0,27-07 21:18:28
251262.0,126886548.0,27-07 21:18:29
