"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth7 --nocolor --output ./results/scaleout-iperf/1000-from-ids.csv",,,,"Date:","27 Jul 2017 21:08:10 UTC"

"net/dc2.s1-eth7",,"system"
87780.0,12539620.0,27-07 21:10:22
87780.0,12539620.0,27-07 21:10:23
88704.0,12671616.0,27-07 21:10:24
87780.0,12539620.0,27-07 21:10:25
87780.0,12539620.0,27-07 21:10:26
88704.0,12671616.0,27-07 21:10:27
87780.0,12539620.0,27-07 21:10:28
87780.0,12539620.0,27-07 21:10:29
88704.0,12671616.0,27-07 21:10:30
87780.0,12539620.0,27-07 21:10:31
88704.0,12671616.0,27-07 21:10:32
87780.0,12539620.0,27-07 21:10:33
87780.0,12539620.0,27-07 21:10:34
88704.0,12671616.0,27-07 21:10:35
87780.0,12539620.0,27-07 21:10:36
87780.0,12539620.0,27-07 21:10:37
88704.0,12671616.0,27-07 21:10:38
87780.0,12539620.0,27-07 21:10:39
88704.0,12671616.0,27-07 21:10:40
87822.0,12539662.0,27-07 21:10:41
87780.0,12539620.0,27-07 21:10:42
88704.0,12671616.0,27-07 21:10:43
146606.0,21511652.0,27-07 21:10:44
169224.0,25072904.0,27-07 21:10:45
171072.0,25336896.0,27-07 21:10:46
169290.0,25072970.0,27-07 21:10:47
169290.0,25072970.0,27-07 21:10:48
171072.0,25336896.0,27-07 21:10:49
169290.0,25072970.0,27-07 21:10:50
169290.0,25072970.0,27-07 21:10:51
171072.0,25336896.0,27-07 21:10:52
169224.0,25072904.0,27-07 21:10:53
106531.0,15311011.0,27-07 21:10:54
87780.0,12539620.0,27-07 21:10:55
87780.0,12539620.0,27-07 21:10:56
88746.0,12671658.0,27-07 21:10:57
87714.0,12539554.0,27-07 21:10:58
87780.0,12539620.0,27-07 21:10:59
88704.0,12671616.0,27-07 21:11:00
87780.0,12539620.0,27-07 21:11:01
88704.0,12671616.0,27-07 21:11:02
87780.0,12539620.0,27-07 21:11:03
87780.0,12539620.0,27-07 21:11:04
88704.0,12671616.0,27-07 21:11:05
87780.0,12539620.0,27-07 21:11:06
87780.0,12539620.0,27-07 21:11:07
88704.0,12671616.0,27-07 21:11:08
87780.0,12539620.0,27-07 21:11:09
88704.0,12671616.0,27-07 21:11:10
87780.0,12539620.0,27-07 21:11:11
87780.0,12539620.0,27-07 21:11:12
88704.0,12671616.0,27-07 21:11:13
87780.0,12539620.0,27-07 21:11:14
87780.0,12539620.0,27-07 21:11:15
88704.0,12671616.0,27-07 21:11:16
87780.0,12539620.0,27-07 21:11:17
87780.0,12539620.0,27-07 21:11:18
88704.0,12671616.0,27-07 21:11:19
87780.0,12539620.0,27-07 21:11:20
88704.0,12671616.0,27-07 21:11:21
87780.0,12539620.0,27-07 21:11:22
87780.0,12539620.0,27-07 21:11:23
88704.0,12671616.0,27-07 21:11:24
87780.0,12539620.0,27-07 21:11:25
87822.0,12539662.0,27-07 21:11:26
88704.0,12671616.0,27-07 21:11:27
87780.0,12539620.0,27-07 21:11:28
88704.0,12671616.0,27-07 21:11:29
87780.0,12539620.0,27-07 21:11:30
87822.0,12539662.0,27-07 21:11:31
88704.0,12671616.0,27-07 21:11:32
87780.0,12539620.0,27-07 21:11:33
87780.0,12539620.0,27-07 21:11:34
88704.0,12671616.0,27-07 21:11:35
87780.0,12539620.0,27-07 21:11:36
87780.0,12539620.0,27-07 21:11:37
88704.0,12671616.0,27-07 21:11:38
87780.0,12539620.0,27-07 21:11:39
87780.0,12539620.0,27-07 21:11:40
88704.0,12671616.0,27-07 21:11:41
87780.0,12539620.0,27-07 21:11:42
88704.0,12671616.0,27-07 21:11:43
87780.0,12539620.0,27-07 21:11:44
87780.0,12539620.0,27-07 21:11:45
88704.0,12671616.0,27-07 21:11:46
87780.0,12539620.0,27-07 21:11:47
88704.0,12671616.0,27-07 21:11:48
87780.0,12539620.0,27-07 21:11:49
87780.0,12539620.0,27-07 21:11:50
87780.0,12539620.0,27-07 21:11:51
88704.0,12671616.0,27-07 21:11:52
87780.0,12539620.0,27-07 21:11:53
88746.0,12671658.0,27-07 21:11:54
87714.0,12539554.0,27-07 21:11:55
87780.0,12539620.0,27-07 21:11:56
88704.0,12671616.0,27-07 21:11:57
87780.0,12539620.0,27-07 21:11:58
88704.0,12671616.0,27-07 21:11:59
87780.0,12539620.0,27-07 21:12:00
87780.0,12539620.0,27-07 21:12:01
88704.0,12671616.0,27-07 21:12:02
87714.0,12539554.0,27-07 21:12:03
87780.0,12539620.0,27-07 21:12:04
88704.0,12671616.0,27-07 21:12:05
87582.0,12539620.0,27-07 21:12:06
87780.0,12539620.0,27-07 21:12:07
88704.0,12671616.0,27-07 21:12:08
87780.0,12539620.0,27-07 21:12:09
88704.0,12671616.0,27-07 21:12:10
87780.0,12539620.0,27-07 21:12:11
87780.0,12539620.0,27-07 21:12:12
88704.0,12671616.0,27-07 21:12:13
87780.0,12539620.0,27-07 21:12:14
87780.0,12539620.0,27-07 21:12:15
88704.0,12671616.0,27-07 21:12:16
87822.0,12539662.0,27-07 21:12:17
88704.0,12671616.0,27-07 21:12:18
87780.0,12539620.0,27-07 21:12:19
87780.0,12539620.0,27-07 21:12:20
88704.0,12671616.0,27-07 21:12:21
87822.0,12539662.0,27-07 21:12:22
87780.0,12539620.0,27-07 21:12:23
88704.0,12671616.0,27-07 21:12:24
87780.0,12539620.0,27-07 21:12:25
88704.0,12671616.0,27-07 21:12:26
87780.0,12539620.0,27-07 21:12:27
87780.0,12539620.0,27-07 21:12:28
88704.0,12671616.0,27-07 21:12:29
87780.0,12539620.0,27-07 21:12:30
87780.0,12539620.0,27-07 21:12:31
88704.0,12671616.0,27-07 21:12:32
87780.0,12539620.0,27-07 21:12:33
87780.0,12539620.0,27-07 21:12:34
88704.0,12671616.0,27-07 21:12:35
87780.0,12539620.0,27-07 21:12:36
88704.0,12671616.0,27-07 21:12:37
87780.0,12539620.0,27-07 21:12:38
87780.0,12539620.0,27-07 21:12:39
88704.0,12671616.0,27-07 21:12:40
87780.0,12539620.0,27-07 21:12:41
87780.0,12539620.0,27-07 21:12:42
88704.0,12671616.0,27-07 21:12:43
87780.0,12539620.0,27-07 21:12:44
87780.0,12539620.0,27-07 21:12:45
88704.0,12671616.0,27-07 21:12:46
87780.0,12539620.0,27-07 21:12:47
88704.0,12671616.0,27-07 21:12:48
87780.0,12539620.0,27-07 21:12:49
87780.0,12539620.0,27-07 21:12:50
88746.0,12671658.0,27-07 21:12:51
87780.0,12539620.0,27-07 21:12:52
87780.0,12539620.0,27-07 21:12:53
88704.0,12671616.0,27-07 21:12:54
87780.0,12539620.0,27-07 21:12:55
87780.0,12539620.0,27-07 21:12:56
88704.0,12671616.0,27-07 21:12:57
87780.0,12539620.0,27-07 21:12:58
88704.0,12671616.0,27-07 21:12:59
87780.0,12539620.0,27-07 21:13:00
87780.0,12539620.0,27-07 21:13:01
88704.0,12671616.0,27-07 21:13:02
87822.0,12539662.0,27-07 21:13:03
87780.0,12539620.0,27-07 21:13:04
88704.0,12671616.0,27-07 21:13:05
87780.0,12539620.0,27-07 21:13:06
88704.0,12671616.0,27-07 21:13:07
87780.0,12539620.0,27-07 21:13:08
87780.0,12539620.0,27-07 21:13:09
