"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/scaleout-iperf/1000-from-vpn-fw.csv",,,,"Date:","27 Jul 2017 21:08:10 UTC"

"net/dc2.s1-eth10",,"system"
0.0,13213952.0,27-07 21:10:28
0.0,13212498.0,27-07 21:10:29
0.0,13213952.0,27-07 21:10:30
0.0,13211044.0,27-07 21:10:31
0.0,13211044.0,27-07 21:10:32
0.0,13205228.0,27-07 21:10:33
0.0,13203774.0,27-07 21:10:34
0.0,13203774.0,27-07 21:10:35
42.0,13205270.0,27-07 21:10:36
0.0,13203774.0,27-07 21:10:37
0.0,13205228.0,27-07 21:10:38
0.0,13205228.0,27-07 21:10:39
0.0,13205228.0,27-07 21:10:40
0.0,13205228.0,27-07 21:10:41
0.0,13206682.0,27-07 21:10:42
0.0,13205228.0,27-07 21:10:43
0.0,13203774.0,27-07 21:10:44
0.0,13200866.0,27-07 21:10:45
0.0,13199412.0,27-07 21:10:46
0.0,13202320.0,27-07 21:10:47
0.0,13200866.0,27-07 21:10:48
0.0,13200866.0,27-07 21:10:49
0.0,13202320.0,27-07 21:10:50
0.0,13202320.0,27-07 21:10:51
0.0,13209590.0,27-07 21:10:52
0.0,13211044.0,27-07 21:10:53
0.0,13212498.0,27-07 21:10:54
0.0,13211044.0,27-07 21:10:55
0.0,13211044.0,27-07 21:10:56
0.0,13212498.0,27-07 21:10:57
0.0,13211044.0,27-07 21:10:58
0.0,13212498.0,27-07 21:10:59
0.0,13209590.0,27-07 21:11:00
0.0,13211044.0,27-07 21:11:01
0.0,13211044.0,27-07 21:11:02
0.0,13211044.0,27-07 21:11:03
0.0,13211044.0,27-07 21:11:04
0.0,13209590.0,27-07 21:11:05
0.0,13208136.0,27-07 21:11:06
0.0,13208136.0,27-07 21:11:07
0.0,13206682.0,27-07 21:11:08
0.0,13208136.0,27-07 21:11:09
42.0,13203816.0,27-07 21:11:10
0.0,13206682.0,27-07 21:11:11
0.0,13205228.0,27-07 21:11:12
0.0,13202320.0,27-07 21:11:13
0.0,13208136.0,27-07 21:11:14
0.0,13212498.0,27-07 21:11:15
0.0,13212498.0,27-07 21:11:16
0.0,13212498.0,27-07 21:11:17
0.0,13209590.0,27-07 21:11:18
0.0,13209590.0,27-07 21:11:19
0.0,13212498.0,27-07 21:11:20
0.0,13211044.0,27-07 21:11:21
0.0,13212498.0,27-07 21:11:22
0.0,13212498.0,27-07 21:11:23
0.0,13212498.0,27-07 21:11:24
0.0,13212498.0,27-07 21:11:25
0.0,13212498.0,27-07 21:11:26
0.0,13213952.0,27-07 21:11:27
0.0,13211044.0,27-07 21:11:28
0.0,13212498.0,27-07 21:11:29
0.0,13212498.0,27-07 21:11:30
0.0,13211044.0,27-07 21:11:31
0.0,13211044.0,27-07 21:11:32
0.0,13211044.0,27-07 21:11:33
0.0,13212498.0,27-07 21:11:34
42.0,13213994.0,27-07 21:11:35
0.0,13212498.0,27-07 21:11:36
0.0,13211044.0,27-07 21:11:37
0.0,13211044.0,27-07 21:11:38
0.0,13212498.0,27-07 21:11:39
0.0,13211044.0,27-07 21:11:40
0.0,13212498.0,27-07 21:11:41
0.0,13211044.0,27-07 21:11:42
0.0,13211044.0,27-07 21:11:43
0.0,13212498.0,27-07 21:11:44
0.0,13209590.0,27-07 21:11:45
0.0,13209590.0,27-07 21:11:46
0.0,13211044.0,27-07 21:11:47
0.0,13212498.0,27-07 21:11:48
0.0,13212498.0,27-07 21:11:49
0.0,13211044.0,27-07 21:11:50
0.0,13212498.0,27-07 21:11:51
0.0,13211044.0,27-07 21:11:52
0.0,13209590.0,27-07 21:11:53
0.0,13200866.0,27-07 21:11:54
0.0,13199412.0,27-07 21:11:55
0.0,13205228.0,27-07 21:11:56
0.0,13205228.0,27-07 21:11:57
0.0,13205228.0,27-07 21:11:58
0.0,13203774.0,27-07 21:11:59
42.0,13213994.0,27-07 21:12:00
0.0,13212498.0,27-07 21:12:01
0.0,13212498.0,27-07 21:12:02
0.0,13212498.0,27-07 21:12:03
0.0,13211044.0,27-07 21:12:04
0.0,13212498.0,27-07 21:12:05
0.0,13212498.0,27-07 21:12:06
0.0,13211044.0,27-07 21:12:07
0.0,13212498.0,27-07 21:12:08
0.0,13209590.0,27-07 21:12:09
0.0,13212498.0,27-07 21:12:10
0.0,13211044.0,27-07 21:12:11
0.0,13212498.0,27-07 21:12:12
0.0,13211044.0,27-07 21:12:13
0.0,13211044.0,27-07 21:12:14
0.0,13212498.0,27-07 21:12:15
0.0,13213952.0,27-07 21:12:16
0.0,13206682.0,27-07 21:12:17
0.0,13197958.0,27-07 21:12:18
0.0,13205228.0,27-07 21:12:19
0.0,13200866.0,27-07 21:12:20
0.0,13200866.0,27-07 21:12:21
0.0,13209590.0,27-07 21:12:22
0.0,13212498.0,27-07 21:12:23
0.0,13212498.0,27-07 21:12:24
0.0,13212498.0,27-07 21:12:25
42.0,13211086.0,27-07 21:12:26
0.0,13212498.0,27-07 21:12:27
0.0,13211044.0,27-07 21:12:28
0.0,13212498.0,27-07 21:12:29
0.0,13212498.0,27-07 21:12:30
0.0,13212498.0,27-07 21:12:31
0.0,13212498.0,27-07 21:12:32
0.0,13211044.0,27-07 21:12:33
0.0,13213952.0,27-07 21:12:34
0.0,13211044.0,27-07 21:12:35
0.0,13212498.0,27-07 21:12:36
0.0,13212498.0,27-07 21:12:37
0.0,13212498.0,27-07 21:12:38
0.0,13212498.0,27-07 21:12:39
0.0,13212498.0,27-07 21:12:40
0.0,13211044.0,27-07 21:12:41
0.0,13212498.0,27-07 21:12:42
0.0,13211044.0,27-07 21:12:43
0.0,13212498.0,27-07 21:12:44
0.0,13212498.0,27-07 21:12:45
0.0,13212498.0,27-07 21:12:46
0.0,13211044.0,27-07 21:12:47
0.0,13213952.0,27-07 21:12:48
0.0,13211044.0,27-07 21:12:49
0.0,13211044.0,27-07 21:12:50
42.0,13212540.0,27-07 21:12:51
0.0,13212498.0,27-07 21:12:52
0.0,13213952.0,27-07 21:12:53
0.0,13212498.0,27-07 21:12:54
0.0,13211044.0,27-07 21:12:55
0.0,13212498.0,27-07 21:12:56
0.0,13212498.0,27-07 21:12:57
0.0,13213952.0,27-07 21:12:58
0.0,13211044.0,27-07 21:12:59
0.0,13212498.0,27-07 21:13:00
0.0,13212498.0,27-07 21:13:01
0.0,13211044.0,27-07 21:13:02
0.0,13213952.0,27-07 21:13:03
0.0,13208136.0,27-07 21:13:04
0.0,13205228.0,27-07 21:13:05
0.0,13208136.0,27-07 21:13:06
0.0,13211044.0,27-07 21:13:07
0.0,13212498.0,27-07 21:13:08
0.0,13211044.0,27-07 21:13:09
