"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth7 --nocolor --output ./results/scaleout-iperf/10-from-ids.csv",,,,"Date:","27 Jul 2017 20:57:30 UTC"

"net/dc2.s1-eth7",,"system"
30360.0,1341740.0,27-07 20:59:28
30360.0,1341740.0,27-07 20:59:29
30360.0,1341740.0,27-07 20:59:30
30360.0,1341740.0,27-07 20:59:31
30360.0,1341740.0,27-07 20:59:32
30360.0,1341740.0,27-07 20:59:33
30360.0,1341740.0,27-07 20:59:34
30402.0,1341782.0,27-07 20:59:35
30360.0,1341740.0,27-07 20:59:36
30360.0,1341740.0,27-07 20:59:37
30360.0,1341740.0,27-07 20:59:38
30360.0,1341740.0,27-07 20:59:39
30402.0,1341782.0,27-07 20:59:40
30360.0,1341740.0,27-07 20:59:41
30360.0,1341740.0,27-07 20:59:42
30360.0,1341740.0,27-07 20:59:43
30360.0,1341740.0,27-07 20:59:44
30360.0,1341740.0,27-07 20:59:45
30360.0,1341740.0,27-07 20:59:46
30360.0,1341740.0,27-07 20:59:47
30360.0,1341740.0,27-07 20:59:48
30360.0,1341740.0,27-07 20:59:49
30360.0,1341740.0,27-07 20:59:50
30360.0,1341740.0,27-07 20:59:51
30360.0,1341740.0,27-07 20:59:52
30360.0,1341740.0,27-07 20:59:53
30360.0,1341740.0,27-07 20:59:54
30360.0,1341740.0,27-07 20:59:55
30360.0,1341740.0,27-07 20:59:56
30360.0,1341740.0,27-07 20:59:57
30360.0,1341740.0,27-07 20:59:58
30360.0,1341740.0,27-07 20:59:59
30360.0,1341740.0,27-07 21:00:00
30402.0,1341782.0,27-07 21:00:01
30360.0,1341740.0,27-07 21:00:02
30360.0,1341740.0,27-07 21:00:03
56780.0,2549898.0,27-07 21:00:04
60720.0,2683480.0,27-07 21:00:05
60720.0,2683480.0,27-07 21:00:06
60720.0,2683480.0,27-07 21:00:07
60762.0,2683522.0,27-07 21:00:08
60720.0,2683480.0,27-07 21:00:09
60720.0,2683480.0,27-07 21:00:10
60720.0,2683480.0,27-07 21:00:11
60720.0,2683480.0,27-07 21:00:12
60720.0,2683480.0,27-07 21:00:13
37223.0,1610948.0,27-07 21:00:14
30360.0,1341740.0,27-07 21:00:15
30360.0,1341740.0,27-07 21:00:16
30360.0,1341740.0,27-07 21:00:17
30360.0,1341740.0,27-07 21:00:18
30360.0,1341740.0,27-07 21:00:19
30360.0,1341740.0,27-07 21:00:20
30360.0,1341740.0,27-07 21:00:21
30360.0,1341740.0,27-07 21:00:22
30402.0,1341782.0,27-07 21:00:23
30360.0,1341740.0,27-07 21:00:24
30360.0,1341740.0,27-07 21:00:25
30360.0,1341740.0,27-07 21:00:26
30360.0,1341740.0,27-07 21:00:27
30360.0,1341740.0,27-07 21:00:28
30360.0,1341740.0,27-07 21:00:29
30360.0,1341740.0,27-07 21:00:30
30360.0,1341740.0,27-07 21:00:31
30360.0,1341740.0,27-07 21:00:32
30360.0,1341740.0,27-07 21:00:33
30360.0,1341740.0,27-07 21:00:34
30360.0,1341740.0,27-07 21:00:35
30360.0,1341740.0,27-07 21:00:36
30360.0,1341740.0,27-07 21:00:37
30360.0,1341740.0,27-07 21:00:38
30360.0,1341740.0,27-07 21:00:39
30360.0,1341740.0,27-07 21:00:40
30360.0,1341740.0,27-07 21:00:41
30360.0,1341740.0,27-07 21:00:42
30360.0,1341740.0,27-07 21:00:43
30360.0,1341740.0,27-07 21:00:44
30360.0,1341740.0,27-07 21:00:45
30360.0,1341740.0,27-07 21:00:46
30360.0,1341740.0,27-07 21:00:47
30360.0,1341740.0,27-07 21:00:48
30360.0,1341740.0,27-07 21:00:49
30360.0,1341740.0,27-07 21:00:50
30402.0,1341782.0,27-07 21:00:51
30360.0,1341740.0,27-07 21:00:52
30360.0,1341740.0,27-07 21:00:53
30360.0,1341740.0,27-07 21:00:54
30402.0,1341782.0,27-07 21:00:55
30360.0,1341740.0,27-07 21:00:56
30360.0,1341740.0,27-07 21:00:57
30360.0,1341740.0,27-07 21:00:58
30360.0,1341740.0,27-07 21:00:59
30360.0,1341740.0,27-07 21:01:00
30360.0,1341740.0,27-07 21:01:01
30360.0,1341740.0,27-07 21:01:02
30360.0,1341740.0,27-07 21:01:03
30360.0,1341740.0,27-07 21:01:04
30360.0,1341740.0,27-07 21:01:05
30360.0,1341740.0,27-07 21:01:06
30360.0,1341740.0,27-07 21:01:07
30360.0,1341740.0,27-07 21:01:08
30360.0,1341740.0,27-07 21:01:09
30360.0,1341740.0,27-07 21:01:10
30360.0,1341740.0,27-07 21:01:11
30360.0,1341740.0,27-07 21:01:12
30360.0,1341740.0,27-07 21:01:13
30360.0,1341740.0,27-07 21:01:14
30360.0,1341740.0,27-07 21:01:15
30360.0,1341740.0,27-07 21:01:16
30360.0,1341740.0,27-07 21:01:17
30360.0,1341740.0,27-07 21:01:18
30402.0,1341782.0,27-07 21:01:19
30360.0,1341740.0,27-07 21:01:20
30360.0,1341740.0,27-07 21:01:21
30360.0,1341740.0,27-07 21:01:22
30360.0,1341740.0,27-07 21:01:23
30360.0,1341740.0,27-07 21:01:24
30360.0,1341740.0,27-07 21:01:25
30360.0,1341740.0,27-07 21:01:26
30360.0,1341740.0,27-07 21:01:27
30360.0,1341740.0,27-07 21:01:28
30360.0,1341740.0,27-07 21:01:29
30360.0,1341740.0,27-07 21:01:30
30360.0,1341740.0,27-07 21:01:31
30360.0,1341740.0,27-07 21:01:32
30360.0,1341740.0,27-07 21:01:33
30360.0,1341740.0,27-07 21:01:34
30360.0,1341740.0,27-07 21:01:35
30360.0,1341740.0,27-07 21:01:36
30360.0,1341740.0,27-07 21:01:37
30360.0,1341740.0,27-07 21:01:38
30360.0,1341740.0,27-07 21:01:39
30360.0,1341740.0,27-07 21:01:40
30360.0,1341740.0,27-07 21:01:41
30402.0,1341782.0,27-07 21:01:42
30360.0,1341740.0,27-07 21:01:43
30360.0,1341740.0,27-07 21:01:44
30360.0,1341740.0,27-07 21:01:45
30360.0,1341740.0,27-07 21:01:46
30402.0,1341782.0,27-07 21:01:47
30360.0,1341740.0,27-07 21:01:48
30360.0,1341740.0,27-07 21:01:49
30360.0,1341740.0,27-07 21:01:50
30360.0,1341740.0,27-07 21:01:51
30360.0,1341740.0,27-07 21:01:52
30360.0,1341740.0,27-07 21:01:53
30360.0,1341740.0,27-07 21:01:54
30360.0,1341740.0,27-07 21:01:55
30360.0,1341740.0,27-07 21:01:56
30360.0,1341740.0,27-07 21:01:57
30360.0,1341740.0,27-07 21:01:58
30360.0,1341740.0,27-07 21:01:59
30360.0,1341740.0,27-07 21:02:00
30360.0,1341740.0,27-07 21:02:01
30360.0,1341740.0,27-07 21:02:02
30360.0,1341740.0,27-07 21:02:03
30360.0,1341740.0,27-07 21:02:04
30360.0,1341740.0,27-07 21:02:05
30360.0,1341740.0,27-07 21:02:06
30360.0,1341740.0,27-07 21:02:07
30360.0,1341740.0,27-07 21:02:08
30360.0,1341740.0,27-07 21:02:09
30360.0,1341740.0,27-07 21:02:10
30360.0,1341740.0,27-07 21:02:11
30360.0,1341740.0,27-07 21:02:12
30360.0,1341740.0,27-07 21:02:13
30360.0,1341740.0,27-07 21:02:14
30402.0,1341782.0,27-07 21:02:15
30360.0,1341740.0,27-07 21:02:16
30360.0,1341740.0,27-07 21:02:17
30360.0,1341740.0,27-07 21:02:18
30360.0,1341740.0,27-07 21:02:19
30360.0,1341740.0,27-07 21:02:20
30360.0,1341740.0,27-07 21:02:21
30360.0,1341740.0,27-07 21:02:22
30360.0,1341740.0,27-07 21:02:23
30360.0,1341740.0,27-07 21:02:24
30360.0,1341740.0,27-07 21:02:25
30360.0,1341740.0,27-07 21:02:26
30360.0,1341740.0,27-07 21:02:27
30360.0,1341740.0,27-07 21:02:28
30402.0,1341782.0,27-07 21:02:29
