"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth9 --nocolor --output ./results/scaleout-iperf/100-from-vpn-ids.csv",,,,"Date:","27 Jul 2017 21:02:50 UTC"

"net/dc2.s1-eth9",,"system"
30360.0,1341740.0,27-07 21:04:44
30360.0,1341740.0,27-07 21:04:45
30360.0,1341740.0,27-07 21:04:46
30360.0,1341740.0,27-07 21:04:47
30360.0,1341740.0,27-07 21:04:48
30402.0,1341782.0,27-07 21:04:49
30360.0,1341740.0,27-07 21:04:50
30360.0,1341740.0,27-07 21:04:51
30360.0,1341740.0,27-07 21:04:52
30360.0,1341740.0,27-07 21:04:53
30402.0,1341782.0,27-07 21:04:54
30360.0,1341740.0,27-07 21:04:55
30360.0,1341740.0,27-07 21:04:56
30360.0,1341740.0,27-07 21:04:57
30360.0,1341740.0,27-07 21:04:58
30360.0,1341740.0,27-07 21:04:59
30360.0,1341740.0,27-07 21:05:00
30360.0,1341740.0,27-07 21:05:01
30360.0,1341740.0,27-07 21:05:02
30360.0,1341740.0,27-07 21:05:03
30360.0,1341740.0,27-07 21:05:04
30360.0,1341740.0,27-07 21:05:05
30360.0,1341740.0,27-07 21:05:06
30360.0,1341740.0,27-07 21:05:07
30360.0,1341740.0,27-07 21:05:08
30360.0,1341740.0,27-07 21:05:09
30360.0,1341740.0,27-07 21:05:10
30360.0,1341740.0,27-07 21:05:11
30360.0,1341740.0,27-07 21:05:12
30360.0,1341740.0,27-07 21:05:13
30360.0,1341740.0,27-07 21:05:14
30360.0,1341740.0,27-07 21:05:15
30360.0,1341740.0,27-07 21:05:16
30360.0,1341740.0,27-07 21:05:17
30360.0,1341740.0,27-07 21:05:18
30360.0,1341740.0,27-07 21:05:19
30360.0,1341740.0,27-07 21:05:20
30360.0,1341740.0,27-07 21:05:21
30402.0,1341782.0,27-07 21:05:22
30360.0,1341740.0,27-07 21:05:23
54536.0,2415659.0,27-07 21:05:24
60720.0,2683480.0,27-07 21:05:25
60720.0,2683480.0,27-07 21:05:26
60720.0,2683480.0,27-07 21:05:27
60720.0,2683480.0,27-07 21:05:28
60720.0,2683480.0,27-07 21:05:29
60720.0,2683480.0,27-07 21:05:30
60720.0,2683480.0,27-07 21:05:31
60720.0,2683480.0,27-07 21:05:32
60720.0,2683480.0,27-07 21:05:33
40259.0,1745115.0,27-07 21:05:34
30360.0,1341740.0,27-07 21:05:35
30402.0,1341782.0,27-07 21:05:36
30360.0,1341740.0,27-07 21:05:37
30360.0,1341740.0,27-07 21:05:38
30360.0,1341740.0,27-07 21:05:39
30360.0,1341740.0,27-07 21:05:40
30360.0,1341740.0,27-07 21:05:41
30360.0,1341740.0,27-07 21:05:42
30360.0,1341740.0,27-07 21:05:43
30360.0,1341740.0,27-07 21:05:44
30360.0,1341740.0,27-07 21:05:45
30360.0,1341740.0,27-07 21:05:46
30360.0,1341740.0,27-07 21:05:47
30360.0,1341740.0,27-07 21:05:48
30360.0,1341740.0,27-07 21:05:49
30360.0,1341740.0,27-07 21:05:50
30360.0,1341740.0,27-07 21:05:51
30360.0,1341740.0,27-07 21:05:52
30360.0,1341740.0,27-07 21:05:53
30360.0,1341740.0,27-07 21:05:54
30360.0,1341740.0,27-07 21:05:55
30360.0,1341740.0,27-07 21:05:56
30360.0,1341740.0,27-07 21:05:57
30360.0,1341740.0,27-07 21:05:58
30360.0,1341740.0,27-07 21:05:59
30360.0,1341740.0,27-07 21:06:00
30360.0,1341740.0,27-07 21:06:01
30360.0,1341740.0,27-07 21:06:02
30360.0,1341740.0,27-07 21:06:03
30360.0,1341740.0,27-07 21:06:04
30360.0,1341740.0,27-07 21:06:05
30360.0,1341740.0,27-07 21:06:06
30360.0,1341740.0,27-07 21:06:07
30402.0,1341782.0,27-07 21:06:08
30360.0,1341740.0,27-07 21:06:09
30360.0,1341740.0,27-07 21:06:10
30360.0,1341740.0,27-07 21:06:11
30360.0,1341740.0,27-07 21:06:12
30360.0,1341740.0,27-07 21:06:13
30360.0,1341740.0,27-07 21:06:14
30360.0,1341740.0,27-07 21:06:15
30360.0,1341740.0,27-07 21:06:16
30360.0,1341740.0,27-07 21:06:17
30360.0,1341740.0,27-07 21:06:18
30360.0,1341740.0,27-07 21:06:19
30360.0,1341740.0,27-07 21:06:20
30360.0,1341740.0,27-07 21:06:21
30360.0,1341740.0,27-07 21:06:22
30402.0,1341782.0,27-07 21:06:23
30360.0,1341740.0,27-07 21:06:24
30360.0,1341740.0,27-07 21:06:25
30360.0,1341740.0,27-07 21:06:26
30360.0,1341740.0,27-07 21:06:27
30360.0,1341740.0,27-07 21:06:28
30360.0,1341740.0,27-07 21:06:29
30360.0,1341740.0,27-07 21:06:30
30360.0,1341740.0,27-07 21:06:31
30360.0,1341740.0,27-07 21:06:32
30360.0,1341740.0,27-07 21:06:33
30360.0,1341740.0,27-07 21:06:34
30360.0,1341740.0,27-07 21:06:35
30360.0,1341740.0,27-07 21:06:36
30360.0,1341740.0,27-07 21:06:37
30360.0,1341740.0,27-07 21:06:38
30360.0,1341740.0,27-07 21:06:39
30360.0,1341740.0,27-07 21:06:40
30360.0,1341740.0,27-07 21:06:41
30360.0,1341740.0,27-07 21:06:42
30360.0,1341740.0,27-07 21:06:43
30360.0,1341740.0,27-07 21:06:44
30360.0,1341740.0,27-07 21:06:45
30360.0,1341740.0,27-07 21:06:46
30360.0,1341740.0,27-07 21:06:47
30360.0,1341740.0,27-07 21:06:48
30360.0,1341740.0,27-07 21:06:49
30360.0,1341740.0,27-07 21:06:50
30360.0,1341740.0,27-07 21:06:51
30360.0,1341740.0,27-07 21:06:52
30402.0,1341782.0,27-07 21:06:53
30360.0,1341740.0,27-07 21:06:54
30360.0,1341740.0,27-07 21:06:55
30360.0,1341740.0,27-07 21:06:56
30360.0,1341740.0,27-07 21:06:57
30360.0,1341740.0,27-07 21:06:58
30360.0,1341740.0,27-07 21:06:59
30360.0,1341740.0,27-07 21:07:00
30360.0,1341740.0,27-07 21:07:01
30402.0,1341782.0,27-07 21:07:02
30360.0,1341740.0,27-07 21:07:03
30360.0,1341740.0,27-07 21:07:04
30360.0,1341740.0,27-07 21:07:05
30360.0,1341740.0,27-07 21:07:06
30360.0,1341740.0,27-07 21:07:07
30360.0,1341740.0,27-07 21:07:08
30360.0,1341740.0,27-07 21:07:09
30360.0,1341740.0,27-07 21:07:10
30360.0,1341740.0,27-07 21:07:11
30360.0,1341740.0,27-07 21:07:12
30360.0,1341740.0,27-07 21:07:13
30360.0,1341740.0,27-07 21:07:14
30360.0,1341740.0,27-07 21:07:15
30360.0,1341740.0,27-07 21:07:16
30360.0,1341740.0,27-07 21:07:17
30360.0,1341740.0,27-07 21:07:18
30360.0,1341740.0,27-07 21:07:19
30360.0,1341740.0,27-07 21:07:20
30360.0,1341740.0,27-07 21:07:21
30360.0,1341740.0,27-07 21:07:22
30360.0,1341740.0,27-07 21:07:23
30360.0,1341740.0,27-07 21:07:24
30360.0,1341740.0,27-07 21:07:25
30360.0,1341740.0,27-07 21:07:26
30360.0,1341740.0,27-07 21:07:27
30360.0,1341740.0,27-07 21:07:28
30360.0,1341740.0,27-07 21:07:29
30360.0,1341740.0,27-07 21:07:30
30360.0,1341740.0,27-07 21:07:31
30360.0,1341740.0,27-07 21:07:32
30360.0,1341740.0,27-07 21:07:33
30360.0,1341740.0,27-07 21:07:34
30360.0,1341740.0,27-07 21:07:35
30360.0,1341740.0,27-07 21:07:36
30360.0,1341740.0,27-07 21:07:37
30402.0,1341782.0,27-07 21:07:38
30360.0,1341740.0,27-07 21:07:39
30360.0,1341740.0,27-07 21:07:40
30402.0,1341782.0,27-07 21:07:41
30360.0,1341740.0,27-07 21:07:42
30360.0,1341740.0,27-07 21:07:43
30360.0,1341740.0,27-07 21:07:44
30360.0,1341740.0,27-07 21:07:45
30360.0,1341740.0,27-07 21:07:46
30360.0,1341740.0,27-07 21:07:47
30360.0,1341740.0,27-07 21:07:48
30360.0,1341740.0,27-07 21:07:49
