"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc1.s1-eth1 --nocolor --output ./results/scaleout-iperf/1000-from-client.csv",,,,"Date:","27 Jul 2017 21:08:10 UTC"

"net/dc1.s1-eth1",,"system"
12760320.0,25965548.0,27-07 21:10:16
12627446.0,25837032.0,27-07 21:10:17
12627400.0,25835536.0,27-07 21:10:18
12760320.0,25969910.0,27-07 21:10:19
12627400.0,25839898.0,27-07 21:10:20
12760320.0,25972818.0,27-07 21:10:21
12627446.0,25841394.0,27-07 21:10:22
12627400.0,25839898.0,27-07 21:10:23
12760415.0,25972913.0,27-07 21:10:24
12627400.0,25839898.0,27-07 21:10:25
12627400.0,25839898.0,27-07 21:10:26
12760320.0,25972818.0,27-07 21:10:27
12627400.0,25841352.0,27-07 21:10:28
12627400.0,25841352.0,27-07 21:10:29
12760320.0,25972818.0,27-07 21:10:30
12627400.0,25838444.0,27-07 21:10:31
12760320.0,25972818.0,27-07 21:10:32
12627400.0,25832628.0,27-07 21:10:33
12627495.0,25831269.0,27-07 21:10:34
12760320.0,25964094.0,27-07 21:10:35
12627400.0,25831174.0,27-07 21:10:36
12627400.0,25831174.0,27-07 21:10:37
12760320.0,25965548.0,27-07 21:10:38
12627400.0,25832628.0,27-07 21:10:39
12760320.0,25967002.0,27-07 21:10:40
12627400.0,25832628.0,27-07 21:10:41
12627400.0,25832628.0,27-07 21:10:42
12760320.0,25967002.0,27-07 21:10:43
21658353.0,34860673.0,27-07 21:10:44
25242128.0,38442994.0,27-07 21:10:45
25507968.0,38708834.0,27-07 21:10:46
25242260.0,38443126.0,27-07 21:10:47
25242260.0,38443126.0,27-07 21:10:48
25507968.0,38710288.0,27-07 21:10:49
25242260.0,38444580.0,27-07 21:10:50
25242260.0,38443126.0,27-07 21:10:51
25508014.0,38717600.0,27-07 21:10:52
25242128.0,38454626.0,27-07 21:10:53
15417637.0,28628681.0,27-07 21:10:54
12627446.0,25839940.0,27-07 21:10:55
12627400.0,25838444.0,27-07 21:10:56
12760320.0,25971364.0,27-07 21:10:57
12627268.0,25839766.0,27-07 21:10:58
12627400.0,25839898.0,27-07 21:10:59
12760320.0,25969910.0,27-07 21:11:00
12627400.0,25838444.0,27-07 21:11:01
12760320.0,25969910.0,27-07 21:11:02
12627400.0,25838444.0,27-07 21:11:03
12627495.0,25839993.0,27-07 21:11:04
12760320.0,25969910.0,27-07 21:11:05
12627400.0,25834082.0,27-07 21:11:06
12627400.0,25835536.0,27-07 21:11:07
12760320.0,25968456.0,27-07 21:11:08
12627400.0,25834082.0,27-07 21:11:09
12760320.0,25965548.0,27-07 21:11:10
12627400.0,25832628.0,27-07 21:11:11
12627400.0,25832628.0,27-07 21:11:12
12760320.0,25964094.0,27-07 21:11:13
12627541.0,25834219.0,27-07 21:11:14
12627400.0,25839898.0,27-07 21:11:15
12760320.0,25972818.0,27-07 21:11:16
12627400.0,25839898.0,27-07 21:11:17
12627400.0,25836990.0,27-07 21:11:18
12760362.0,25971406.0,27-07 21:11:19
12627400.0,25838444.0,27-07 21:11:20
12760320.0,25972818.0,27-07 21:11:21
12627400.0,25839898.0,27-07 21:11:22
12627400.0,25839898.0,27-07 21:11:23
12760415.0,25971459.0,27-07 21:11:24
12627400.0,25841352.0,27-07 21:11:25
12627400.0,25839898.0,27-07 21:11:26
12760320.0,25972818.0,27-07 21:11:27
12627400.0,25839898.0,27-07 21:11:28
12760366.0,25972860.0,27-07 21:11:29
12627400.0,25839898.0,27-07 21:11:30
12627400.0,25838444.0,27-07 21:11:31
12760320.0,25969910.0,27-07 21:11:32
12627400.0,25839898.0,27-07 21:11:33
12627495.0,25839993.0,27-07 21:11:34
12760320.0,25972818.0,27-07 21:11:35
12627400.0,25841352.0,27-07 21:11:36
12627446.0,25838486.0,27-07 21:11:37
12760320.0,25971364.0,27-07 21:11:38
12627400.0,25838444.0,27-07 21:11:39
12627400.0,25838444.0,27-07 21:11:40
12760320.0,25972818.0,27-07 21:11:41
12627400.0,25838444.0,27-07 21:11:42
12760362.0,25972860.0,27-07 21:11:43
12627495.0,25838539.0,27-07 21:11:44
12627400.0,25836990.0,27-07 21:11:45
12760320.0,25971364.0,27-07 21:11:46
12627400.0,25836990.0,27-07 21:11:47
12760320.0,25974272.0,27-07 21:11:48
12627400.0,25838444.0,27-07 21:11:49
12627400.0,25839898.0,27-07 21:11:50
12627400.0,25838444.0,27-07 21:11:51
12760320.0,25971364.0,27-07 21:11:52
12627400.0,25838444.0,27-07 21:11:53
12760415.0,25961281.0,27-07 21:11:54
12627268.0,25826680.0,27-07 21:11:55
12627400.0,25831174.0,27-07 21:11:56
12760320.0,25965548.0,27-07 21:11:57
12627400.0,25834082.0,27-07 21:11:58
12760366.0,25962682.0,27-07 21:11:59
12627400.0,25841352.0,27-07 21:12:00
12627400.0,25839898.0,27-07 21:12:01
12760320.0,25972818.0,27-07 21:12:02
12627314.0,25839808.0,27-07 21:12:03
12627495.0,25839993.0,27-07 21:12:04
12760320.0,25971364.0,27-07 21:12:05
12627202.0,25839700.0,27-07 21:12:06
12627442.0,25838486.0,27-07 21:12:07
12760320.0,25972818.0,27-07 21:12:08
12627400.0,25838444.0,27-07 21:12:09
12760320.0,25972818.0,27-07 21:12:10
12627400.0,25836990.0,27-07 21:12:11
12627400.0,25839898.0,27-07 21:12:12
12760320.0,25971364.0,27-07 21:12:13
12627495.0,25839993.0,27-07 21:12:14
12627400.0,25838444.0,27-07 21:12:15
12760320.0,25974272.0,27-07 21:12:16
12627400.0,25834082.0,27-07 21:12:17
12760320.0,25959732.0,27-07 21:12:18
12627400.0,25832628.0,27-07 21:12:19
12627400.0,25828266.0,27-07 21:12:20
12760320.0,25959732.0,27-07 21:12:21
12627446.0,25837032.0,27-07 21:12:22
12627400.0,25841352.0,27-07 21:12:23
12760415.0,25972913.0,27-07 21:12:24
12627400.0,25838444.0,27-07 21:12:25
12760320.0,25972818.0,27-07 21:12:26
12627400.0,25838444.0,27-07 21:12:27
12627400.0,25839898.0,27-07 21:12:28
12760320.0,25971364.0,27-07 21:12:29
12627442.0,25839940.0,27-07 21:12:30
12627400.0,25841352.0,27-07 21:12:31
12760320.0,25971364.0,27-07 21:12:32
12627400.0,25839898.0,27-07 21:12:33
12627495.0,25839993.0,27-07 21:12:34
12760320.0,25972818.0,27-07 21:12:35
12627400.0,25839898.0,27-07 21:12:36
12760366.0,25972860.0,27-07 21:12:37
12627400.0,25838444.0,27-07 21:12:38
12627400.0,25841352.0,27-07 21:12:39
12760320.0,25971364.0,27-07 21:12:40
12627400.0,25838444.0,27-07 21:12:41
12627400.0,25839898.0,27-07 21:12:42
12760320.0,25971364.0,27-07 21:12:43
12627541.0,25840035.0,27-07 21:12:44
12627400.0,25841352.0,27-07 21:12:45
12760320.0,25971364.0,27-07 21:12:46
12627400.0,25839898.0,27-07 21:12:47
12760320.0,25972818.0,27-07 21:12:48
12627400.0,25838444.0,27-07 21:12:49
12627400.0,25838444.0,27-07 21:12:50
12760320.0,25972818.0,27-07 21:12:51
12627400.0,25839898.0,27-07 21:12:52
12627400.0,25841352.0,27-07 21:12:53
12760457.0,25972955.0,27-07 21:12:54
12627400.0,25838444.0,27-07 21:12:55
12627400.0,25841352.0,27-07 21:12:56
12760320.0,25972818.0,27-07 21:12:57
12627400.0,25839898.0,27-07 21:12:58
12760320.0,25972818.0,27-07 21:12:59
12627400.0,25839898.0,27-07 21:13:00
12627400.0,25838444.0,27-07 21:13:01
12760320.0,25971364.0,27-07 21:13:02
12627400.0,25841352.0,27-07 21:13:03
12627495.0,25837085.0,27-07 21:13:04
12760320.0,25964094.0,27-07 21:13:05
12627400.0,25835536.0,27-07 21:13:06
12760366.0,25971406.0,27-07 21:13:07
12627400.0,25839898.0,27-07 21:13:08
12627400.0,25838444.0,27-07 21:13:09
