"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc1.s1-eth1 --nocolor --output ./results/scaleout-iperf/100-from-client.csv",,,,"Date:","27 Jul 2017 21:02:50 UTC"

"net/dc1.s1-eth1",,"system"
1372100.0,2683608.0,27-07 21:04:40
1372100.0,2683608.0,27-07 21:04:41
1372195.0,2682249.0,27-07 21:04:42
1372146.0,2683650.0,27-07 21:04:43
1372100.0,2683608.0,27-07 21:04:44
1372100.0,2682154.0,27-07 21:04:45
1372100.0,2683608.0,27-07 21:04:46
1372100.0,2683608.0,27-07 21:04:47
1372100.0,2683608.0,27-07 21:04:48
1372142.0,2682196.0,27-07 21:04:49
1372100.0,2683608.0,27-07 21:04:50
1372100.0,2682154.0,27-07 21:04:51
1372195.0,2683703.0,27-07 21:04:52
1372100.0,2683608.0,27-07 21:04:53
1372100.0,2683608.0,27-07 21:04:54
1372100.0,2682154.0,27-07 21:04:55
1372100.0,2683608.0,27-07 21:04:56
1372100.0,2682154.0,27-07 21:04:57
1372100.0,2683608.0,27-07 21:04:58
1372100.0,2683608.0,27-07 21:04:59
1372100.0,2682154.0,27-07 21:05:00
1372100.0,2683608.0,27-07 21:05:01
1372195.0,2683703.0,27-07 21:05:02
1372100.0,2682154.0,27-07 21:05:03
1372100.0,2683608.0,27-07 21:05:04
1372100.0,2683608.0,27-07 21:05:05
1372100.0,2683608.0,27-07 21:05:06
1372100.0,2682154.0,27-07 21:05:07
1372100.0,2683608.0,27-07 21:05:08
1372100.0,2683608.0,27-07 21:05:09
1372146.0,2682196.0,27-07 21:05:10
1372100.0,2683608.0,27-07 21:05:11
1372195.0,2683703.0,27-07 21:05:12
1372146.0,2682196.0,27-07 21:05:13
1372100.0,2683608.0,27-07 21:05:14
1372100.0,2683608.0,27-07 21:05:15
1372100.0,2682154.0,27-07 21:05:16
1372100.0,2683608.0,27-07 21:05:17
1372100.0,2683608.0,27-07 21:05:18
1372100.0,2682154.0,27-07 21:05:19
1372100.0,2683608.0,27-07 21:05:20
1372142.0,2683650.0,27-07 21:05:21
1372195.0,2682249.0,27-07 21:05:22
1372100.0,2683608.0,27-07 21:05:23
2470195.0,3781703.0,27-07 21:05:24
2744200.0,4055708.0,27-07 21:05:25
2744200.0,4054254.0,27-07 21:05:26
2744200.0,4055708.0,27-07 21:05:27
2744200.0,4055708.0,27-07 21:05:28
2744200.0,4054254.0,27-07 21:05:29
2744200.0,4055708.0,27-07 21:05:30
2744200.0,4055708.0,27-07 21:05:31
2744295.0,4054349.0,27-07 21:05:32
2744200.0,4055708.0,27-07 21:05:33
1785374.0,3096882.0,27-07 21:05:34
1372100.0,2682154.0,27-07 21:05:35
1372100.0,2683608.0,27-07 21:05:36
1372100.0,2683608.0,27-07 21:05:37
1372100.0,2682154.0,27-07 21:05:38
1372100.0,2683608.0,27-07 21:05:39
1372100.0,2683608.0,27-07 21:05:40
1372100.0,2682154.0,27-07 21:05:41
1372195.0,2683703.0,27-07 21:05:42
1372100.0,2683608.0,27-07 21:05:43
1372100.0,2682154.0,27-07 21:05:44
1372100.0,2683608.0,27-07 21:05:45
1372100.0,2683608.0,27-07 21:05:46
1372100.0,2682154.0,27-07 21:05:47
1372100.0,2683608.0,27-07 21:05:48
1372100.0,2683608.0,27-07 21:05:49
1372146.0,2682196.0,27-07 21:05:50
1372100.0,2683608.0,27-07 21:05:51
1372195.0,2683703.0,27-07 21:05:52
1372100.0,2682154.0,27-07 21:05:53
1372100.0,2683608.0,27-07 21:05:54
1372100.0,2683608.0,27-07 21:05:55
1372100.0,2682154.0,27-07 21:05:56
1372100.0,2683608.0,27-07 21:05:57
1372146.0,2683650.0,27-07 21:05:58
1372100.0,2682154.0,27-07 21:05:59
1372100.0,2683608.0,27-07 21:06:00
1372100.0,2683608.0,27-07 21:06:01
1372195.0,2683703.0,27-07 21:06:02
1372100.0,2682154.0,27-07 21:06:03
1372100.0,2683608.0,27-07 21:06:04
1372100.0,2683608.0,27-07 21:06:05
1372100.0,2682154.0,27-07 21:06:06
1372100.0,2683608.0,27-07 21:06:07
1372146.0,2683650.0,27-07 21:06:08
1372100.0,2682154.0,27-07 21:06:09
1372100.0,2683608.0,27-07 21:06:10
1372100.0,2683608.0,27-07 21:06:11
1372195.0,2682249.0,27-07 21:06:12
1372100.0,2683608.0,27-07 21:06:13
1372100.0,2683608.0,27-07 21:06:14
1372100.0,2682154.0,27-07 21:06:15
1372100.0,2683608.0,27-07 21:06:16
1372100.0,2683608.0,27-07 21:06:17
1372100.0,2682154.0,27-07 21:06:18
1372100.0,2683608.0,27-07 21:06:19
1372100.0,2683608.0,27-07 21:06:20
1372100.0,2682154.0,27-07 21:06:21
1372241.0,2683745.0,27-07 21:06:22
1372100.0,2683608.0,27-07 21:06:23
1372100.0,2682154.0,27-07 21:06:24
1372100.0,2683608.0,27-07 21:06:25
1372100.0,2683608.0,27-07 21:06:26
1372100.0,2682154.0,27-07 21:06:27
1372146.0,2683650.0,27-07 21:06:28
1372100.0,2683608.0,27-07 21:06:29
1372100.0,2683608.0,27-07 21:06:30
1372100.0,2682154.0,27-07 21:06:31
1372195.0,2683703.0,27-07 21:06:32
1372100.0,2683608.0,27-07 21:06:33
1372100.0,2682154.0,27-07 21:06:34
1372100.0,2683608.0,27-07 21:06:35
1372100.0,2683608.0,27-07 21:06:36
1372100.0,2682154.0,27-07 21:06:37
1372100.0,2683608.0,27-07 21:06:38
1372100.0,2683608.0,27-07 21:06:39
1372100.0,2682154.0,27-07 21:06:40
1372100.0,2683608.0,27-07 21:06:41
1372195.0,2683703.0,27-07 21:06:42
1372100.0,2682154.0,27-07 21:06:43
1372100.0,2683608.0,27-07 21:06:44
1372146.0,2683650.0,27-07 21:06:45
1372100.0,2682154.0,27-07 21:06:46
1372100.0,2683608.0,27-07 21:06:47
1372100.0,2683608.0,27-07 21:06:48
1372100.0,2682154.0,27-07 21:06:49
1372100.0,2683608.0,27-07 21:06:50
1372100.0,2683608.0,27-07 21:06:51
1372195.0,2683703.0,27-07 21:06:52
1372100.0,2682154.0,27-07 21:06:53
1372100.0,2683608.0,27-07 21:06:54
1372100.0,2683608.0,27-07 21:06:55
1372142.0,2682196.0,27-07 21:06:56
1372100.0,2683608.0,27-07 21:06:57
1372100.0,2683608.0,27-07 21:06:58
1372100.0,2682154.0,27-07 21:06:59
1372100.0,2683608.0,27-07 21:07:00
1372100.0,2683608.0,27-07 21:07:01
1372195.0,2682249.0,27-07 21:07:02
1372100.0,2683608.0,27-07 21:07:03
1372100.0,2683608.0,27-07 21:07:04
1372100.0,2682154.0,27-07 21:07:05
1372100.0,2683608.0,27-07 21:07:06
1372146.0,2683650.0,27-07 21:07:07
1372100.0,2682154.0,27-07 21:07:08
1372146.0,2683650.0,27-07 21:07:09
1372100.0,2683608.0,27-07 21:07:10
1372100.0,2682154.0,27-07 21:07:11
1372195.0,2683703.0,27-07 21:07:12
1372100.0,2683608.0,27-07 21:07:13
1372100.0,2682154.0,27-07 21:07:14
1372100.0,2683608.0,27-07 21:07:15
1372100.0,2683608.0,27-07 21:07:16
1372100.0,2682154.0,27-07 21:07:17
1372100.0,2683608.0,27-07 21:07:18
1372100.0,2683608.0,27-07 21:07:19
1372100.0,2682154.0,27-07 21:07:20
1372100.0,2683608.0,27-07 21:07:21
1372195.0,2683703.0,27-07 21:07:22
1372100.0,2682154.0,27-07 21:07:23
1372100.0,2683608.0,27-07 21:07:24
1372100.0,2683608.0,27-07 21:07:25
1372100.0,2682154.0,27-07 21:07:26
1372100.0,2683608.0,27-07 21:07:27
1372100.0,2683608.0,27-07 21:07:28
1372100.0,2682154.0,27-07 21:07:29
1372100.0,2683608.0,27-07 21:07:30
1372100.0,2683608.0,27-07 21:07:31
1372100.0,2682154.0,27-07 21:07:32
1372241.0,2683745.0,27-07 21:07:33
1372100.0,2683608.0,27-07 21:07:34
1372100.0,2682154.0,27-07 21:07:35
1372100.0,2683608.0,27-07 21:07:36
1372100.0,2683608.0,27-07 21:07:37
1372100.0,2682154.0,27-07 21:07:38
1372100.0,2683608.0,27-07 21:07:39
1372100.0,2683608.0,27-07 21:07:40
1372100.0,2682154.0,27-07 21:07:41
1372100.0,2683608.0,27-07 21:07:42
1372237.0,2683745.0,27-07 21:07:43
1372100.0,2682154.0,27-07 21:07:44
1372146.0,2683650.0,27-07 21:07:45
1372100.0,2683608.0,27-07 21:07:46
1372100.0,2682154.0,27-07 21:07:47
1372100.0,2683608.0,27-07 21:07:48
1372100.0,2683608.0,27-07 21:07:49
