"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth8 --nocolor --output ./results/upgrade/1000-from-ids1.csv",,,,"Date:","29 Jul 2017 00:30:27 UTC"

"net/dc2.s1-eth8",,"system"
740.0,12146136.0,29-07 00:32:18
370.0,12117188.0,29-07 00:32:19
370.0,12193145.0,29-07 00:32:20
370.0,12306783.0,29-07 00:32:21
370.0,12346380.0,29-07 00:32:22
370.0,12331705.0,29-07 00:32:23
0.0,12320180.0,29-07 00:32:24
370.0,12200028.0,29-07 00:32:25
370.0,12093834.0,29-07 00:32:26
370.0,12233235.0,29-07 00:32:27
370.0,12236433.0,29-07 00:32:28
370.0,12185334.0,29-07 00:32:29
782.0,12116136.0,29-07 00:32:30
370.0,12138022.0,29-07 00:32:31
370.0,12155809.0,29-07 00:32:32
370.0,12236567.0,29-07 00:32:33
370.0,12328112.0,29-07 00:32:34
370.0,12210072.0,29-07 00:32:35
0.0,12309402.0,29-07 00:32:36
370.0,12248957.0,29-07 00:32:37
370.0,12152457.0,29-07 00:32:38
370.0,12167529.0,29-07 00:32:39
370.0,12239157.0,29-07 00:32:40
370.0,12182489.0,29-07 00:32:41
740.0,12122419.0,29-07 00:32:42
412.0,12218993.0,29-07 00:32:43
370.0,12107183.0,29-07 00:32:44
370.0,12214682.0,29-07 00:32:45
370.0,12272561.0,29-07 00:32:46
370.0,12331380.0,29-07 00:32:47
0.0,12327984.0,29-07 00:32:48
370.0,12252918.0,29-07 00:32:49
370.0,12253230.0,29-07 00:32:50
370.0,12079395.0,29-07 00:32:51
370.0,12075276.0,29-07 00:32:52
370.0,12102539.0,29-07 00:32:53
740.0,12146938.0,29-07 00:32:54
370.0,12228058.0,29-07 00:32:55
370.0,12236109.0,29-07 00:32:56
412.0,12190162.0,29-07 00:32:57
0.0,4765495.0,29-07 00:32:58
0.0,0.0,29-07 00:32:59
0.0,0.0,29-07 00:33:00
0.0,0.0,29-07 00:33:01
0.0,0.0,29-07 00:33:02
0.0,0.0,29-07 00:33:03
0.0,0.0,29-07 00:33:04
0.0,0.0,29-07 00:33:05
0.0,0.0,29-07 00:33:06
0.0,0.0,29-07 00:33:07
0.0,0.0,29-07 00:33:08
0.0,0.0,29-07 00:33:09
0.0,0.0,29-07 00:33:10
0.0,0.0,29-07 00:33:11
0.0,0.0,29-07 00:33:12
0.0,0.0,29-07 00:33:13
0.0,0.0,29-07 00:33:14
0.0,0.0,29-07 00:33:15
0.0,0.0,29-07 00:33:16
0.0,0.0,29-07 00:33:17
0.0,0.0,29-07 00:33:18
0.0,0.0,29-07 00:33:19
0.0,0.0,29-07 00:33:20
0.0,0.0,29-07 00:33:21
0.0,0.0,29-07 00:33:22
0.0,0.0,29-07 00:33:23
0.0,0.0,29-07 00:33:24
0.0,0.0,29-07 00:33:25
0.0,0.0,29-07 00:33:26
0.0,0.0,29-07 00:33:27
0.0,0.0,29-07 00:33:28
0.0,0.0,29-07 00:33:29
0.0,0.0,29-07 00:33:30
0.0,0.0,29-07 00:33:31
0.0,0.0,29-07 00:33:32
0.0,0.0,29-07 00:33:33
0.0,0.0,29-07 00:33:34
0.0,0.0,29-07 00:33:35
0.0,0.0,29-07 00:33:36
0.0,0.0,29-07 00:33:37
0.0,0.0,29-07 00:33:38
0.0,0.0,29-07 00:33:39
0.0,0.0,29-07 00:33:40
0.0,0.0,29-07 00:33:41
0.0,0.0,29-07 00:33:42
0.0,0.0,29-07 00:33:43
0.0,0.0,29-07 00:33:44
0.0,0.0,29-07 00:33:45
0.0,0.0,29-07 00:33:46
0.0,0.0,29-07 00:33:47
0.0,0.0,29-07 00:33:48
0.0,0.0,29-07 00:33:49
0.0,0.0,29-07 00:33:50
0.0,0.0,29-07 00:33:51
0.0,0.0,29-07 00:33:52
0.0,0.0,29-07 00:33:53
0.0,0.0,29-07 00:33:54
0.0,0.0,29-07 00:33:55
0.0,0.0,29-07 00:33:56
0.0,0.0,29-07 00:33:57
0.0,0.0,29-07 00:33:58
0.0,0.0,29-07 00:33:59
0.0,0.0,29-07 00:34:00
0.0,0.0,29-07 00:34:01
0.0,0.0,29-07 00:34:02
0.0,0.0,29-07 00:34:03
0.0,0.0,29-07 00:34:04
0.0,0.0,29-07 00:34:05
0.0,0.0,29-07 00:34:06
0.0,0.0,29-07 00:34:07
0.0,0.0,29-07 00:34:08
0.0,0.0,29-07 00:34:09
0.0,0.0,29-07 00:34:10
0.0,0.0,29-07 00:34:11
0.0,0.0,29-07 00:34:12
0.0,0.0,29-07 00:34:13
0.0,0.0,29-07 00:34:14
0.0,0.0,29-07 00:34:15
0.0,0.0,29-07 00:34:16
0.0,0.0,29-07 00:34:17
0.0,0.0,29-07 00:34:18
0.0,0.0,29-07 00:34:19
0.0,0.0,29-07 00:34:20
0.0,0.0,29-07 00:34:21
0.0,0.0,29-07 00:34:22
0.0,0.0,29-07 00:34:23
0.0,0.0,29-07 00:34:24
0.0,0.0,29-07 00:34:25
0.0,0.0,29-07 00:34:26
0.0,0.0,29-07 00:34:27
0.0,0.0,29-07 00:34:28
0.0,0.0,29-07 00:34:29
0.0,0.0,29-07 00:34:30
0.0,0.0,29-07 00:34:31
0.0,0.0,29-07 00:34:32
0.0,0.0,29-07 00:34:33
0.0,0.0,29-07 00:34:34
0.0,0.0,29-07 00:34:35
0.0,0.0,29-07 00:34:36
0.0,0.0,29-07 00:34:37
0.0,0.0,29-07 00:34:38
0.0,0.0,29-07 00:34:39
0.0,0.0,29-07 00:34:40
0.0,0.0,29-07 00:34:41
0.0,0.0,29-07 00:34:42
0.0,0.0,29-07 00:34:43
0.0,0.0,29-07 00:34:44
0.0,0.0,29-07 00:34:45
0.0,0.0,29-07 00:34:46
0.0,0.0,29-07 00:34:47
0.0,0.0,29-07 00:34:48
0.0,0.0,29-07 00:34:49
0.0,0.0,29-07 00:34:50
0.0,0.0,29-07 00:34:51
0.0,0.0,29-07 00:34:52
0.0,0.0,29-07 00:34:53
0.0,0.0,29-07 00:34:54
0.0,0.0,29-07 00:34:55
0.0,0.0,29-07 00:34:56
0.0,0.0,29-07 00:34:57
0.0,0.0,29-07 00:34:58
0.0,0.0,29-07 00:34:59
0.0,0.0,29-07 00:35:00
0.0,0.0,29-07 00:35:01
0.0,0.0,29-07 00:35:02
0.0,0.0,29-07 00:35:03
0.0,0.0,29-07 00:35:04
0.0,0.0,29-07 00:35:05
0.0,0.0,29-07 00:35:06
0.0,0.0,29-07 00:35:07
0.0,0.0,29-07 00:35:08
0.0,0.0,29-07 00:35:09
0.0,0.0,29-07 00:35:10
0.0,0.0,29-07 00:35:11
0.0,0.0,29-07 00:35:12
0.0,0.0,29-07 00:35:13
0.0,0.0,29-07 00:35:14
0.0,0.0,29-07 00:35:15
0.0,0.0,29-07 00:35:16
0.0,0.0,29-07 00:35:17
0.0,0.0,29-07 00:35:18
0.0,0.0,29-07 00:35:19
0.0,0.0,29-07 00:35:20
0.0,0.0,29-07 00:35:21
0.0,0.0,29-07 00:35:22
0.0,0.0,29-07 00:35:23
0.0,0.0,29-07 00:35:24
0.0,0.0,29-07 00:35:25
0.0,0.0,29-07 00:35:26
