"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/upgrade/10000-from-ids2.csv",,,,"Date:","27 Jul 2017 02:41:08 UTC"

"net/dc2.s1-eth10",,"system"
0.0,49533438.0,27-07 02:45:37
0.0,51454525.0,27-07 02:45:38
0.0,53560142.0,27-07 02:45:39
0.0,51751482.0,27-07 02:45:40
0.0,45861070.0,27-07 02:45:41
0.0,53905410.0,27-07 02:45:42
0.0,52237677.0,27-07 02:45:43
0.0,49493184.0,27-07 02:45:44
0.0,46280788.0,27-07 02:45:45
0.0,52258250.0,27-07 02:45:46
0.0,45609617.0,27-07 02:45:47
0.0,45029491.0,27-07 02:45:48
0.0,54208439.0,27-07 02:45:49
0.0,50389709.0,27-07 02:45:50
0.0,51583444.0,27-07 02:45:51
0.0,54569945.0,27-07 02:45:52
0.0,46620502.0,27-07 02:45:53
0.0,47097142.0,27-07 02:45:54
0.0,46145511.0,27-07 02:45:55
0.0,59221113.0,27-07 02:45:56
0.0,48735660.0,27-07 02:45:57
0.0,56063071.0,27-07 02:45:58
0.0,56796048.0,27-07 02:45:59
0.0,58245854.0,27-07 02:46:00
0.0,56594849.0,27-07 02:46:01
0.0,51968786.0,27-07 02:46:02
42.0,52321009.0,27-07 02:46:03
0.0,47536798.0,27-07 02:46:04
0.0,47066295.0,27-07 02:46:05
0.0,44561043.0,27-07 02:46:06
0.0,47583850.0,27-07 02:46:07
