"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/upgrade/100-from-ids2.csv",,,,"Date:","26 Jul 2017 18:33:02 UTC"

"net/dc2.s1-eth10",,"system"
0.0,0.0,26-07 18:34:24
0.0,0.0,26-07 18:34:25
0.0,0.0,26-07 18:34:26
0.0,0.0,26-07 18:34:27
0.0,0.0,26-07 18:34:28
0.0,0.0,26-07 18:34:29
0.0,0.0,26-07 18:34:30
0.0,0.0,26-07 18:34:31
0.0,0.0,26-07 18:34:32
0.0,0.0,26-07 18:34:33
0.0,0.0,26-07 18:34:34
0.0,0.0,26-07 18:34:35
0.0,0.0,26-07 18:34:36
0.0,0.0,26-07 18:34:37
0.0,0.0,26-07 18:34:38
0.0,0.0,26-07 18:34:39
0.0,0.0,26-07 18:34:40
0.0,0.0,26-07 18:34:41
0.0,0.0,26-07 18:34:42
0.0,0.0,26-07 18:34:43
0.0,0.0,26-07 18:34:44
0.0,0.0,26-07 18:34:45
0.0,0.0,26-07 18:34:46
0.0,0.0,26-07 18:34:47
0.0,0.0,26-07 18:34:48
0.0,0.0,26-07 18:34:49
0.0,0.0,26-07 18:34:50
0.0,0.0,26-07 18:34:51
0.0,0.0,26-07 18:34:52
0.0,0.0,26-07 18:34:53
0.0,0.0,26-07 18:34:54
0.0,0.0,26-07 18:34:55
0.0,0.0,26-07 18:34:56
0.0,0.0,26-07 18:34:57
0.0,0.0,26-07 18:34:58
0.0,0.0,26-07 18:34:59
0.0,0.0,26-07 18:35:00
0.0,0.0,26-07 18:35:01
0.0,0.0,26-07 18:35:02
0.0,0.0,26-07 18:35:03
0.0,0.0,26-07 18:35:04
0.0,0.0,26-07 18:35:05
0.0,0.0,26-07 18:35:06
0.0,0.0,26-07 18:35:07
0.0,0.0,26-07 18:35:08
0.0,0.0,26-07 18:35:09
0.0,0.0,26-07 18:35:10
0.0,0.0,26-07 18:35:11
0.0,0.0,26-07 18:35:12
0.0,0.0,26-07 18:35:13
0.0,0.0,26-07 18:35:14
0.0,0.0,26-07 18:35:15
0.0,0.0,26-07 18:35:16
0.0,0.0,26-07 18:35:17
0.0,0.0,26-07 18:35:18
0.0,0.0,26-07 18:35:19
0.0,0.0,26-07 18:35:20
0.0,0.0,26-07 18:35:21
0.0,0.0,26-07 18:35:22
0.0,0.0,26-07 18:35:23
0.0,0.0,26-07 18:35:24
0.0,0.0,26-07 18:35:25
0.0,0.0,26-07 18:35:26
0.0,0.0,26-07 18:35:27
0.0,0.0,26-07 18:35:28
0.0,0.0,26-07 18:35:29
0.0,0.0,26-07 18:35:30
0.0,0.0,26-07 18:35:31
0.0,0.0,26-07 18:35:32
0.0,1188658.0,26-07 18:35:33
0.0,1309138.0,26-07 18:35:34
0.0,1307382.0,26-07 18:35:35
0.0,1308546.0,26-07 18:35:36
0.0,1309912.0,26-07 18:35:37
0.0,1308362.0,26-07 18:35:38
0.0,1307008.0,26-07 18:35:39
0.0,1244577.0,26-07 18:35:40
42.0,713352.0,26-07 18:35:41
0.0,1303276.0,26-07 18:35:42
0.0,1308197.0,26-07 18:35:43
0.0,1308660.0,26-07 18:35:44
0.0,1308424.0,26-07 18:35:45
0.0,1309427.0,26-07 18:35:46
0.0,1308510.0,26-07 18:35:47
0.0,1296819.0,26-07 18:35:48
0.0,1213358.0,26-07 18:35:49
2220.0,1249918.0,26-07 18:35:50
0.0,863477.0,26-07 18:35:51
370.0,1293618.0,26-07 18:35:52
0.0,1308042.0,26-07 18:35:53
0.0,1310057.0,26-07 18:35:54
42.0,1306162.0,26-07 18:35:55
0.0,1308052.0,26-07 18:35:56
1110.0,1298061.0,26-07 18:35:57
0.0,1307915.0,26-07 18:35:58
1480.0,1272168.0,26-07 18:35:59
370.0,1290261.0,26-07 18:36:00
370.0,1290582.0,26-07 18:36:01
370.0,1308532.0,26-07 18:36:02
370.0,1290840.0,26-07 18:36:03
0.0,1309525.0,26-07 18:36:04
740.0,1252724.0,26-07 18:36:05
370.0,1204703.0,26-07 18:36:06
0.0,1310383.0,26-07 18:36:07
42.0,1309661.0,26-07 18:36:08
0.0,1310775.0,26-07 18:36:09
0.0,1309579.0,26-07 18:36:10
2220.0,1096029.0,26-07 18:36:11
370.0,973526.0,26-07 18:36:12
0.0,1146658.0,26-07 18:36:13
0.0,1308600.0,26-07 18:36:14
0.0,1288571.0,26-07 18:36:15
0.0,1308707.0,26-07 18:36:16
0.0,1188027.0,26-07 18:36:17
0.0,1289960.0,26-07 18:36:18
0.0,1308432.0,26-07 18:36:19
0.0,1308608.0,26-07 18:36:20
0.0,1308356.0,26-07 18:36:21
0.0,1309642.0,26-07 18:36:22
0.0,1308066.0,26-07 18:36:23
0.0,1308874.0,26-07 18:36:24
0.0,1308006.0,26-07 18:36:25
0.0,1308146.0,26-07 18:36:26
0.0,1307463.0,26-07 18:36:27
0.0,1305848.0,26-07 18:36:28
0.0,1307667.0,26-07 18:36:29
0.0,1302560.0,26-07 18:36:30
0.0,1309473.0,26-07 18:36:31
0.0,1308490.0,26-07 18:36:32
0.0,1308003.0,26-07 18:36:33
0.0,1308930.0,26-07 18:36:34
42.0,1308524.0,26-07 18:36:35
0.0,1280095.0,26-07 18:36:36
2220.0,1182774.0,26-07 18:36:37
0.0,1268621.0,26-07 18:36:38
370.0,878223.0,26-07 18:36:39
0.0,1308485.0,26-07 18:36:40
0.0,1308293.0,26-07 18:36:41
42.0,1308728.0,26-07 18:36:42
0.0,1307240.0,26-07 18:36:43
0.0,1305168.0,26-07 18:36:44
1110.0,1301235.0,26-07 18:36:45
1480.0,1270335.0,26-07 18:36:46
370.0,1290271.0,26-07 18:36:47
370.0,1305031.0,26-07 18:36:48
0.0,1294762.0,26-07 18:36:49
370.0,1309017.0,26-07 18:36:50
370.0,1289621.0,26-07 18:36:51
740.0,1253459.0,26-07 18:36:52
370.0,1206973.0,26-07 18:36:53
0.0,1307814.0,26-07 18:36:54
0.0,1309961.0,26-07 18:36:55
0.0,1310805.0,26-07 18:36:56
0.0,1309124.0,26-07 18:36:57
1850.0,1265750.0,26-07 18:36:58
370.0,948326.0,26-07 18:36:59
370.0,1019810.0,26-07 18:37:00
0.0,1293114.0,26-07 18:37:01
42.0,1287491.0,26-07 18:37:02
0.0,1309832.0,26-07 18:37:03
0.0,1187578.0,26-07 18:37:04
0.0,1289960.0,26-07 18:37:05
0.0,1308480.0,26-07 18:37:06
0.0,1307466.0,26-07 18:37:07
0.0,1308742.0,26-07 18:37:08
0.0,1309108.0,26-07 18:37:09
0.0,1308816.0,26-07 18:37:10
0.0,1308306.0,26-07 18:37:11
0.0,1308598.0,26-07 18:37:12
0.0,1308122.0,26-07 18:37:13
0.0,1306354.0,26-07 18:37:14
0.0,1308751.0,26-07 18:37:15
0.0,1305743.0,26-07 18:37:16
0.0,1303158.0,26-07 18:37:17
0.0,1308165.0,26-07 18:37:18
0.0,1308594.0,26-07 18:37:19
0.0,1308424.0,26-07 18:37:20
0.0,1309455.0,26-07 18:37:21
0.0,1308482.0,26-07 18:37:22
0.0,1297391.0,26-07 18:37:23
0.0,1215063.0,26-07 18:37:24
2220.0,1257076.0,26-07 18:37:25
0.0,870743.0,26-07 18:37:26
370.0,1277889.0,26-07 18:37:27
42.0,1308564.0,26-07 18:37:28
0.0,1308425.0,26-07 18:37:29
0.0,1307304.0,26-07 18:37:30
0.0,1306640.0,26-07 18:37:31
1110.0,1298865.0,26-07 18:37:32
0.0,1308031.0,26-07 18:37:33
1480.0,1272447.0,26-07 18:37:34
370.0,1289806.0,26-07 18:37:35
370.0,1290462.0,26-07 18:37:36
412.0,1308756.0,26-07 18:37:37
370.0,1289682.0,26-07 18:37:38
0.0,1310184.0,26-07 18:37:39
740.0,1253119.0,26-07 18:37:40
370.0,1204403.0,26-07 18:37:41
0.0,1309481.0,26-07 18:37:42
0.0,1310923.0,26-07 18:37:43
0.0,1309273.0,26-07 18:37:44
0.0,1310841.0,26-07 18:37:45
2220.0,1097022.0,26-07 18:37:46
370.0,973967.0,26-07 18:37:47
0.0,1145464.0,26-07 18:37:48
0.0,1309734.0,26-07 18:37:49
0.0,1286965.0,26-07 18:37:50
0.0,1308923.0,26-07 18:37:51
0.0,1187850.0,26-07 18:37:52
0.0,1289793.0,26-07 18:37:53
0.0,1308552.0,26-07 18:37:54
42.0,1309148.0,26-07 18:37:55
0.0,1307696.0,26-07 18:37:56
0.0,1309822.0,26-07 18:37:57
0.0,1308126.0,26-07 18:37:58
0.0,1307836.0,26-07 18:37:59
0.0,1308924.0,26-07 18:38:00
0.0,1308086.0,26-07 18:38:01
