"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc1.s1-eth2 --nocolor --output ./results/upgrade/100-from-client.csv",,,,"Date:","27 Jul 2017 00:04:50 UTC"

"net/dc1.s1-eth2",,"system"
2622317.0,1316.0,27-07 00:07:45
2622219.0,103.0,27-07 00:07:46
2621339.0,1480.0,27-07 00:07:47
2622833.0,473.0,27-07 00:07:48
2622551.0,473.0,27-07 00:07:49
2621807.0,473.0,27-07 00:07:50
2622447.0,473.0,27-07 00:07:51
2623717.0,206.0,27-07 00:07:52
2620734.0,843.0,27-07 00:07:53
2623456.0,370.0,27-07 00:07:54
2623003.0,0.0,27-07 00:07:55
2620619.0,0.0,27-07 00:07:56
2623115.0,0.0,27-07 00:07:57
2622149.0,0.0,27-07 00:07:58
2623507.0,2838.0,27-07 00:07:59
2624288.0,473.0,27-07 00:08:00
2626140.0,103.0,27-07 00:08:01
2620978.0,103.0,27-07 00:08:02
2622805.0,103.0,27-07 00:08:03
2621093.0,103.0,27-07 00:08:04
2623134.0,103.0,27-07 00:08:05
2623226.0,0.0,27-07 00:08:06
2621506.0,0.0,27-07 00:08:07
2622952.0,0.0,27-07 00:08:08
2622436.0,0.0,27-07 00:08:09
2622748.0,0.0,27-07 00:08:10
2622517.0,103.0,27-07 00:08:11
2623298.0,0.0,27-07 00:08:12
2620460.0,0.0,27-07 00:08:13
2622886.0,0.0,27-07 00:08:14
2623683.0,515.0,27-07 00:08:15
2621984.0,206.0,27-07 00:08:16
2622321.0,103.0,27-07 00:08:17
2622441.0,103.0,27-07 00:08:18
2621983.0,0.0,27-07 00:08:19
2622255.0,145.0,27-07 00:08:20
2623067.0,0.0,27-07 00:08:21
2619994.0,0.0,27-07 00:08:22
2623368.0,0.0,27-07 00:08:23
2623052.0,515.0,27-07 00:08:24
2622614.0,2323.0,27-07 00:08:25
2622740.0,74.0,27-07 00:08:26
2622146.0,473.0,27-07 00:08:27
2621026.0,0.0,27-07 00:08:28
2623311.0,0.0,27-07 00:08:29
2621642.0,103.0,27-07 00:08:30
2621732.0,206.0,27-07 00:08:31
2623052.0,206.0,27-07 00:08:32
2620376.0,1213.0,27-07 00:08:33
2622834.0,1583.0,27-07 00:08:34
2623141.0,473.0,27-07 00:08:35
2621975.0,473.0,27-07 00:08:36
2621863.0,0.0,27-07 00:08:37
2623116.0,576.0,27-07 00:08:38
2621584.0,370.0,27-07 00:08:39
2623082.0,946.0,27-07 00:08:40
2622544.0,473.0,27-07 00:08:41
2621085.0,0.0,27-07 00:08:42
2622509.0,0.0,27-07 00:08:43
2622981.0,0.0,27-07 00:08:44
2621568.0,0.0,27-07 00:08:45
2622909.0,2365.0,27-07 00:08:46
2625971.0,473.0,27-07 00:08:47
2622839.0,473.0,27-07 00:08:48
2623284.0,103.0,27-07 00:08:49
2623603.0,103.0,27-07 00:08:50
2621338.0,103.0,27-07 00:08:51
2623334.0,103.0,27-07 00:08:52
2622818.0,103.0,27-07 00:08:53
2621622.0,0.0,27-07 00:08:54
2623350.0,42.0,27-07 00:08:55
2622858.0,0.0,27-07 00:08:56
2620648.0,0.0,27-07 00:08:57
2623079.0,103.0,27-07 00:08:58
2622698.0,0.0,27-07 00:08:59
2621548.0,0.0,27-07 00:09:00
2624024.0,0.0,27-07 00:09:01
2622510.0,515.0,27-07 00:09:02
2621941.0,0.0,27-07 00:09:03
2622657.0,206.0,27-07 00:09:04
2622523.0,206.0,27-07 00:09:05
2620731.0,0.0,27-07 00:09:06
2623892.0,0.0,27-07 00:09:07
2620269.0,103.0,27-07 00:09:08
2621853.0,0.0,27-07 00:09:09
2622810.0,0.0,27-07 00:09:10
2622951.0,412.0,27-07 00:09:11
2621986.0,206.0,27-07 00:09:12
2622946.0,2294.0,27-07 00:09:13
2622345.0,103.0,27-07 00:09:14
2622572.0,370.0,27-07 00:09:15
2622070.0,0.0,27-07 00:09:16
2620611.0,0.0,27-07 00:09:17
2622885.0,206.0,27-07 00:09:18
2622478.0,206.0,27-07 00:09:19
2621715.0,1316.0,27-07 00:09:20
2622331.0,103.0,27-07 00:09:21
2623056.0,1480.0,27-07 00:09:22
2620940.0,473.0,27-07 00:09:23
2623749.0,473.0,27-07 00:09:24
2622151.0,473.0,27-07 00:09:25
2620969.0,473.0,27-07 00:09:26
2622815.0,103.0,27-07 00:09:27
2622962.0,946.0,27-07 00:09:28
2621618.0,370.0,27-07 00:09:29
2623717.0,42.0,27-07 00:09:30
2622009.0,0.0,27-07 00:09:31
2621469.0,0.0,27-07 00:09:32
2621989.0,0.0,27-07 00:09:33
2625401.0,2838.0,27-07 00:09:34
2623828.0,473.0,27-07 00:09:35
2624686.0,103.0,27-07 00:09:36
2622580.0,103.0,27-07 00:09:37
2621205.0,103.0,27-07 00:09:38
2622677.0,103.0,27-07 00:09:39
2623030.0,0.0,27-07 00:09:40
2622814.0,103.0,27-07 00:09:41
2622832.0,0.0,27-07 00:09:42
2622286.0,0.0,27-07 00:09:43
2621904.0,0.0,27-07 00:09:44
2622512.0,0.0,27-07 00:09:45
2622581.0,103.0,27-07 00:09:46
2622214.0,0.0,27-07 00:09:47
2621800.0,0.0,27-07 00:09:48
2624064.0,0.0,27-07 00:09:49
