"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth8 --nocolor --output ./results/upgrade/10-from-ids1.csv",,,,"Date:","29 Jul 2017 00:19:50 UTC"

"net/dc2.s1-eth8",,"system"
0.0,130788.0,29-07 00:21:04
0.0,130575.0,29-07 00:21:05
0.0,132006.0,29-07 00:21:06
0.0,129573.0,29-07 00:21:07
0.0,131898.0,29-07 00:21:08
0.0,130598.0,29-07 00:21:09
0.0,129419.0,29-07 00:21:10
0.0,131952.0,29-07 00:21:11
0.0,130656.0,29-07 00:21:12
0.0,130809.0,29-07 00:21:13
0.0,130348.0,29-07 00:21:14
0.0,129846.0,29-07 00:21:15
0.0,130788.0,29-07 00:21:16
0.0,131957.0,29-07 00:21:17
0.0,130267.0,29-07 00:21:18
0.0,130464.0,29-07 00:21:19
0.0,130950.0,29-07 00:21:20
0.0,129697.0,29-07 00:21:21
0.0,130901.0,29-07 00:21:22
0.0,130593.0,29-07 00:21:23
0.0,130788.0,29-07 00:21:24
0.0,130950.0,29-07 00:21:25
0.0,129677.0,29-07 00:21:26
0.0,130739.0,29-07 00:21:27
0.0,130788.0,29-07 00:21:28
0.0,131010.0,29-07 00:21:29
42.0,130938.0,29-07 00:21:30
0.0,130543.0,29-07 00:21:31
0.0,130603.0,29-07 00:21:32
0.0,130860.0,29-07 00:21:33
0.0,130686.0,29-07 00:21:34
0.0,129408.0,29-07 00:21:35
1480.0,112945.0,29-07 00:21:36
0.0,128485.0,29-07 00:21:37
0.0,123716.0,29-07 00:21:38
0.0,127488.0,29-07 00:21:39
0.0,121317.0,29-07 00:21:40
42.0,129073.0,29-07 00:21:41
0.0,130928.0,29-07 00:21:42
0.0,129579.0,29-07 00:21:43
0.0,130621.0,29-07 00:21:44
0.0,131327.0,29-07 00:21:45
370.0,129742.0,29-07 00:21:46
0.0,130636.0,29-07 00:21:47
0.0,127090.0,29-07 00:21:48
0.0,130687.0,29-07 00:21:49
0.0,129104.0,29-07 00:21:50
0.0,130563.0,29-07 00:21:51
0.0,126943.0,29-07 00:21:52
0.0,129410.0,29-07 00:21:53
0.0,130229.0,29-07 00:21:54
0.0,131226.0,29-07 00:21:55
0.0,131150.0,29-07 00:21:56
0.0,129620.0,29-07 00:21:57
0.0,131610.0,29-07 00:21:58
0.0,130764.0,29-07 00:21:59
0.0,130348.0,29-07 00:22:00
0.0,130464.0,29-07 00:22:01
0.0,130479.0,29-07 00:22:02
0.0,129810.0,29-07 00:22:03
0.0,131873.0,29-07 00:22:04
0.0,129828.0,29-07 00:22:05
42.0,130884.0,29-07 00:22:06
0.0,130030.0,29-07 00:22:07
0.0,130793.0,29-07 00:22:08
0.0,131952.0,29-07 00:22:09
0.0,130657.0,29-07 00:22:10
0.0,130626.0,29-07 00:22:11
0.0,129998.0,29-07 00:22:12
0.0,130523.0,29-07 00:22:13
0.0,130680.0,29-07 00:22:14
0.0,130117.0,29-07 00:22:15
0.0,130854.0,29-07 00:22:16
0.0,131307.0,29-07 00:22:17
0.0,130532.0,29-07 00:22:18
0.0,130962.0,29-07 00:22:19
0.0,130067.0,29-07 00:22:20
0.0,28680.0,29-07 00:22:21
0.0,0.0,29-07 00:22:22
0.0,0.0,29-07 00:22:23
0.0,0.0,29-07 00:22:24
0.0,0.0,29-07 00:22:25
0.0,0.0,29-07 00:22:26
0.0,0.0,29-07 00:22:27
0.0,0.0,29-07 00:22:28
0.0,0.0,29-07 00:22:29
0.0,0.0,29-07 00:22:30
0.0,0.0,29-07 00:22:31
0.0,0.0,29-07 00:22:32
0.0,0.0,29-07 00:22:33
0.0,0.0,29-07 00:22:34
0.0,0.0,29-07 00:22:35
0.0,0.0,29-07 00:22:36
0.0,0.0,29-07 00:22:37
0.0,0.0,29-07 00:22:38
0.0,0.0,29-07 00:22:39
0.0,0.0,29-07 00:22:40
0.0,0.0,29-07 00:22:41
0.0,0.0,29-07 00:22:42
0.0,0.0,29-07 00:22:43
0.0,0.0,29-07 00:22:44
0.0,0.0,29-07 00:22:45
0.0,0.0,29-07 00:22:46
0.0,0.0,29-07 00:22:47
0.0,0.0,29-07 00:22:48
0.0,0.0,29-07 00:22:49
0.0,0.0,29-07 00:22:50
0.0,0.0,29-07 00:22:51
0.0,0.0,29-07 00:22:52
0.0,0.0,29-07 00:22:53
0.0,0.0,29-07 00:22:54
0.0,0.0,29-07 00:22:55
0.0,0.0,29-07 00:22:56
0.0,0.0,29-07 00:22:57
0.0,0.0,29-07 00:22:58
0.0,0.0,29-07 00:22:59
0.0,0.0,29-07 00:23:00
0.0,0.0,29-07 00:23:01
0.0,0.0,29-07 00:23:02
0.0,0.0,29-07 00:23:03
0.0,0.0,29-07 00:23:04
0.0,0.0,29-07 00:23:05
0.0,0.0,29-07 00:23:06
0.0,0.0,29-07 00:23:07
0.0,0.0,29-07 00:23:08
0.0,0.0,29-07 00:23:09
0.0,0.0,29-07 00:23:10
0.0,0.0,29-07 00:23:11
0.0,0.0,29-07 00:23:12
0.0,0.0,29-07 00:23:13
0.0,0.0,29-07 00:23:14
0.0,0.0,29-07 00:23:15
0.0,0.0,29-07 00:23:16
0.0,0.0,29-07 00:23:17
0.0,0.0,29-07 00:23:18
0.0,0.0,29-07 00:23:19
0.0,0.0,29-07 00:23:20
0.0,0.0,29-07 00:23:21
0.0,0.0,29-07 00:23:22
0.0,0.0,29-07 00:23:23
0.0,0.0,29-07 00:23:24
0.0,0.0,29-07 00:23:25
0.0,0.0,29-07 00:23:26
0.0,0.0,29-07 00:23:27
0.0,0.0,29-07 00:23:28
0.0,0.0,29-07 00:23:29
0.0,0.0,29-07 00:23:30
0.0,0.0,29-07 00:23:31
0.0,0.0,29-07 00:23:32
0.0,0.0,29-07 00:23:33
0.0,0.0,29-07 00:23:34
0.0,0.0,29-07 00:23:35
0.0,0.0,29-07 00:23:36
0.0,0.0,29-07 00:23:37
0.0,0.0,29-07 00:23:38
0.0,0.0,29-07 00:23:39
0.0,0.0,29-07 00:23:40
0.0,0.0,29-07 00:23:41
0.0,0.0,29-07 00:23:42
0.0,0.0,29-07 00:23:43
0.0,0.0,29-07 00:23:44
0.0,0.0,29-07 00:23:45
0.0,0.0,29-07 00:23:46
0.0,0.0,29-07 00:23:47
0.0,0.0,29-07 00:23:48
0.0,0.0,29-07 00:23:49
0.0,0.0,29-07 00:23:50
0.0,0.0,29-07 00:23:51
0.0,0.0,29-07 00:23:52
0.0,0.0,29-07 00:23:53
0.0,0.0,29-07 00:23:54
0.0,0.0,29-07 00:23:55
0.0,0.0,29-07 00:23:56
0.0,0.0,29-07 00:23:57
0.0,0.0,29-07 00:23:58
0.0,0.0,29-07 00:23:59
0.0,0.0,29-07 00:24:00
0.0,0.0,29-07 00:24:01
0.0,0.0,29-07 00:24:02
0.0,0.0,29-07 00:24:03
0.0,0.0,29-07 00:24:04
0.0,0.0,29-07 00:24:05
0.0,0.0,29-07 00:24:06
0.0,0.0,29-07 00:24:07
0.0,0.0,29-07 00:24:08
0.0,0.0,29-07 00:24:09
0.0,0.0,29-07 00:24:10
0.0,0.0,29-07 00:24:11
0.0,0.0,29-07 00:24:12
0.0,0.0,29-07 00:24:13
0.0,0.0,29-07 00:24:14
0.0,0.0,29-07 00:24:15
0.0,0.0,29-07 00:24:16
0.0,0.0,29-07 00:24:17
0.0,0.0,29-07 00:24:18
0.0,0.0,29-07 00:24:19
0.0,0.0,29-07 00:24:20
0.0,0.0,29-07 00:24:21
0.0,0.0,29-07 00:24:22
0.0,0.0,29-07 00:24:23
0.0,0.0,29-07 00:24:24
0.0,0.0,29-07 00:24:25
0.0,0.0,29-07 00:24:26
0.0,0.0,29-07 00:24:27
0.0,0.0,29-07 00:24:28
0.0,0.0,29-07 00:24:29
0.0,0.0,29-07 00:24:30
0.0,0.0,29-07 00:24:31
0.0,0.0,29-07 00:24:32
0.0,0.0,29-07 00:24:33
0.0,0.0,29-07 00:24:34
0.0,0.0,29-07 00:24:35
0.0,0.0,29-07 00:24:36
0.0,0.0,29-07 00:24:37
0.0,0.0,29-07 00:24:38
0.0,0.0,29-07 00:24:39
0.0,0.0,29-07 00:24:40
0.0,0.0,29-07 00:24:41
0.0,0.0,29-07 00:24:42
0.0,0.0,29-07 00:24:43
0.0,0.0,29-07 00:24:44
0.0,0.0,29-07 00:24:45
0.0,0.0,29-07 00:24:46
0.0,0.0,29-07 00:24:47
0.0,0.0,29-07 00:24:48
0.0,0.0,29-07 00:24:49
