"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/upgrade/1000-from-ids2.csv",,,,"Date:","29 Jul 2017 00:30:27 UTC"

"net/dc2.s1-eth10",,"system"
0.0,0.0,29-07 00:32:30
0.0,0.0,29-07 00:32:31
0.0,0.0,29-07 00:32:32
0.0,0.0,29-07 00:32:33
0.0,0.0,29-07 00:32:34
0.0,0.0,29-07 00:32:35
0.0,0.0,29-07 00:32:36
0.0,0.0,29-07 00:32:37
0.0,0.0,29-07 00:32:38
0.0,0.0,29-07 00:32:39
0.0,0.0,29-07 00:32:40
0.0,0.0,29-07 00:32:41
0.0,0.0,29-07 00:32:42
0.0,0.0,29-07 00:32:43
0.0,0.0,29-07 00:32:44
0.0,0.0,29-07 00:32:45
0.0,0.0,29-07 00:32:46
0.0,0.0,29-07 00:32:47
0.0,0.0,29-07 00:32:48
0.0,0.0,29-07 00:32:49
0.0,0.0,29-07 00:32:50
0.0,0.0,29-07 00:32:51
0.0,0.0,29-07 00:32:52
0.0,0.0,29-07 00:32:53
0.0,0.0,29-07 00:32:54
0.0,0.0,29-07 00:32:55
0.0,0.0,29-07 00:32:56
0.0,0.0,29-07 00:32:57
370.0,7612723.0,29-07 00:32:58
370.0,12335280.0,29-07 00:32:59
370.0,12375763.0,29-07 00:33:00
0.0,12336166.0,29-07 00:33:01
370.0,12349282.0,29-07 00:33:02
454.0,12249251.0,29-07 00:33:03
370.0,12272547.0,29-07 00:33:04
370.0,12280065.0,29-07 00:33:05
370.0,12304511.0,29-07 00:33:06
740.0,12331167.0,29-07 00:33:07
370.0,12337510.0,29-07 00:33:08
370.0,12357284.0,29-07 00:33:09
370.0,12354895.0,29-07 00:33:10
370.0,12299474.0,29-07 00:33:11
370.0,12222564.0,29-07 00:33:12
370.0,12387140.0,29-07 00:33:13
0.0,12463696.0,29-07 00:33:14
370.0,12354471.0,29-07 00:33:15
370.0,12287450.0,29-07 00:33:16
370.0,12195917.0,29-07 00:33:17
370.0,12227261.0,29-07 00:33:18
370.0,12310101.0,29-07 00:33:19
370.0,12325343.0,29-07 00:33:20
740.0,12273426.0,29-07 00:33:21
370.0,12317927.0,29-07 00:33:22
370.0,12327797.0,29-07 00:33:23
370.0,12296206.0,29-07 00:33:24
370.0,12302815.0,29-07 00:33:25
370.0,12395965.0,29-07 00:33:26
0.0,12390434.0,29-07 00:33:27
370.0,12302091.0,29-07 00:33:28
370.0,12183849.0,29-07 00:33:29
370.0,12033417.0,29-07 00:33:30
370.0,12131426.0,29-07 00:33:31
370.0,12198554.0,29-07 00:33:32
370.0,12196137.0,29-07 00:33:33
740.0,12210862.0,29-07 00:33:34
370.0,12221228.0,29-07 00:33:35
370.0,12082426.0,29-07 00:33:36
370.0,12304429.0,29-07 00:33:37
370.0,12238369.0,29-07 00:33:38
370.0,12320955.0,29-07 00:33:39
0.0,12175720.0,29-07 00:33:40
370.0,12296284.0,29-07 00:33:41
370.0,12281309.0,29-07 00:33:42
370.0,12293055.0,29-07 00:33:43
370.0,12313047.0,29-07 00:33:44
370.0,12324857.0,29-07 00:33:45
740.0,12296697.0,29-07 00:33:46
370.0,12243280.0,29-07 00:33:47
412.0,12236431.0,29-07 00:33:48
370.0,12184951.0,29-07 00:33:49
370.0,12197934.0,29-07 00:33:50
412.0,12247574.0,29-07 00:33:51
0.0,12420543.0,29-07 00:33:52
370.0,12213014.0,29-07 00:33:53
370.0,12206901.0,29-07 00:33:54
370.0,12173133.0,29-07 00:33:55
370.0,12265209.0,29-07 00:33:56
370.0,12220641.0,29-07 00:33:57
370.0,12251805.0,29-07 00:33:58
740.0,12290742.0,29-07 00:33:59
370.0,12241056.0,29-07 00:34:00
370.0,11963753.0,29-07 00:34:01
370.0,12286507.0,29-07 00:34:02
370.0,12329925.0,29-07 00:34:03
370.0,12327602.0,29-07 00:34:04
0.0,12405464.0,29-07 00:34:05
370.0,12225010.0,29-07 00:34:06
370.0,12297276.0,29-07 00:34:07
370.0,12278445.0,29-07 00:34:08
370.0,12310899.0,29-07 00:34:09
370.0,12198716.0,29-07 00:34:10
740.0,12120435.0,29-07 00:34:11
370.0,12251878.0,29-07 00:34:12
370.0,12071875.0,29-07 00:34:13
370.0,12236351.0,29-07 00:34:14
370.0,12048589.0,29-07 00:34:15
370.0,12360399.0,29-07 00:34:16
0.0,12230379.0,29-07 00:34:17
370.0,12082738.0,29-07 00:34:18
370.0,12263682.0,29-07 00:34:19
370.0,12270630.0,29-07 00:34:20
370.0,12243035.0,29-07 00:34:21
370.0,12316215.0,29-07 00:34:22
370.0,12302021.0,29-07 00:34:23
740.0,12252702.0,29-07 00:34:24
370.0,12276174.0,29-07 00:34:25
370.0,12220282.0,29-07 00:34:26
370.0,12225862.0,29-07 00:34:27
370.0,12226515.0,29-07 00:34:28
370.0,12212693.0,29-07 00:34:29
0.0,12229304.0,29-07 00:34:30
370.0,12125942.0,29-07 00:34:31
412.0,12288022.0,29-07 00:34:32
370.0,12272663.0,29-07 00:34:33
370.0,12219243.0,29-07 00:34:34
370.0,12291443.0,29-07 00:34:35
740.0,12264501.0,29-07 00:34:36
370.0,12294313.0,29-07 00:34:37
370.0,12154972.0,29-07 00:34:38
412.0,12282767.0,29-07 00:34:39
370.0,12232187.0,29-07 00:34:40
370.0,12313155.0,29-07 00:34:41
370.0,12358936.0,29-07 00:34:42
0.0,12282141.0,29-07 00:34:43
370.0,12221686.0,29-07 00:34:44
370.0,12206696.0,29-07 00:34:45
370.0,12087231.0,29-07 00:34:46
370.0,12245019.0,29-07 00:34:47
370.0,12307377.0,29-07 00:34:48
740.0,12234090.0,29-07 00:34:49
370.0,12216221.0,29-07 00:34:50
370.0,12141395.0,29-07 00:34:51
370.0,12298190.0,29-07 00:34:52
370.0,12346735.0,29-07 00:34:53
370.0,12288880.0,29-07 00:34:54
0.0,12435588.0,29-07 00:34:55
370.0,12282364.0,29-07 00:34:56
370.0,12291369.0,29-07 00:34:57
370.0,12187419.0,29-07 00:34:58
370.0,12052856.0,29-07 00:34:59
370.0,12281480.0,29-07 00:35:00
370.0,12126171.0,29-07 00:35:01
740.0,12274935.0,29-07 00:35:02
370.0,12267651.0,29-07 00:35:03
370.0,12168220.0,29-07 00:35:04
370.0,12269714.0,29-07 00:35:05
370.0,12264281.0,29-07 00:35:06
370.0,12265427.0,29-07 00:35:07
0.0,12291381.0,29-07 00:35:08
370.0,12220257.0,29-07 00:35:09
370.0,12300875.0,29-07 00:35:10
370.0,12164260.0,29-07 00:35:11
370.0,12201549.0,29-07 00:35:12
370.0,12181122.0,29-07 00:35:13
740.0,12239802.0,29-07 00:35:14
370.0,12111647.0,29-07 00:35:15
370.0,12176663.0,29-07 00:35:16
412.0,11989652.0,29-07 00:35:17
370.0,12098946.0,29-07 00:35:18
370.0,12172506.0,29-07 00:35:19
0.0,12153581.0,29-07 00:35:20
370.0,12075111.0,29-07 00:35:21
370.0,12268749.0,29-07 00:35:22
370.0,12148418.0,29-07 00:35:23
370.0,12211622.0,29-07 00:35:24
370.0,12218025.0,29-07 00:35:25
740.0,12269373.0,29-07 00:35:26
