"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth13 --nocolor --output ./results/upgrade/10-from-vpn-ids2.csv",,,,"Date:","29 Jul 2017 00:19:50 UTC"

"net/dc2.s1-eth13",,"system"
0.0,0.0,29-07 00:21:07
0.0,0.0,29-07 00:21:08
0.0,0.0,29-07 00:21:09
0.0,0.0,29-07 00:21:10
0.0,0.0,29-07 00:21:11
0.0,0.0,29-07 00:21:12
0.0,0.0,29-07 00:21:13
0.0,0.0,29-07 00:21:14
0.0,0.0,29-07 00:21:15
0.0,0.0,29-07 00:21:16
0.0,0.0,29-07 00:21:17
0.0,0.0,29-07 00:21:18
0.0,0.0,29-07 00:21:19
0.0,0.0,29-07 00:21:20
0.0,0.0,29-07 00:21:21
0.0,0.0,29-07 00:21:22
0.0,0.0,29-07 00:21:23
0.0,0.0,29-07 00:21:24
0.0,0.0,29-07 00:21:25
0.0,0.0,29-07 00:21:26
0.0,0.0,29-07 00:21:27
0.0,0.0,29-07 00:21:28
0.0,0.0,29-07 00:21:29
0.0,0.0,29-07 00:21:30
0.0,0.0,29-07 00:21:31
0.0,0.0,29-07 00:21:32
0.0,0.0,29-07 00:21:33
0.0,0.0,29-07 00:21:34
0.0,0.0,29-07 00:21:35
0.0,0.0,29-07 00:21:36
0.0,0.0,29-07 00:21:37
0.0,0.0,29-07 00:21:38
0.0,0.0,29-07 00:21:39
0.0,0.0,29-07 00:21:40
0.0,0.0,29-07 00:21:41
0.0,0.0,29-07 00:21:42
0.0,0.0,29-07 00:21:43
0.0,0.0,29-07 00:21:44
0.0,0.0,29-07 00:21:45
0.0,0.0,29-07 00:21:46
0.0,0.0,29-07 00:21:47
0.0,0.0,29-07 00:21:48
0.0,0.0,29-07 00:21:49
0.0,0.0,29-07 00:21:50
0.0,0.0,29-07 00:21:51
0.0,0.0,29-07 00:21:52
0.0,0.0,29-07 00:21:53
0.0,0.0,29-07 00:21:54
0.0,0.0,29-07 00:21:55
0.0,0.0,29-07 00:21:56
0.0,0.0,29-07 00:21:57
0.0,0.0,29-07 00:21:58
0.0,0.0,29-07 00:21:59
0.0,0.0,29-07 00:22:00
0.0,0.0,29-07 00:22:01
0.0,0.0,29-07 00:22:02
0.0,0.0,29-07 00:22:03
0.0,0.0,29-07 00:22:04
0.0,0.0,29-07 00:22:05
0.0,0.0,29-07 00:22:06
0.0,0.0,29-07 00:22:07
0.0,0.0,29-07 00:22:08
0.0,0.0,29-07 00:22:09
0.0,0.0,29-07 00:22:10
0.0,0.0,29-07 00:22:11
0.0,0.0,29-07 00:22:12
0.0,0.0,29-07 00:22:13
0.0,0.0,29-07 00:22:14
0.0,0.0,29-07 00:22:15
0.0,0.0,29-07 00:22:16
0.0,0.0,29-07 00:22:17
0.0,0.0,29-07 00:22:18
0.0,0.0,29-07 00:22:19
0.0,0.0,29-07 00:22:20
0.0,42.0,29-07 00:22:21
42.0,93090.0,29-07 00:22:22
0.0,130934.0,29-07 00:22:23
0.0,130572.0,29-07 00:22:24
0.0,130132.0,29-07 00:22:25
0.0,130250.0,29-07 00:22:26
0.0,131505.0,29-07 00:22:27
0.0,130925.0,29-07 00:22:28
0.0,129570.0,29-07 00:22:29
0.0,130680.0,29-07 00:22:30
0.0,130721.0,29-07 00:22:31
0.0,130734.0,29-07 00:22:32
0.0,130901.0,29-07 00:22:33
0.0,129753.0,29-07 00:22:34
0.0,130788.0,29-07 00:22:35
0.0,131330.0,29-07 00:22:36
0.0,130410.0,29-07 00:22:37
0.0,130950.0,29-07 00:22:38
0.0,130395.0,29-07 00:22:39
0.0,130896.0,29-07 00:22:40
0.0,129462.0,29-07 00:22:41
0.0,131241.0,29-07 00:22:42
0.0,130572.0,29-07 00:22:43
0.0,130915.0,29-07 00:22:44
0.0,130950.0,29-07 00:22:45
0.0,130518.0,29-07 00:22:46
0.0,130791.0,29-07 00:22:47
0.0,130680.0,29-07 00:22:48
42.0,129852.0,29-07 00:22:49
0.0,131769.0,29-07 00:22:50
0.0,130166.0,29-07 00:22:51
0.0,129581.0,29-07 00:22:52
0.0,132114.0,29-07 00:22:53
0.0,129319.0,29-07 00:22:54
0.0,130820.0,29-07 00:22:55
0.0,131890.0,29-07 00:22:56
0.0,129972.0,29-07 00:22:57
0.0,130068.0,29-07 00:22:58
0.0,130847.0,29-07 00:22:59
0.0,131701.0,29-07 00:23:00
0.0,130572.0,29-07 00:23:01
0.0,130680.0,29-07 00:23:02
0.0,131077.0,29-07 00:23:03
0.0,129629.0,29-07 00:23:04
0.0,131725.0,29-07 00:23:05
0.0,129656.0,29-07 00:23:06
0.0,130950.0,29-07 00:23:07
0.0,131045.0,29-07 00:23:08
0.0,130685.0,29-07 00:23:09
0.0,130788.0,29-07 00:23:10
0.0,129738.0,29-07 00:23:11
0.0,130680.0,29-07 00:23:12
0.0,130651.0,29-07 00:23:13
0.0,130441.0,29-07 00:23:14
0.0,131058.0,29-07 00:23:15
0.0,130124.0,29-07 00:23:16
42.0,129708.0,29-07 00:23:17
42.0,122650.0,29-07 00:23:18
1480.0,119176.0,29-07 00:23:19
0.0,120804.0,29-07 00:23:20
0.0,130868.0,29-07 00:23:21
0.0,116219.0,29-07 00:23:22
0.0,128661.0,29-07 00:23:23
0.0,129299.0,29-07 00:23:24
0.0,130616.0,29-07 00:23:25
0.0,131552.0,29-07 00:23:26
0.0,130220.0,29-07 00:23:27
370.0,130357.0,29-07 00:23:28
0.0,129820.0,29-07 00:23:29
0.0,125953.0,29-07 00:23:30
0.0,129155.0,29-07 00:23:31
0.0,130020.0,29-07 00:23:32
0.0,130481.0,29-07 00:23:33
0.0,126832.0,29-07 00:23:34
0.0,127685.0,29-07 00:23:35
0.0,130813.0,29-07 00:23:36
0.0,131331.0,29-07 00:23:37
0.0,130429.0,29-07 00:23:38
0.0,130236.0,29-07 00:23:39
0.0,130176.0,29-07 00:23:40
0.0,132144.0,29-07 00:23:41
0.0,130422.0,29-07 00:23:42
0.0,130582.0,29-07 00:23:43
42.0,131009.0,29-07 00:23:44
0.0,129676.0,29-07 00:23:45
0.0,131057.0,29-07 00:23:46
0.0,129774.0,29-07 00:23:47
0.0,130842.0,29-07 00:23:48
0.0,131518.0,29-07 00:23:49
0.0,130847.0,29-07 00:23:50
0.0,130788.0,29-07 00:23:51
0.0,130171.0,29-07 00:23:52
0.0,130788.0,29-07 00:23:53
0.0,130022.0,29-07 00:23:54
0.0,132041.0,29-07 00:23:55
0.0,130464.0,29-07 00:23:56
0.0,130009.0,29-07 00:23:57
0.0,130788.0,29-07 00:23:58
0.0,131373.0,29-07 00:23:59
0.0,130527.0,29-07 00:24:00
0.0,130967.0,29-07 00:24:01
0.0,129306.0,29-07 00:24:02
0.0,130859.0,29-07 00:24:03
0.0,131400.0,29-07 00:24:04
0.0,131018.0,29-07 00:24:05
0.0,130302.0,29-07 00:24:06
0.0,130510.0,29-07 00:24:07
0.0,130598.0,29-07 00:24:08
0.0,130248.0,29-07 00:24:09
0.0,131420.0,29-07 00:24:10
42.0,130104.0,29-07 00:24:11
0.0,130842.0,29-07 00:24:12
0.0,130667.0,29-07 00:24:13
0.0,130626.0,29-07 00:24:14
0.0,131004.0,29-07 00:24:15
0.0,129828.0,29-07 00:24:16
0.0,130950.0,29-07 00:24:17
0.0,130464.0,29-07 00:24:18
0.0,129788.0,29-07 00:24:19
0.0,131004.0,29-07 00:24:20
0.0,130449.0,29-07 00:24:21
0.0,130842.0,29-07 00:24:22
0.0,131004.0,29-07 00:24:23
0.0,129645.0,29-07 00:24:24
0.0,130734.0,29-07 00:24:25
0.0,130901.0,29-07 00:24:26
0.0,130856.0,29-07 00:24:27
0.0,130788.0,29-07 00:24:28
0.0,130521.0,29-07 00:24:29
0.0,130842.0,29-07 00:24:30
0.0,130313.0,29-07 00:24:31
0.0,131374.0,29-07 00:24:32
0.0,130328.0,29-07 00:24:33
0.0,131015.0,29-07 00:24:34
0.0,130626.0,29-07 00:24:35
0.0,130213.0,29-07 00:24:36
0.0,131252.0,29-07 00:24:37
0.0,131339.0,29-07 00:24:38
42.0,130591.0,29-07 00:24:39
0.0,129880.0,29-07 00:24:40
0.0,130955.0,29-07 00:24:41
0.0,131485.0,29-07 00:24:42
0.0,130518.0,29-07 00:24:43
0.0,130950.0,29-07 00:24:44
0.0,129589.0,29-07 00:24:45
0.0,130847.0,29-07 00:24:46
0.0,130399.0,29-07 00:24:47
0.0,131036.0,29-07 00:24:48
0.0,131004.0,29-07 00:24:49
