"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth13 --nocolor --output ./results/upgrade/1000-from-vpn-ids2.csv",,,,"Date:","29 Jul 2017 00:30:27 UTC"

"net/dc2.s1-eth13",,"system"
0.0,0.0,29-07 00:32:30
0.0,0.0,29-07 00:32:31
0.0,0.0,29-07 00:32:32
0.0,0.0,29-07 00:32:33
0.0,0.0,29-07 00:32:34
0.0,0.0,29-07 00:32:35
0.0,0.0,29-07 00:32:36
0.0,0.0,29-07 00:32:37
0.0,0.0,29-07 00:32:38
0.0,0.0,29-07 00:32:39
0.0,0.0,29-07 00:32:40
0.0,0.0,29-07 00:32:41
0.0,0.0,29-07 00:32:42
0.0,0.0,29-07 00:32:43
0.0,0.0,29-07 00:32:44
0.0,0.0,29-07 00:32:45
0.0,0.0,29-07 00:32:46
0.0,0.0,29-07 00:32:47
0.0,0.0,29-07 00:32:48
0.0,0.0,29-07 00:32:49
0.0,0.0,29-07 00:32:50
0.0,0.0,29-07 00:32:51
0.0,0.0,29-07 00:32:52
0.0,0.0,29-07 00:32:53
0.0,0.0,29-07 00:32:54
0.0,0.0,29-07 00:32:55
0.0,0.0,29-07 00:32:56
0.0,0.0,29-07 00:32:57
370.0,7762717.0,29-07 00:32:58
370.0,12344638.0,29-07 00:32:59
370.0,12357463.0,29-07 00:33:00
0.0,12357558.0,29-07 00:33:01
370.0,12348177.0,29-07 00:33:02
454.0,12242820.0,29-07 00:33:03
370.0,12272708.0,29-07 00:33:04
370.0,12285004.0,29-07 00:33:05
370.0,12305896.0,29-07 00:33:06
740.0,12327718.0,29-07 00:33:07
370.0,12342765.0,29-07 00:33:08
370.0,12357304.0,29-07 00:33:09
370.0,12350357.0,29-07 00:33:10
370.0,12302762.0,29-07 00:33:11
370.0,12207596.0,29-07 00:33:12
370.0,12382104.0,29-07 00:33:13
0.0,12472570.0,29-07 00:33:14
370.0,12366513.0,29-07 00:33:15
370.0,12288339.0,29-07 00:33:16
370.0,12177219.0,29-07 00:33:17
370.0,12242265.0,29-07 00:33:18
370.0,12313335.0,29-07 00:33:19
370.0,12320445.0,29-07 00:33:20
740.0,12276000.0,29-07 00:33:21
370.0,12315565.0,29-07 00:33:22
370.0,12327639.0,29-07 00:33:23
370.0,12302866.0,29-07 00:33:24
370.0,12294282.0,29-07 00:33:25
370.0,12400374.0,29-07 00:33:26
370.0,12329613.0,29-07 00:33:27
0.0,12363574.0,29-07 00:33:28
370.0,12175204.0,29-07 00:33:29
370.0,12041570.0,29-07 00:33:30
370.0,12131877.0,29-07 00:33:31
370.0,12200755.0,29-07 00:33:32
370.0,12195906.0,29-07 00:33:33
740.0,12208944.0,29-07 00:33:34
370.0,12220671.0,29-07 00:33:35
370.0,12084022.0,29-07 00:33:36
370.0,12305954.0,29-07 00:33:37
370.0,12236017.0,29-07 00:33:38
370.0,12296644.0,29-07 00:33:39
0.0,12192476.0,29-07 00:33:40
370.0,12304833.0,29-07 00:33:41
370.0,12284777.0,29-07 00:33:42
370.0,12289096.0,29-07 00:33:43
370.0,12310665.0,29-07 00:33:44
370.0,12321940.0,29-07 00:33:45
740.0,12298714.0,29-07 00:33:46
370.0,12246070.0,29-07 00:33:47
412.0,12231565.0,29-07 00:33:48
370.0,12177371.0,29-07 00:33:49
370.0,12196208.0,29-07 00:33:50
412.0,12259479.0,29-07 00:33:51
370.0,12388297.0,29-07 00:33:52
0.0,12247293.0,29-07 00:33:53
370.0,12199617.0,29-07 00:33:54
370.0,12182542.0,29-07 00:33:55
370.0,12264080.0,29-07 00:33:56
370.0,12220587.0,29-07 00:33:57
370.0,12246177.0,29-07 00:33:58
740.0,12296238.0,29-07 00:33:59
370.0,12235403.0,29-07 00:34:00
370.0,11968890.0,29-07 00:34:01
370.0,12286017.0,29-07 00:34:02
370.0,12312616.0,29-07 00:34:03
370.0,12321080.0,29-07 00:34:04
0.0,12415565.0,29-07 00:34:05
370.0,12235954.0,29-07 00:34:06
370.0,12298434.0,29-07 00:34:07
370.0,12278164.0,29-07 00:34:08
370.0,12309879.0,29-07 00:34:09
370.0,12204001.0,29-07 00:34:10
740.0,12117675.0,29-07 00:34:11
370.0,12253599.0,29-07 00:34:12
370.0,12069736.0,29-07 00:34:13
370.0,12240909.0,29-07 00:34:14
370.0,12039519.0,29-07 00:34:15
370.0,12357989.0,29-07 00:34:16
0.0,12224534.0,29-07 00:34:17
370.0,12096413.0,29-07 00:34:18
370.0,12266505.0,29-07 00:34:19
370.0,12269127.0,29-07 00:34:20
370.0,12241671.0,29-07 00:34:21
370.0,12319341.0,29-07 00:34:22
370.0,12297231.0,29-07 00:34:23
740.0,12252786.0,29-07 00:34:24
370.0,12279017.0,29-07 00:34:25
370.0,12220277.0,29-07 00:34:26
370.0,12223444.0,29-07 00:34:27
370.0,12198687.0,29-07 00:34:28
370.0,12203050.0,29-07 00:34:29
0.0,12267250.0,29-07 00:34:30
370.0,12126148.0,29-07 00:34:31
412.0,12288655.0,29-07 00:34:32
370.0,12271172.0,29-07 00:34:33
370.0,12220674.0,29-07 00:34:34
370.0,12288833.0,29-07 00:34:35
740.0,12267375.0,29-07 00:34:36
370.0,12296602.0,29-07 00:34:37
370.0,12153205.0,29-07 00:34:38
412.0,12282713.0,29-07 00:34:39
370.0,12207001.0,29-07 00:34:40
370.0,12326675.0,29-07 00:34:41
370.0,12346295.0,29-07 00:34:42
0.0,12302470.0,29-07 00:34:43
370.0,12224613.0,29-07 00:34:44
370.0,12202553.0,29-07 00:34:45
370.0,12094357.0,29-07 00:34:46
370.0,12243519.0,29-07 00:34:47
370.0,12298623.0,29-07 00:34:48
740.0,12244362.0,29-07 00:34:49
370.0,12216295.0,29-07 00:34:50
370.0,12134487.0,29-07 00:34:51
370.0,12305217.0,29-07 00:34:52
370.0,12308198.0,29-07 00:34:53
370.0,12316130.0,29-07 00:34:54
0.0,12437368.0,29-07 00:34:55
370.0,12288618.0,29-07 00:34:56
370.0,12290043.0,29-07 00:34:57
370.0,12188259.0,29-07 00:34:58
370.0,12052035.0,29-07 00:34:59
370.0,12284817.0,29-07 00:35:00
370.0,12125236.0,29-07 00:35:01
740.0,12275340.0,29-07 00:35:02
370.0,12264004.0,29-07 00:35:03
370.0,12169896.0,29-07 00:35:04
370.0,12269198.0,29-07 00:35:05
370.0,12251406.0,29-07 00:35:06
370.0,12272940.0,29-07 00:35:07
0.0,12293291.0,29-07 00:35:08
370.0,12222729.0,29-07 00:35:09
370.0,12302415.0,29-07 00:35:10
370.0,12161441.0,29-07 00:35:11
370.0,12204849.0,29-07 00:35:12
370.0,12178079.0,29-07 00:35:13
740.0,12245697.0,29-07 00:35:14
370.0,12110441.0,29-07 00:35:15
370.0,12175179.0,29-07 00:35:16
412.0,11992546.0,29-07 00:35:17
370.0,12089442.0,29-07 00:35:18
370.0,12150190.0,29-07 00:35:19
0.0,12181511.0,29-07 00:35:20
370.0,12079869.0,29-07 00:35:21
370.0,12267207.0,29-07 00:35:22
370.0,12146541.0,29-07 00:35:23
370.0,12211983.0,29-07 00:35:24
370.0,12218847.0,29-07 00:35:25
740.0,12268344.0,29-07 00:35:26
