"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth7 --nocolor --output ./results/scaleout/100-from-ids.csv",,,,"Date:","28 Jul 2017 21:48:13 UTC"

"net/dc2.s1-eth7",,"system"
0.0,1304188.0,28-07 21:49:35
0.0,1304110.0,28-07 21:49:36
0.0,1304774.0,28-07 21:49:37
0.0,1301083.0,28-07 21:49:38
1480.0,1275697.0,28-07 21:49:39
370.0,1287514.0,28-07 21:49:40
0.0,1292391.0,28-07 21:49:41
0.0,1302791.0,28-07 21:49:42
0.0,1305866.0,28-07 21:49:43
0.0,1305117.0,28-07 21:49:44
0.0,1306098.0,28-07 21:49:45
0.0,1303930.0,28-07 21:49:46
0.0,1304075.0,28-07 21:49:47
0.0,1304703.0,28-07 21:49:48
0.0,1303717.0,28-07 21:49:49
1480.0,1256568.0,28-07 21:49:50
370.0,1289894.0,28-07 21:49:51
0.0,1302970.0,28-07 21:49:52
0.0,1305786.0,28-07 21:49:53
0.0,1304290.0,28-07 21:49:54
42.0,1304745.0,28-07 21:49:55
0.0,1303035.0,28-07 21:49:56
0.0,1301320.0,28-07 21:49:57
0.0,1303697.0,28-07 21:49:58
0.0,1302890.0,28-07 21:49:59
1480.0,1257121.0,28-07 21:50:00
370.0,1290751.0,28-07 21:50:01
0.0,1303974.0,28-07 21:50:02
0.0,1303109.0,28-07 21:50:03
42.0,1304122.0,28-07 21:50:04
0.0,1304721.0,28-07 21:50:05
0.0,1300352.0,28-07 21:50:06
0.0,1298798.0,28-07 21:50:07
0.0,1300813.0,28-07 21:50:08
0.0,1300141.0,28-07 21:50:09
1480.0,1256022.0,28-07 21:50:10
370.0,1286832.0,28-07 21:50:11
0.0,1298013.0,28-07 21:50:12
0.0,1303354.0,28-07 21:50:13
0.0,1301389.0,28-07 21:50:14
0.0,1299033.0,28-07 21:50:15
0.0,1303972.0,28-07 21:50:16
0.0,1291096.0,28-07 21:50:17
0.0,1299865.0,28-07 21:50:18
0.0,1301960.0,28-07 21:50:19
1480.0,1269107.0,28-07 21:50:20
370.0,1286558.0,28-07 21:50:21
0.0,1291784.0,28-07 21:50:22
0.0,1297444.0,28-07 21:50:23
0.0,1300283.0,28-07 21:50:24
0.0,1299552.0,28-07 21:50:25
0.0,1298820.0,28-07 21:50:26
0.0,1300630.0,28-07 21:50:27
0.0,1294837.0,28-07 21:50:28
0.0,1297789.0,28-07 21:50:29
0.0,1298661.0,28-07 21:50:30
1480.0,1258430.0,28-07 21:50:31
370.0,1286556.0,28-07 21:50:32
0.0,1302494.0,28-07 21:50:33
0.0,1305613.0,28-07 21:50:34
0.0,1305011.0,28-07 21:50:35
0.0,1299961.0,28-07 21:50:36
0.0,1304361.0,28-07 21:50:37
0.0,1306927.0,28-07 21:50:38
0.0,1301563.0,28-07 21:50:39
0.0,1305045.0,28-07 21:50:40
1480.0,1262563.0,28-07 21:50:41
370.0,1291830.0,28-07 21:50:42
0.0,1303119.0,28-07 21:50:43
42.0,1303893.0,28-07 21:50:44
0.0,1304812.0,28-07 21:50:45
0.0,1306347.0,28-07 21:50:46
0.0,1304978.0,28-07 21:50:47
0.0,1610047.0,28-07 21:50:48
1480.0,2564657.0,28-07 21:50:49
370.0,2597313.0,28-07 21:50:50
1110.0,2564050.0,28-07 21:50:51
370.0,2597082.0,28-07 21:50:52
0.0,2600965.0,28-07 21:50:53
42.0,2612143.0,28-07 21:50:54
0.0,2606068.0,28-07 21:50:55
0.0,2605609.0,28-07 21:50:56
0.0,2611109.0,28-07 21:50:57
0.0,2610892.0,28-07 21:50:58
1480.0,2567366.0,28-07 21:50:59
370.0,2591151.0,28-07 21:51:00
1110.0,2584649.0,28-07 21:51:01
370.0,2580798.0,28-07 21:51:02
0.0,2594686.0,28-07 21:51:03
0.0,2609194.0,28-07 21:51:04
0.0,2603665.0,28-07 21:51:05
0.0,2605643.0,28-07 21:51:06
0.0,2609783.0,28-07 21:51:07
0.0,2606749.0,28-07 21:51:08
1480.0,2565065.0,28-07 21:51:09
370.0,2600038.0,28-07 21:51:10
0.0,2599370.0,28-07 21:51:11
1110.0,2562618.0,28-07 21:51:12
370.0,2586162.0,28-07 21:51:13
0.0,2606232.0,28-07 21:51:14
0.0,2605715.0,28-07 21:51:15
0.0,2604279.0,28-07 21:51:16
0.0,2584659.0,28-07 21:51:17
0.0,2604010.0,28-07 21:51:18
1480.0,2578846.0,28-07 21:51:19
370.0,2588918.0,28-07 21:51:20
0.0,2599262.0,28-07 21:51:21
1110.0,2559456.0,28-07 21:51:22
370.0,2592235.0,28-07 21:51:23
42.0,2597576.0,28-07 21:51:24
0.0,2607876.0,28-07 21:51:25
0.0,2598597.0,28-07 21:51:26
0.0,2591780.0,28-07 21:51:27
0.0,2606489.0,28-07 21:51:28
0.0,2596112.0,28-07 21:51:29
1480.0,2564786.0,28-07 21:51:30
370.0,2584353.0,28-07 21:51:31
1110.0,2577382.0,28-07 21:51:32
370.0,2582418.0,28-07 21:51:33
0.0,2602027.0,28-07 21:51:34
0.0,2609796.0,28-07 21:51:35
0.0,2608643.0,28-07 21:51:36
0.0,2611291.0,28-07 21:51:37
0.0,2609783.0,28-07 21:51:38
0.0,2610414.0,28-07 21:51:39
1480.0,2547336.0,28-07 21:51:40
370.0,2592801.0,28-07 21:51:41
1110.0,2586679.0,28-07 21:51:42
370.0,2583128.0,28-07 21:51:43
0.0,2593002.0,28-07 21:51:44
42.0,2610348.0,28-07 21:51:45
0.0,2604071.0,28-07 21:51:46
0.0,2606615.0,28-07 21:51:47
0.0,2609135.0,28-07 21:51:48
0.0,2608138.0,28-07 21:51:49
1480.0,2569473.0,28-07 21:51:50
370.0,2596839.0,28-07 21:51:51
0.0,2597815.0,28-07 21:51:52
1110.0,2564880.0,28-07 21:51:53
370.0,2595281.0,28-07 21:51:54
0.0,2607836.0,28-07 21:51:55
0.0,2602893.0,28-07 21:51:56
0.0,2601839.0,28-07 21:51:57
0.0,2607657.0,28-07 21:51:58
0.0,2611342.0,28-07 21:51:59
1480.0,2579529.0,28-07 21:52:00
370.0,2582479.0,28-07 21:52:01
0.0,2602557.0,28-07 21:52:02
1110.0,2569298.0,28-07 21:52:03
412.0,2603754.0,28-07 21:52:04
0.0,2600719.0,28-07 21:52:05
0.0,2610211.0,28-07 21:52:06
0.0,2598867.0,28-07 21:52:07
0.0,2607770.0,28-07 21:52:08
0.0,2603621.0,28-07 21:52:09
0.0,2609018.0,28-07 21:52:10
1480.0,2540354.0,28-07 21:52:11
370.0,2573418.0,28-07 21:52:12
1110.0,2577075.0,28-07 21:52:13
370.0,2589236.0,28-07 21:52:14
0.0,2602989.0,28-07 21:52:15
0.0,2604006.0,28-07 21:52:16
0.0,2583101.0,28-07 21:52:17
0.0,2608045.0,28-07 21:52:18
0.0,2607783.0,28-07 21:52:19
0.0,2603594.0,28-07 21:52:20
1480.0,2564496.0,28-07 21:52:21
370.0,2595987.0,28-07 21:52:22
1110.0,2581295.0,28-07 21:52:23
370.0,2587078.0,28-07 21:52:24
0.0,2594977.0,28-07 21:52:25
0.0,2598239.0,28-07 21:52:26
0.0,2609558.0,28-07 21:52:27
0.0,2605268.0,28-07 21:52:28
0.0,2597482.0,28-07 21:52:29
0.0,2602850.0,28-07 21:52:30
1480.0,2556835.0,28-07 21:52:31
370.0,2599996.0,28-07 21:52:32
0.0,2592716.0,28-07 21:52:33
1110.0,2560790.0,28-07 21:52:34
370.0,2599015.0,28-07 21:52:35
42.0,2610091.0,28-07 21:52:36
0.0,2605149.0,28-07 21:52:37
0.0,2606087.0,28-07 21:52:38
0.0,2610362.0,28-07 21:52:39
0.0,2605647.0,28-07 21:52:40
1480.0,2577560.0,28-07 21:52:41
370.0,2588376.0,28-07 21:52:42
0.0,2593651.0,28-07 21:52:43
1152.0,2556901.0,28-07 21:52:44
370.0,2601861.0,28-07 21:52:45
0.0,2602757.0,28-07 21:52:46
0.0,2604835.0,28-07 21:52:47
0.0,2610393.0,28-07 21:52:48
0.0,2608988.0,28-07 21:52:49
0.0,2610446.0,28-07 21:52:50
0.0,2607000.0,28-07 21:52:51
1480.0,2564659.0,28-07 21:52:52
370.0,2594874.0,28-07 21:52:53
1110.0,2575969.0,28-07 21:52:54
370.0,2591279.0,28-07 21:52:55
0.0,2601752.0,28-07 21:52:56
0.0,2606496.0,28-07 21:52:57
0.0,2607089.0,28-07 21:52:58
0.0,2605351.0,28-07 21:52:59
0.0,2608263.0,28-07 21:53:00
0.0,2609066.0,28-07 21:53:01
1480.0,2560582.0,28-07 21:53:02
370.0,2597033.0,28-07 21:53:03
1110.0,2588465.0,28-07 21:53:04
370.0,2572235.0,28-07 21:53:05
0.0,2595480.0,28-07 21:53:06
0.0,2608277.0,28-07 21:53:07
0.0,2603606.0,28-07 21:53:08
0.0,2609678.0,28-07 21:53:09
0.0,2603596.0,28-07 21:53:10
0.0,2603690.0,28-07 21:53:11
1480.0,2568049.0,28-07 21:53:12
