"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth9 --nocolor --output ./results/scaleout/10-from-vpn-ids.csv",,,,"Date:","28 Jul 2017 21:42:53 UTC"

"net/dc2.s1-eth9",,"system"
0.0,131160.0,28-07 21:44:15
0.0,129967.0,28-07 21:44:16
0.0,130464.0,28-07 21:44:17
0.0,131928.0,28-07 21:44:18
0.0,129429.0,28-07 21:44:19
0.0,131899.0,28-07 21:44:20
0.0,129945.0,28-07 21:44:21
0.0,130572.0,28-07 21:44:22
0.0,130793.0,28-07 21:44:23
0.0,131539.0,28-07 21:44:24
0.0,130572.0,28-07 21:44:25
0.0,130950.0,28-07 21:44:26
0.0,129535.0,28-07 21:44:27
0.0,131009.0,28-07 21:44:28
0.0,130593.0,28-07 21:44:29
0.0,130788.0,28-07 21:44:30
0.0,131058.0,28-07 21:44:31
0.0,131057.0,28-07 21:44:32
0.0,130793.0,28-07 21:44:33
0.0,129954.0,28-07 21:44:34
0.0,130464.0,28-07 21:44:35
0.0,130617.0,28-07 21:44:36
0.0,130888.0,28-07 21:44:37
0.0,131809.0,28-07 21:44:38
0.0,129589.0,28-07 21:44:39
0.0,130371.0,28-07 21:44:40
0.0,131259.0,28-07 21:44:41
1480.0,110780.0,28-07 21:44:42
0.0,122196.0,28-07 21:44:43
0.0,130399.0,28-07 21:44:44
0.0,126346.0,28-07 21:44:45
0.0,123827.0,28-07 21:44:46
42.0,129067.0,28-07 21:44:47
0.0,130940.0,28-07 21:44:48
0.0,131307.0,28-07 21:44:49
0.0,130240.0,28-07 21:44:50
0.0,130058.0,28-07 21:44:51
412.0,130172.0,28-07 21:44:52
0.0,130184.0,28-07 21:44:53
0.0,127883.0,28-07 21:44:54
0.0,129211.0,28-07 21:44:55
0.0,130245.0,28-07 21:44:56
0.0,131497.0,28-07 21:44:57
0.0,124921.0,28-07 21:44:58
0.0,129942.0,28-07 21:44:59
0.0,131575.0,28-07 21:45:00
0.0,129880.0,28-07 21:45:01
0.0,130526.0,28-07 21:45:02
0.0,131678.0,28-07 21:45:03
0.0,130176.0,28-07 21:45:04
0.0,130764.0,28-07 21:45:05
0.0,130348.0,28-07 21:45:06
0.0,130788.0,28-07 21:45:07
0.0,130155.0,28-07 21:45:08
0.0,130470.0,28-07 21:45:09
0.0,130361.0,28-07 21:45:10
0.0,130896.0,28-07 21:45:11
0.0,130842.0,28-07 21:45:12
0.0,130192.0,28-07 21:45:13
0.0,130577.0,28-07 21:45:14
0.0,131966.0,28-07 21:45:15
0.0,130535.0,28-07 21:45:16
0.0,130183.0,28-07 21:45:17
0.0,130387.0,28-07 21:45:18
0.0,130793.0,28-07 21:45:19
0.0,130892.0,28-07 21:45:20
0.0,131069.0,28-07 21:45:21
0.0,129420.0,28-07 21:45:22
0.0,131784.0,28-07 21:45:23
0.0,130109.0,28-07 21:45:24
0.0,130962.0,28-07 21:45:25
0.0,130013.0,28-07 21:45:26
0.0,131034.0,28-07 21:45:27
0.0,180508.0,28-07 21:45:28
0.0,261340.0,28-07 21:45:29
0.0,260451.0,28-07 21:45:30
1480.0,242616.0,28-07 21:45:31
0.0,252329.0,28-07 21:45:32
0.0,260621.0,28-07 21:45:33
0.0,251687.0,28-07 21:45:34
0.0,259152.0,28-07 21:45:35
0.0,260676.0,28-07 21:45:36
0.0,260641.0,28-07 21:45:37
42.0,261297.0,28-07 21:45:38
0.0,260577.0,28-07 21:45:39
0.0,263231.0,28-07 21:45:40
370.0,259155.0,28-07 21:45:41
0.0,260197.0,28-07 21:45:42
0.0,259010.0,28-07 21:45:43
0.0,261213.0,28-07 21:45:44
0.0,260305.0,28-07 21:45:45
42.0,262219.0,28-07 21:45:46
0.0,256504.0,28-07 21:45:47
0.0,259440.0,28-07 21:45:48
0.0,261877.0,28-07 21:45:49
0.0,260849.0,28-07 21:45:50
0.0,261422.0,28-07 21:45:51
0.0,262304.0,28-07 21:45:52
0.0,260805.0,28-07 21:45:53
0.0,262524.0,28-07 21:45:54
0.0,260242.0,28-07 21:45:55
0.0,261285.0,28-07 21:45:56
0.0,262133.0,28-07 21:45:57
0.0,260537.0,28-07 21:45:58
0.0,261935.0,28-07 21:45:59
0.0,262932.0,28-07 21:46:00
0.0,261435.0,28-07 21:46:01
0.0,260594.0,28-07 21:46:02
0.0,261911.0,28-07 21:46:03
0.0,260942.0,28-07 21:46:04
0.0,261328.0,28-07 21:46:05
0.0,261884.0,28-07 21:46:06
0.0,261337.0,28-07 21:46:07
0.0,261203.0,28-07 21:46:08
0.0,261915.0,28-07 21:46:09
0.0,260806.0,28-07 21:46:10
0.0,261501.0,28-07 21:46:11
0.0,260868.0,28-07 21:46:12
0.0,261005.0,28-07 21:46:13
0.0,262127.0,28-07 21:46:14
0.0,260914.0,28-07 21:46:15
0.0,261606.0,28-07 21:46:16
0.0,262368.0,28-07 21:46:17
0.0,261182.0,28-07 21:46:18
0.0,261385.0,28-07 21:46:19
0.0,261424.0,28-07 21:46:20
0.0,261519.0,28-07 21:46:21
0.0,260923.0,28-07 21:46:22
0.0,261073.0,28-07 21:46:23
1480.0,240697.0,28-07 21:46:24
42.0,260641.0,28-07 21:46:25
0.0,252853.0,28-07 21:46:26
0.0,261556.0,28-07 21:46:27
0.0,250400.0,28-07 21:46:28
0.0,261260.0,28-07 21:46:29
0.0,261448.0,28-07 21:46:30
0.0,258947.0,28-07 21:46:31
0.0,263467.0,28-07 21:46:32
0.0,259679.0,28-07 21:46:33
370.0,260461.0,28-07 21:46:34
0.0,261191.0,28-07 21:46:35
0.0,259302.0,28-07 21:46:36
0.0,259499.0,28-07 21:46:37
0.0,260806.0,28-07 21:46:38
42.0,260302.0,28-07 21:46:39
0.0,257342.0,28-07 21:46:40
0.0,260749.0,28-07 21:46:41
0.0,260912.0,28-07 21:46:42
0.0,262411.0,28-07 21:46:43
0.0,260928.0,28-07 21:46:44
0.0,262134.0,28-07 21:46:45
0.0,260442.0,28-07 21:46:46
0.0,263329.0,28-07 21:46:47
0.0,261028.0,28-07 21:46:48
0.0,260904.0,28-07 21:46:49
0.0,261764.0,28-07 21:46:50
0.0,261224.0,28-07 21:46:51
0.0,260177.0,28-07 21:46:52
0.0,260616.0,28-07 21:46:53
0.0,261581.0,28-07 21:46:54
0.0,261623.0,28-07 21:46:55
0.0,261257.0,28-07 21:46:56
0.0,263010.0,28-07 21:46:57
0.0,260138.0,28-07 21:46:58
0.0,261581.0,28-07 21:46:59
0.0,261693.0,28-07 21:47:00
0.0,261481.0,28-07 21:47:01
0.0,260412.0,28-07 21:47:02
0.0,262122.0,28-07 21:47:03
0.0,260861.0,28-07 21:47:04
0.0,261879.0,28-07 21:47:05
0.0,261105.0,28-07 21:47:06
0.0,260798.0,28-07 21:47:07
0.0,262269.0,28-07 21:47:08
0.0,262585.0,28-07 21:47:09
0.0,260298.0,28-07 21:47:10
42.0,261240.0,28-07 21:47:11
0.0,260431.0,28-07 21:47:12
1480.0,242807.0,28-07 21:47:13
0.0,259097.0,28-07 21:47:14
0.0,253515.0,28-07 21:47:15
0.0,260349.0,28-07 21:47:16
0.0,251346.0,28-07 21:47:17
0.0,260629.0,28-07 21:47:18
0.0,259224.0,28-07 21:47:19
0.0,260926.0,28-07 21:47:20
0.0,262238.0,28-07 21:47:21
0.0,262030.0,28-07 21:47:22
370.0,260692.0,28-07 21:47:23
0.0,259488.0,28-07 21:47:24
0.0,258178.0,28-07 21:47:25
0.0,260709.0,28-07 21:47:26
0.0,260793.0,28-07 21:47:27
0.0,261853.0,28-07 21:47:28
0.0,255093.0,28-07 21:47:29
0.0,260081.0,28-07 21:47:30
0.0,261395.0,28-07 21:47:31
0.0,261763.0,28-07 21:47:32
0.0,261422.0,28-07 21:47:33
0.0,262250.0,28-07 21:47:34
0.0,260967.0,28-07 21:47:35
0.0,261444.0,28-07 21:47:36
0.0,260715.0,28-07 21:47:37
0.0,261622.0,28-07 21:47:38
0.0,260699.0,28-07 21:47:39
0.0,262259.0,28-07 21:47:40
0.0,261065.0,28-07 21:47:41
0.0,261583.0,28-07 21:47:42
0.0,260714.0,28-07 21:47:43
0.0,261801.0,28-07 21:47:44
0.0,262398.0,28-07 21:47:45
0.0,259450.0,28-07 21:47:46
0.0,262506.0,28-07 21:47:47
0.0,262219.0,28-07 21:47:48
0.0,260462.0,28-07 21:47:49
0.0,261473.0,28-07 21:47:50
0.0,260805.0,28-07 21:47:51
0.0,261970.0,28-07 21:47:52
