"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth7 --nocolor --output ./results/scaleout/10-from-ids.csv",,,,"Date:","27 Jul 2017 00:43:50 UTC"

"net/dc2.s1-eth7",,"system"
0.0,124786.0,27-07 00:45:02
0.0,124070.0,27-07 00:45:03
0.0,125154.0,27-07 00:45:04
0.0,125985.0,27-07 00:45:05
0.0,124890.0,27-07 00:45:06
0.0,123942.0,27-07 00:45:07
0.0,125661.0,27-07 00:45:08
0.0,125041.0,27-07 00:45:09
0.0,95397.0,27-07 00:45:10
0.0,124836.0,27-07 00:45:11
0.0,124956.0,27-07 00:45:12
0.0,125590.0,27-07 00:45:13
0.0,123562.0,27-07 00:45:14
0.0,110460.0,27-07 00:45:15
0.0,125311.0,27-07 00:45:16
0.0,125738.0,27-07 00:45:17
42.0,124469.0,27-07 00:45:18
0.0,124413.0,27-07 00:45:19
0.0,125917.0,27-07 00:45:20
0.0,124402.0,27-07 00:45:21
0.0,125135.0,27-07 00:45:22
0.0,125124.0,27-07 00:45:23
0.0,125586.0,27-07 00:45:24
0.0,116203.0,27-07 00:45:25
0.0,123323.0,27-07 00:45:26
0.0,121242.0,27-07 00:45:27
0.0,125596.0,27-07 00:45:28
0.0,124406.0,27-07 00:45:29
0.0,124629.0,27-07 00:45:30
0.0,126138.0,27-07 00:45:31
0.0,124559.0,27-07 00:45:32
0.0,124538.0,27-07 00:45:33
0.0,113939.0,27-07 00:45:34
370.0,119550.0,27-07 00:45:35
0.0,124545.0,27-07 00:45:36
0.0,124866.0,27-07 00:45:37
0.0,124986.0,27-07 00:45:38
0.0,125208.0,27-07 00:45:39
42.0,125190.0,27-07 00:45:40
42.0,125002.0,27-07 00:45:41
42.0,125136.0,27-07 00:45:42
42.0,125124.0,27-07 00:45:43
0.0,125028.0,27-07 00:45:44
0.0,125022.0,27-07 00:45:45
0.0,123895.0,27-07 00:45:46
0.0,125763.0,27-07 00:45:47
0.0,124055.0,27-07 00:45:48
0.0,125024.0,27-07 00:45:49
0.0,125182.0,27-07 00:45:50
0.0,125088.0,27-07 00:45:51
0.0,124878.0,27-07 00:45:52
0.0,125690.0,27-07 00:45:53
0.0,125154.0,27-07 00:45:54
0.0,124677.0,27-07 00:45:55
0.0,125529.0,27-07 00:45:56
0.0,123938.0,27-07 00:45:57
0.0,125106.0,27-07 00:45:58
0.0,125240.0,27-07 00:45:59
0.0,125022.0,27-07 00:46:00
0.0,125836.0,27-07 00:46:01
0.0,124896.0,27-07 00:46:02
0.0,123984.0,27-07 00:46:03
0.0,125980.0,27-07 00:46:04
0.0,124748.0,27-07 00:46:05
0.0,124192.0,27-07 00:46:06
0.0,126013.0,27-07 00:46:07
42.0,124830.0,27-07 00:46:08
0.0,124233.0,27-07 00:46:09
0.0,125160.0,27-07 00:46:10
0.0,125276.0,27-07 00:46:11
0.0,115525.0,27-07 00:46:12
0.0,121646.0,27-07 00:46:13
0.0,125894.0,27-07 00:46:14
0.0,124514.0,27-07 00:46:15
0.0,125596.0,27-07 00:46:16
0.0,124294.0,27-07 00:46:17
0.0,125091.0,27-07 00:46:18
0.0,116189.0,27-07 00:46:19
0.0,114905.0,27-07 00:46:20
0.0,140203.0,27-07 00:46:21
0.0,183856.0,27-07 00:46:22
0.0,187179.0,27-07 00:46:23
0.0,179466.0,27-07 00:46:24
0.0,232552.0,27-07 00:46:25
0.0,249319.0,27-07 00:46:26
0.0,248960.0,27-07 00:46:27
0.0,250518.0,27-07 00:46:28
0.0,246185.0,27-07 00:46:29
42.0,249592.0,27-07 00:46:30
0.0,250060.0,27-07 00:46:31
0.0,250947.0,27-07 00:46:32
0.0,249740.0,27-07 00:46:33
0.0,249574.0,27-07 00:46:34
0.0,249716.0,27-07 00:46:35
0.0,250244.0,27-07 00:46:36
0.0,249987.0,27-07 00:46:37
0.0,250832.0,27-07 00:46:38
0.0,249661.0,27-07 00:46:39
0.0,249183.0,27-07 00:46:40
0.0,251011.0,27-07 00:46:41
0.0,249113.0,27-07 00:46:42
0.0,235502.0,27-07 00:46:43
0.0,239185.0,27-07 00:46:44
0.0,250506.0,27-07 00:46:45
0.0,240504.0,27-07 00:46:46
0.0,249781.0,27-07 00:46:47
0.0,249464.0,27-07 00:46:48
0.0,250037.0,27-07 00:46:49
0.0,212700.0,27-07 00:46:50
0.0,248701.0,27-07 00:46:51
42.0,250841.0,27-07 00:46:52
0.0,249495.0,27-07 00:46:53
0.0,239265.0,27-07 00:46:54
0.0,247245.0,27-07 00:46:55
0.0,247537.0,27-07 00:46:56
0.0,242139.0,27-07 00:46:57
0.0,241634.0,27-07 00:46:58
0.0,249982.0,27-07 00:46:59
0.0,250538.0,27-07 00:47:00
0.0,249897.0,27-07 00:47:01
0.0,249843.0,27-07 00:47:02
0.0,249543.0,27-07 00:47:03
0.0,250846.0,27-07 00:47:04
0.0,249359.0,27-07 00:47:05
0.0,247603.0,27-07 00:47:06
0.0,249239.0,27-07 00:47:07
0.0,250259.0,27-07 00:47:08
0.0,249466.0,27-07 00:47:09
0.0,245574.0,27-07 00:47:10
0.0,223663.0,27-07 00:47:11
0.0,246424.0,27-07 00:47:12
0.0,245533.0,27-07 00:47:13
42.0,250829.0,27-07 00:47:14
0.0,250313.0,27-07 00:47:15
0.0,235214.0,27-07 00:47:16
0.0,250590.0,27-07 00:47:17
0.0,249862.0,27-07 00:47:18
0.0,250376.0,27-07 00:47:19
0.0,248716.0,27-07 00:47:20
0.0,249877.0,27-07 00:47:21
0.0,250314.0,27-07 00:47:22
0.0,249684.0,27-07 00:47:23
0.0,250394.0,27-07 00:47:24
0.0,250127.0,27-07 00:47:25
0.0,249844.0,27-07 00:47:26
0.0,250677.0,27-07 00:47:27
0.0,249601.0,27-07 00:47:28
0.0,249592.0,27-07 00:47:29
0.0,250323.0,27-07 00:47:30
0.0,249584.0,27-07 00:47:31
0.0,248379.0,27-07 00:47:32
0.0,243593.0,27-07 00:47:33
0.0,249428.0,27-07 00:47:34
42.0,249907.0,27-07 00:47:35
0.0,250252.0,27-07 00:47:36
0.0,249754.0,27-07 00:47:37
0.0,228268.0,27-07 00:47:38
0.0,248391.0,27-07 00:47:39
0.0,250452.0,27-07 00:47:40
0.0,244464.0,27-07 00:47:41
0.0,246701.0,27-07 00:47:42
0.0,245651.0,27-07 00:47:43
0.0,239084.0,27-07 00:47:44
0.0,244628.0,27-07 00:47:45
0.0,251040.0,27-07 00:47:46
0.0,249484.0,27-07 00:47:47
0.0,250524.0,27-07 00:47:48
0.0,249248.0,27-07 00:47:49
0.0,246423.0,27-07 00:47:50
0.0,220541.0,27-07 00:47:51
0.0,236120.0,27-07 00:47:52
0.0,242055.0,27-07 00:47:53
0.0,248467.0,27-07 00:47:54
0.0,245273.0,27-07 00:47:55
0.0,246586.0,27-07 00:47:56
42.0,244054.0,27-07 00:47:57
0.0,249006.0,27-07 00:47:58
0.0,241360.0,27-07 00:47:59
0.0,246248.0,27-07 00:48:00
0.0,244478.0,27-07 00:48:01
0.0,250232.0,27-07 00:48:02
0.0,228179.0,27-07 00:48:03
0.0,246296.0,27-07 00:48:04
0.0,250980.0,27-07 00:48:05
0.0,249738.0,27-07 00:48:06
0.0,249250.0,27-07 00:48:07
0.0,251346.0,27-07 00:48:08
0.0,249469.0,27-07 00:48:09
0.0,242590.0,27-07 00:48:10
0.0,248988.0,27-07 00:48:11
0.0,250558.0,27-07 00:48:12
0.0,249708.0,27-07 00:48:13
0.0,240834.0,27-07 00:48:14
0.0,248606.0,27-07 00:48:15
0.0,250167.0,27-07 00:48:16
0.0,250068.0,27-07 00:48:17
0.0,240282.0,27-07 00:48:18
42.0,250119.0,27-07 00:48:19
0.0,250217.0,27-07 00:48:20
0.0,246320.0,27-07 00:48:21
0.0,247047.0,27-07 00:48:22
0.0,250989.0,27-07 00:48:23
0.0,238056.0,27-07 00:48:24
0.0,222630.0,27-07 00:48:25
0.0,251010.0,27-07 00:48:26
0.0,249828.0,27-07 00:48:27
0.0,249834.0,27-07 00:48:28
0.0,249620.0,27-07 00:48:29
0.0,250182.0,27-07 00:48:30
0.0,249686.0,27-07 00:48:31
0.0,250044.0,27-07 00:48:32
0.0,249367.0,27-07 00:48:33
0.0,249946.0,27-07 00:48:34
0.0,249810.0,27-07 00:48:35
0.0,250324.0,27-07 00:48:36
0.0,250246.0,27-07 00:48:37
0.0,250676.0,27-07 00:48:38
0.0,244629.0,27-07 00:48:39
0.0,249587.0,27-07 00:48:40
42.0,250461.0,27-07 00:48:41
0.0,250493.0,27-07 00:48:42
0.0,248893.0,27-07 00:48:43
0.0,250376.0,27-07 00:48:44
0.0,249770.0,27-07 00:48:45
0.0,249920.0,27-07 00:48:46
0.0,250294.0,27-07 00:48:47
0.0,250411.0,27-07 00:48:48
0.0,249963.0,27-07 00:48:49
