"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc1.s1-eth1 --nocolor --output ./results/scaleout/10-from-client.csv",,,,"Date:","28 Jul 2017 21:42:53 UTC"

"net/dc1.s1-eth1",,"system"
138567.0,261497.0,28-07 21:44:11
138483.0,261648.0,28-07 21:44:12
139443.0,262138.0,28-07 21:44:13
139600.0,262266.0,28-07 21:44:14
137943.0,262350.0,28-07 21:44:15
139864.0,262636.0,28-07 21:44:16
138364.0,261584.0,28-07 21:44:17
138467.0,261609.0,28-07 21:44:18
138890.0,262196.0,28-07 21:44:19
139078.0,262385.0,28-07 21:44:20
139765.0,261685.0,28-07 21:44:21
138959.0,261904.0,28-07 21:44:22
139086.0,261968.0,28-07 21:44:23
138603.0,262735.0,28-07 21:44:24
140105.0,263146.0,28-07 21:44:25
137932.0,260726.0,28-07 21:44:26
139325.0,262149.0,28-07 21:44:27
139608.0,262266.0,28-07 21:44:28
139687.0,261961.0,28-07 21:44:29
139078.0,261968.0,28-07 21:44:30
139673.0,263742.0,28-07 21:44:31
139807.0,262285.0,28-07 21:44:32
139086.0,261968.0,28-07 21:44:33
138602.0,261712.0,28-07 21:44:34
138063.0,261124.0,28-07 21:44:35
138713.0,261767.0,28-07 21:44:36
139308.0,262062.0,28-07 21:44:37
139593.0,263018.0,28-07 21:44:38
143327.0,262633.0,28-07 21:44:39
142430.0,262009.0,28-07 21:44:40
141285.0,261203.0,28-07 21:44:41
130495.0,263310.0,28-07 21:44:42
135936.0,261749.0,28-07 21:44:43
143431.0,262131.0,28-07 21:44:44
145306.0,264185.0,28-07 21:44:45
143799.0,261968.0,28-07 21:44:46
146702.0,260732.0,28-07 21:44:47
144204.0,262572.0,28-07 21:44:48
139559.0,261129.0,28-07 21:44:49
141969.0,263016.0,28-07 21:44:50
138878.0,261272.0,28-07 21:44:51
144425.0,263867.0,28-07 21:44:52
143561.0,262452.0,28-07 21:44:53
151419.0,261536.0,28-07 21:44:54
143274.0,261089.0,28-07 21:44:55
141142.0,261575.0,28-07 21:44:56
140252.0,262159.0,28-07 21:44:57
145957.0,262030.0,28-07 21:44:58
143518.0,261673.0,28-07 21:44:59
139028.0,263235.0,28-07 21:45:00
139268.0,262016.0,28-07 21:45:01
138840.0,261803.0,28-07 21:45:02
137880.0,261314.0,28-07 21:45:03
139437.0,262812.0,28-07 21:45:04
137368.0,261674.0,28-07 21:45:05
142532.0,261888.0,28-07 21:45:06
138959.0,261904.0,28-07 21:45:07
139866.0,261451.0,28-07 21:45:08
139815.0,261684.0,28-07 21:45:09
140938.0,263268.0,28-07 21:45:10
139316.0,262096.0,28-07 21:45:11
139197.0,262127.0,28-07 21:45:12
138801.0,261524.0,28-07 21:45:13
138610.0,261712.0,28-07 21:45:14
140322.0,263090.0,28-07 21:45:15
138737.0,261783.0,28-07 21:45:16
138485.0,261319.0,28-07 21:45:17
138923.0,261585.0,28-07 21:45:18
139086.0,263422.0,28-07 21:45:19
139119.0,262052.0,28-07 21:45:20
138052.0,260921.0,28-07 21:45:21
139213.0,262133.0,28-07 21:45:22
140275.0,262974.0,28-07 21:45:23
138004.0,261214.0,28-07 21:45:24
139451.0,262166.0,28-07 21:45:25
138803.0,262726.0,28-07 21:45:26
140705.0,262134.0,28-07 21:45:27
195174.0,311141.0,28-07 21:45:28
280551.0,392943.0,28-07 21:45:29
280125.0,392183.0,28-07 21:45:30
269055.0,394012.0,28-07 21:45:31
276298.0,392534.0,28-07 21:45:32
280545.0,393743.0,28-07 21:45:33
277720.0,392559.0,28-07 21:45:34
291446.0,393161.0,28-07 21:45:35
285505.0,393067.0,28-07 21:45:36
282566.0,393017.0,28-07 21:45:37
278384.0,392153.0,28-07 21:45:38
279681.0,392882.0,28-07 21:45:39
281000.0,394075.0,28-07 21:45:40
281881.0,391928.0,28-07 21:45:41
281880.0,392875.0,28-07 21:45:42
292257.0,394831.0,28-07 21:45:43
281959.0,392295.0,28-07 21:45:44
281322.0,393344.0,28-07 21:45:45
279833.0,393811.0,28-07 21:45:46
284902.0,391752.0,28-07 21:45:47
282184.0,393142.0,28-07 21:45:48
278334.0,393315.0,28-07 21:45:49
277814.0,392453.0,28-07 21:45:50
278122.0,394356.0,28-07 21:45:51
278104.0,393664.0,28-07 21:45:52
277112.0,392341.0,28-07 21:45:53
276966.0,392436.0,28-07 21:45:54
280784.0,393345.0,28-07 21:45:55
277994.0,392795.0,28-07 21:45:56
280277.0,393715.0,28-07 21:45:57
279021.0,392182.0,28-07 21:45:58
278678.0,393682.0,28-07 21:45:59
277902.0,393004.0,28-07 21:46:00
277611.0,393017.0,28-07 21:46:01
280044.0,395034.0,28-07 21:46:02
277878.0,392092.0,28-07 21:46:03
277256.0,392402.0,28-07 21:46:04
277585.0,392763.0,28-07 21:46:05
279067.0,393430.0,28-07 21:46:06
279504.0,395581.0,28-07 21:46:07
277569.0,392756.0,28-07 21:46:08
278563.0,393405.0,28-07 21:46:09
276468.0,391138.0,28-07 21:46:10
278662.0,392916.0,28-07 21:46:11
277612.0,392520.0,28-07 21:46:12
278823.0,393884.0,28-07 21:46:13
279496.0,393719.0,28-07 21:46:14
278004.0,393898.0,28-07 21:46:15
279710.0,393220.0,28-07 21:46:16
276612.0,392074.0,28-07 21:46:17
278589.0,393233.0,28-07 21:46:18
279270.0,394269.0,28-07 21:46:19
278612.0,392962.0,28-07 21:46:20
279206.0,391931.0,28-07 21:46:21
284550.0,393816.0,28-07 21:46:22
282296.0,394957.0,28-07 21:46:23
265688.0,391712.0,28-07 21:46:24
281106.0,392661.0,28-07 21:46:25
277039.0,393264.0,28-07 21:46:26
280078.0,392909.0,28-07 21:46:27
285676.0,392595.0,28-07 21:46:28
289632.0,393598.0,28-07 21:46:29
280838.0,392847.0,28-07 21:46:30
280680.0,394063.0,28-07 21:46:31
278490.0,393165.0,28-07 21:46:32
279960.0,393061.0,28-07 21:46:33
284097.0,393417.0,28-07 21:46:34
280596.0,392998.0,28-07 21:46:35
288150.0,393922.0,28-07 21:46:36
286453.0,391653.0,28-07 21:46:37
280517.0,392530.0,28-07 21:46:38
278341.0,391895.0,28-07 21:46:39
281441.0,395204.0,28-07 21:46:40
287435.0,392793.0,28-07 21:46:41
278114.0,392858.0,28-07 21:46:42
276209.0,391817.0,28-07 21:46:43
279641.0,394420.0,28-07 21:46:44
277465.0,392220.0,28-07 21:46:45
278616.0,393530.0,28-07 21:46:46
275130.0,393150.0,28-07 21:46:47
281372.0,391414.0,28-07 21:46:48
279718.0,395137.0,28-07 21:46:49
277752.0,391950.0,28-07 21:46:50
278301.0,394142.0,28-07 21:46:51
281207.0,393104.0,28-07 21:46:52
277860.0,392504.0,28-07 21:46:53
278164.0,393171.0,28-07 21:46:54
277955.0,392867.0,28-07 21:46:55
277807.0,392884.0,28-07 21:46:56
276891.0,391770.0,28-07 21:46:57
279974.0,394536.0,28-07 21:46:58
278283.0,393140.0,28-07 21:46:59
277272.0,391858.0,28-07 21:47:00
278429.0,392904.0,28-07 21:47:01
278751.0,394850.0,28-07 21:47:02
277708.0,393778.0,28-07 21:47:03
279727.0,392575.0,28-07 21:47:04
276571.0,391875.0,28-07 21:47:05
278202.0,393967.0,28-07 21:47:06
277867.0,392288.0,28-07 21:47:07
277607.0,392662.0,28-07 21:47:08
282097.0,395443.0,28-07 21:47:09
279806.0,393511.0,28-07 21:47:10
284011.0,393251.0,28-07 21:47:11
279983.0,392143.0,28-07 21:47:12
266607.0,393035.0,28-07 21:47:13
283634.0,393566.0,28-07 21:47:14
275639.0,392117.0,28-07 21:47:15
281952.0,393918.0,28-07 21:47:16
284575.0,391175.0,28-07 21:47:17
286573.0,394319.0,28-07 21:47:18
281986.0,393172.0,28-07 21:47:19
279634.0,392536.0,28-07 21:47:20
280346.0,393621.0,28-07 21:47:21
280012.0,392414.0,28-07 21:47:22
284187.0,394419.0,28-07 21:47:23
281062.0,392308.0,28-07 21:47:24
285901.0,391362.0,28-07 21:47:25
286365.0,393549.0,28-07 21:47:26
281984.0,392912.0,28-07 21:47:27
279166.0,394677.0,28-07 21:47:28
279795.0,390404.0,28-07 21:47:29
286833.0,392456.0,28-07 21:47:30
277154.0,392377.0,28-07 21:47:31
279946.0,395262.0,28-07 21:47:32
278122.0,392997.0,28-07 21:47:33
278031.0,393642.0,28-07 21:47:34
277469.0,392533.0,28-07 21:47:35
276208.0,392654.0,28-07 21:47:36
281060.0,392550.0,28-07 21:47:37
277881.0,393052.0,28-07 21:47:38
278774.0,393735.0,28-07 21:47:39
279700.0,392394.0,28-07 21:47:40
279798.0,392568.0,28-07 21:47:41
276274.0,393120.0,28-07 21:47:42
279062.0,393847.0,28-07 21:47:43
276777.0,392071.0,28-07 21:47:44
279026.0,393925.0,28-07 21:47:45
277225.0,393374.0,28-07 21:47:46
279973.0,393049.0,28-07 21:47:47
278992.0,393737.0,28-07 21:47:48
277170.0,391916.0,28-07 21:47:49
277926.0,394402.0,28-07 21:47:50
277019.0,391887.0,28-07 21:47:51
279634.0,394059.0,28-07 21:47:52
