"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/scaleout/1000-from-vpn-fw.csv",,,,"Date:","27 Jul 2017 00:54:24 UTC"

"net/dc2.s1-eth10",,"system"
0.0,12511670.0,27-07 00:55:20
0.0,12498584.0,27-07 00:55:21
0.0,12489860.0,27-07 00:55:22
0.0,12511670.0,27-07 00:55:23
0.0,12500038.0,27-07 00:55:24
0.0,12498584.0,27-07 00:55:25
0.0,12500038.0,27-07 00:55:26
0.0,12500038.0,27-07 00:55:27
0.0,12500038.0,27-07 00:55:28
0.0,12500038.0,27-07 00:55:29
0.0,12500038.0,27-07 00:55:30
0.0,12500038.0,27-07 00:55:31
0.0,12488406.0,27-07 00:55:32
42.0,12511712.0,27-07 00:55:33
0.0,12500038.0,27-07 00:55:34
0.0,12500038.0,27-07 00:55:35
0.0,12500038.0,27-07 00:55:36
0.0,12500038.0,27-07 00:55:37
0.0,12500038.0,27-07 00:55:38
0.0,12488406.0,27-07 00:55:39
0.0,12511670.0,27-07 00:55:40
0.0,12488406.0,27-07 00:55:41
0.0,12511670.0,27-07 00:55:42
0.0,12500038.0,27-07 00:55:43
0.0,12500038.0,27-07 00:55:44
0.0,12500038.0,27-07 00:55:45
0.0,12500038.0,27-07 00:55:46
0.0,12500038.0,27-07 00:55:47
0.0,12500038.0,27-07 00:55:48
0.0,12500038.0,27-07 00:55:49
0.0,12500038.0,27-07 00:55:50
0.0,12500038.0,27-07 00:55:51
0.0,12500038.0,27-07 00:55:52
0.0,12500038.0,27-07 00:55:53
0.0,12500038.0,27-07 00:55:54
0.0,12500038.0,27-07 00:55:55
0.0,12500038.0,27-07 00:55:56
0.0,12500038.0,27-07 00:55:57
0.0,12500038.0,27-07 00:55:58
0.0,12500038.0,27-07 00:55:59
0.0,12500038.0,27-07 00:56:00
0.0,12500038.0,27-07 00:56:01
0.0,12500038.0,27-07 00:56:02
0.0,12498584.0,27-07 00:56:03
0.0,12500038.0,27-07 00:56:04
0.0,12500038.0,27-07 00:56:05
0.0,12500038.0,27-07 00:56:06
0.0,12494222.0,27-07 00:56:07
0.0,12505854.0,27-07 00:56:08
0.0,12500038.0,27-07 00:56:09
42.0,12500080.0,27-07 00:56:10
0.0,12500038.0,27-07 00:56:11
0.0,12500038.0,27-07 00:56:12
0.0,12500038.0,27-07 00:56:13
0.0,12500038.0,27-07 00:56:14
0.0,12500038.0,27-07 00:56:15
0.0,12500038.0,27-07 00:56:16
0.0,12500038.0,27-07 00:56:17
0.0,12500038.0,27-07 00:56:18
0.0,12500038.0,27-07 00:56:19
0.0,12500038.0,27-07 00:56:20
0.0,12500038.0,27-07 00:56:21
0.0,12500038.0,27-07 00:56:22
0.0,12500038.0,27-07 00:56:23
0.0,12500038.0,27-07 00:56:24
0.0,12500038.0,27-07 00:56:25
0.0,12500038.0,27-07 00:56:26
0.0,12500038.0,27-07 00:56:27
0.0,12500038.0,27-07 00:56:28
0.0,12500038.0,27-07 00:56:29
0.0,12500038.0,27-07 00:56:30
0.0,12500038.0,27-07 00:56:31
0.0,12500038.0,27-07 00:56:32
0.0,12486952.0,27-07 00:56:33
42.0,12513166.0,27-07 00:56:34
0.0,12500038.0,27-07 00:56:35
0.0,12500038.0,27-07 00:56:36
0.0,12500038.0,27-07 00:56:37
0.0,12500038.0,27-07 00:56:38
0.0,12500038.0,27-07 00:56:39
0.0,12500038.0,27-07 00:56:40
0.0,12500038.0,27-07 00:56:41
0.0,12500038.0,27-07 00:56:42
0.0,12498584.0,27-07 00:56:43
0.0,12500038.0,27-07 00:56:44
0.0,12500038.0,27-07 00:56:45
0.0,12500038.0,27-07 00:56:46
0.0,12500038.0,27-07 00:56:47
0.0,12500038.0,27-07 00:56:48
0.0,12500038.0,27-07 00:56:49
0.0,12500038.0,27-07 00:56:50
0.0,12500038.0,27-07 00:56:51
0.0,12500038.0,27-07 00:56:52
0.0,12500038.0,27-07 00:56:53
0.0,12500038.0,27-07 00:56:54
0.0,12501492.0,27-07 00:56:55
0.0,12486952.0,27-07 00:56:56
0.0,12500038.0,27-07 00:56:57
0.0,12500038.0,27-07 00:56:58
0.0,12501492.0,27-07 00:56:59
0.0,12510216.0,27-07 00:57:00
0.0,11454654.0,27-07 00:57:01
42.0,11130370.0,27-07 00:57:02
0.0,12513124.0,27-07 00:57:03
0.0,12500038.0,27-07 00:57:04
0.0,12488406.0,27-07 00:57:05
0.0,12510216.0,27-07 00:57:06
0.0,12488406.0,27-07 00:57:07
0.0,12500038.0,27-07 00:57:08
0.0,12511670.0,27-07 00:57:09
0.0,12488406.0,27-07 00:57:10
0.0,12511670.0,27-07 00:57:11
0.0,12500038.0,27-07 00:57:12
0.0,12488406.0,27-07 00:57:13
0.0,12511670.0,27-07 00:57:14
0.0,12488406.0,27-07 00:57:15
0.0,12511670.0,27-07 00:57:16
0.0,12500038.0,27-07 00:57:17
0.0,12500038.0,27-07 00:57:18
0.0,12500038.0,27-07 00:57:19
0.0,12500038.0,27-07 00:57:20
0.0,12491314.0,27-07 00:57:21
0.0,12495676.0,27-07 00:57:22
0.0,12500038.0,27-07 00:57:23
0.0,12513124.0,27-07 00:57:24
0.0,12500038.0,27-07 00:57:25
42.0,12500080.0,27-07 00:57:26
0.0,12500038.0,27-07 00:57:27
0.0,12498584.0,27-07 00:57:28
0.0,12501492.0,27-07 00:57:29
0.0,12486952.0,27-07 00:57:30
0.0,12513124.0,27-07 00:57:31
0.0,12498584.0,27-07 00:57:32
0.0,12501492.0,27-07 00:57:33
0.0,12498584.0,27-07 00:57:34
0.0,12489860.0,27-07 00:57:35
0.0,12510216.0,27-07 00:57:36
0.0,12488406.0,27-07 00:57:37
0.0,12511670.0,27-07 00:57:38
0.0,12500038.0,27-07 00:57:39
0.0,12500038.0,27-07 00:57:40
0.0,12500038.0,27-07 00:57:41
0.0,12500038.0,27-07 00:57:42
0.0,12500038.0,27-07 00:57:43
0.0,12500038.0,27-07 00:57:44
0.0,12500038.0,27-07 00:57:45
0.0,12500038.0,27-07 00:57:46
0.0,12500038.0,27-07 00:57:47
0.0,12488406.0,27-07 00:57:48
0.0,12511670.0,27-07 00:57:49
0.0,12500038.0,27-07 00:57:50
42.0,12500080.0,27-07 00:57:51
0.0,12488406.0,27-07 00:57:52
0.0,12500038.0,27-07 00:57:53
0.0,12511670.0,27-07 00:57:54
0.0,12500038.0,27-07 00:57:55
0.0,12500038.0,27-07 00:57:56
0.0,12500038.0,27-07 00:57:57
0.0,12500038.0,27-07 00:57:58
0.0,12500038.0,27-07 00:57:59
0.0,12488406.0,27-07 00:58:00
0.0,12511670.0,27-07 00:58:01
0.0,12486952.0,27-07 00:58:02
0.0,12513124.0,27-07 00:58:03
0.0,12500038.0,27-07 00:58:04
0.0,12498584.0,27-07 00:58:05
0.0,12488406.0,27-07 00:58:06
0.0,12513124.0,27-07 00:58:07
0.0,12500038.0,27-07 00:58:08
0.0,12500038.0,27-07 00:58:09
0.0,12500038.0,27-07 00:58:10
0.0,12500038.0,27-07 00:58:11
0.0,12500038.0,27-07 00:58:12
0.0,12498584.0,27-07 00:58:13
0.0,12500038.0,27-07 00:58:14
0.0,12500038.0,27-07 00:58:15
0.0,12500038.0,27-07 00:58:16
0.0,12500038.0,27-07 00:58:17
42.0,12500080.0,27-07 00:58:18
0.0,12500038.0,27-07 00:58:19
0.0,12500038.0,27-07 00:58:20
0.0,12500038.0,27-07 00:58:21
0.0,12500038.0,27-07 00:58:22
0.0,12500038.0,27-07 00:58:23
0.0,12500038.0,27-07 00:58:24
0.0,12500038.0,27-07 00:58:25
0.0,12500038.0,27-07 00:58:26
0.0,12500038.0,27-07 00:58:27
0.0,12500038.0,27-07 00:58:28
0.0,12500038.0,27-07 00:58:29
0.0,12488406.0,27-07 00:58:30
0.0,12500038.0,27-07 00:58:31
0.0,12511670.0,27-07 00:58:32
0.0,12500038.0,27-07 00:58:33
0.0,12488406.0,27-07 00:58:34
0.0,12511670.0,27-07 00:58:35
0.0,12486952.0,27-07 00:58:36
0.0,12511670.0,27-07 00:58:37
0.0,12501492.0,27-07 00:58:38
0.0,12500038.0,27-07 00:58:39
0.0,12498584.0,27-07 00:58:40
0.0,12489860.0,27-07 00:58:41
42.0,12510258.0,27-07 00:58:42
0.0,12500038.0,27-07 00:58:43
0.0,12500038.0,27-07 00:58:44
0.0,12500038.0,27-07 00:58:45
0.0,12500038.0,27-07 00:58:46
0.0,12500038.0,27-07 00:58:47
0.0,12500038.0,27-07 00:58:48
0.0,12500038.0,27-07 00:58:49
0.0,12500038.0,27-07 00:58:50
0.0,12500038.0,27-07 00:58:51
0.0,12500038.0,27-07 00:58:52
0.0,12488406.0,27-07 00:58:53
0.0,12500038.0,27-07 00:58:54
0.0,12511670.0,27-07 00:58:55
0.0,12500038.0,27-07 00:58:56
0.0,12500038.0,27-07 00:58:57
0.0,12500038.0,27-07 00:58:58
0.0,12486952.0,27-07 00:58:59
0.0,12513124.0,27-07 00:59:00
0.0,12488406.0,27-07 00:59:01
0.0,12511670.0,27-07 00:59:02
0.0,12486952.0,27-07 00:59:03
0.0,12513124.0,27-07 00:59:04
0.0,12500038.0,27-07 00:59:05
0.0,12500038.0,27-07 00:59:06
42.0,12500080.0,27-07 00:59:07
0.0,12500038.0,27-07 00:59:08
0.0,12486952.0,27-07 00:59:09
0.0,12513124.0,27-07 00:59:10
0.0,12486952.0,27-07 00:59:11
0.0,12513124.0,27-07 00:59:12
0.0,12488406.0,27-07 00:59:13
0.0,12511670.0,27-07 00:59:14
0.0,12488406.0,27-07 00:59:15
0.0,12498584.0,27-07 00:59:16
0.0,12511670.0,27-07 00:59:17
0.0,12500038.0,27-07 00:59:18
0.0,12488406.0,27-07 00:59:19
0.0,12501492.0,27-07 00:59:20
0.0,12498584.0,27-07 00:59:21
0.0,12511670.0,27-07 00:59:22
0.0,12500038.0,27-07 00:59:23
