"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc1.s1-eth1 --nocolor --output ./results/scaleout/10000-from-client.csv",,,,"Date:","27 Jul 2017 21:45:21 UTC"

"net/dc1.s1-eth1",,"system"
32346933.0,135972613.0,27-07 21:47:06
27388973.0,129061406.0,27-07 21:47:07
31939832.0,136600231.0,27-07 21:47:08
27915541.0,129681890.0,27-07 21:47:09
27594834.0,129715068.0,27-07 21:47:10
30992522.0,133439723.0,27-07 21:47:11
27287659.0,130888986.0,27-07 21:47:12
32405350.0,136710271.0,27-07 21:47:13
27388586.0,130763944.0,27-07 21:47:14
32375429.0,137364543.0,27-07 21:47:15
27689413.0,130267275.0,27-07 21:47:16
31001947.0,135333231.0,27-07 21:47:17
28635970.0,131758401.0,27-07 21:47:18
26421493.0,127035795.0,27-07 21:47:19
32389143.0,135900192.0,27-07 21:47:20
27144292.0,129886299.0,27-07 21:47:21
32559622.0,136437077.0,27-07 21:47:22
27363043.0,129402745.0,27-07 21:47:23
32466073.0,137282119.0,27-07 21:47:24
27522193.0,129522565.0,27-07 21:47:25
27730389.0,130597436.0,27-07 21:47:26
31164266.0,134475877.0,27-07 21:47:27
27292114.0,130230708.0,27-07 21:47:28
30427903.0,136503345.0,27-07 21:47:29
24326380.0,129275592.0,27-07 21:47:30
30704293.0,135333266.0,27-07 21:47:31
27172496.0,128883482.0,27-07 21:47:32
31330703.0,135260239.0,27-07 21:47:33
28550349.0,130359550.0,27-07 21:47:34
26778574.0,130543095.0,27-07 21:47:35
32419316.0,136573197.0,27-07 21:47:36
27272247.0,130619527.0,27-07 21:47:37
32501000.0,136608165.0,27-07 21:47:38
27590943.0,129863266.0,27-07 21:47:39
32528384.0,137181223.0,27-07 21:47:40
27589930.0,128917484.0,27-07 21:47:41
27081968.0,129579900.0,27-07 21:47:42
31165328.0,133881081.0,27-07 21:47:43
27264221.0,129373154.0,27-07 21:47:44
32484725.0,136113452.0,27-07 21:47:45
27367945.0,130435201.0,27-07 21:47:46
32080892.0,135964490.0,27-07 21:47:47
27870698.0,130817412.0,27-07 21:47:48
29121222.0,133563754.0,27-07 21:47:49
30107406.0,132246923.0,27-07 21:47:50
27430231.0,131046039.0,27-07 21:47:51
32209269.0,136409106.0,27-07 21:47:52
27079175.0,129150415.0,27-07 21:47:53
31659088.0,135802215.0,27-07 21:47:54
27169313.0,140845562.0,27-07 21:47:55
32953031.0,167197813.0,27-07 21:47:56
29400073.0,157609345.0,27-07 21:47:57
31060465.0,166729230.0,27-07 21:47:58
30131614.0,164284185.0,27-07 21:47:59
30084192.0,165686478.0,27-07 21:48:00
30408240.0,166552216.0,27-07 21:48:01
29944830.0,164914856.0,27-07 21:48:02
31084310.0,167361990.0,27-07 21:48:03
28375091.0,158732682.0,27-07 21:48:04
31681769.0,171675995.0,27-07 21:48:05
28638448.0,159196680.0,27-07 21:48:06
31181928.0,166254027.0,27-07 21:48:07
29644200.0,162982669.0,27-07 21:48:08
29939430.0,166471787.0,27-07 21:48:09
30393435.0,164796802.0,27-07 21:48:10
30887427.0,165755402.0,27-07 21:48:11
29619792.0,165020268.0,27-07 21:48:12
29510519.0,163442330.0,27-07 21:48:13
31256017.0,169763427.0,27-07 21:48:14
28931063.0,161410506.0,27-07 21:48:15
32125584.0,172661170.0,27-07 21:48:16
29702437.0,160875475.0,27-07 21:48:17
30614445.0,167407205.0,27-07 21:48:18
30628105.0,167036217.0,27-07 21:48:19
29810362.0,163577092.0,27-07 21:48:20
29925412.0,165544208.0,27-07 21:48:21
29965042.0,166377072.0,27-07 21:48:22
30392492.0,167177106.0,27-07 21:48:23
28431929.0,159139135.0,27-07 21:48:24
31065597.0,171985010.0,27-07 21:48:25
28844956.0,160777107.0,27-07 21:48:26
30242653.0,167530336.0,27-07 21:48:27
28862704.0,162193262.0,27-07 21:48:28
30422257.0,167945364.0,27-07 21:48:29
30444772.0,167729364.0,27-07 21:48:30
28365239.0,168905716.0,27-07 21:48:31
27113365.0,166854337.0,27-07 21:48:32
27719478.0,162172076.0,27-07 21:48:33
31881303.0,174432583.0,27-07 21:48:34
28930803.0,160200077.0,27-07 21:48:35
31165915.0,167991563.0,27-07 21:48:36
29587098.0,163774086.0,27-07 21:48:37
30545249.0,169524030.0,27-07 21:48:38
30205367.0,166397002.0,27-07 21:48:39
30084889.0,166951291.0,27-07 21:48:40
30293156.0,167083438.0,27-07 21:48:41
28779412.0,161835864.0,27-07 21:48:42
31333172.0,170786434.0,27-07 21:48:43
28731291.0,160033553.0,27-07 21:48:44
30277269.0,167630516.0,27-07 21:48:45
28812569.0,161767873.0,27-07 21:48:46
30281538.0,167261659.0,27-07 21:48:47
29850778.0,162927220.0,27-07 21:48:48
30349658.0,167727950.0,27-07 21:48:49
30198238.0,164683419.0,27-07 21:48:50
29367771.0,163644349.0,27-07 21:48:51
30225219.0,169002920.0,27-07 21:48:52
28976193.0,161970235.0,27-07 21:48:53
31315135.0,170824753.0,27-07 21:48:54
29343529.0,163674417.0,27-07 21:48:55
30177882.0,168308600.0,27-07 21:48:56
29632157.0,165964435.0,27-07 21:48:57
30437829.0,168347333.0,27-07 21:48:58
30176388.0,165595689.0,27-07 21:48:59
29523832.0,165290866.0,27-07 21:49:00
31207566.0,171772590.0,27-07 21:49:01
29068970.0,162710282.0,27-07 21:49:02
31332267.0,169437626.0,27-07 21:49:03
29301871.0,161435759.0,27-07 21:49:04
30240803.0,167350741.0,27-07 21:49:05
30048383.0,165587872.0,27-07 21:49:06
30302897.0,168563856.0,27-07 21:49:07
29572156.0,164723781.0,27-07 21:49:08
28702782.0,161733349.0,27-07 21:49:09
31325053.0,168185946.0,27-07 21:49:10
29594842.0,161283013.0,27-07 21:49:11
31551353.0,172213402.0,27-07 21:49:12
29147656.0,161138730.0,27-07 21:49:13
30785451.0,166886614.0,27-07 21:49:14
30736556.0,164173173.0,27-07 21:49:15
30193891.0,167333711.0,27-07 21:49:16
30487369.0,164299174.0,27-07 21:49:17
29630957.0,163852483.0,27-07 21:49:18
30306415.0,167897880.0,27-07 21:49:19
28666212.0,160362300.0,27-07 21:49:20
31927953.0,174679610.0,27-07 21:49:21
28959158.0,161425656.0,27-07 21:49:22
30304885.0,168085951.0,27-07 21:49:23
30209798.0,166271486.0,27-07 21:49:24
30162450.0,167369629.0,27-07 21:49:25
30563897.0,166716607.0,27-07 21:49:26
29790573.0,164696851.0,27-07 21:49:27
31258671.0,169620993.0,27-07 21:49:28
29043262.0,160110574.0,27-07 21:49:29
32003790.0,173711468.0,27-07 21:49:30
29167964.0,162028418.0,27-07 21:49:31
30468432.0,168138454.0,27-07 21:49:32
28573364.0,166204611.0,27-07 21:49:33
27004910.0,168300265.0,27-07 21:49:34
29634739.0,167532005.0,27-07 21:49:35
29974089.0,163405894.0,27-07 21:49:36
31734598.0,168720347.0,27-07 21:49:37
29640047.0,159286300.0,27-07 21:49:38
32695964.0,170764223.0,27-07 21:49:39
29102735.0,160435925.0,27-07 21:49:40
30795354.0,168712304.0,27-07 21:49:41
28906404.0,162505005.0,27-07 21:49:42
30345289.0,166402754.0,27-07 21:49:43
30625798.0,168445744.0,27-07 21:49:44
29546498.0,164216702.0,27-07 21:49:45
30110380.0,168006583.0,27-07 21:49:46
29021539.0,162002447.0,27-07 21:49:47
31181138.0,172505164.0,27-07 21:49:48
28956205.0,161345918.0,27-07 21:49:49
30939472.0,169370291.0,27-07 21:49:50
29774456.0,164007524.0,27-07 21:49:51
30240582.0,166838592.0,27-07 21:49:52
30454750.0,165286664.0,27-07 21:49:53
29390633.0,162022871.0,27-07 21:49:54
30601034.0,168477090.0,27-07 21:49:55
29059460.0,161345893.0,27-07 21:49:56
31713742.0,172925554.0,27-07 21:49:57
28975828.0,162310216.0,27-07 21:49:58
31258028.0,170400360.0,27-07 21:49:59
29263458.0,162780062.0,27-07 21:50:00
29746821.0,166550875.0,27-07 21:50:01
30037948.0,165626217.0,27-07 21:50:02
29310399.0,163819588.0,27-07 21:50:03
30557606.0,167601870.0,27-07 21:50:04
29056024.0,162106794.0,27-07 21:50:05
31754084.0,172871542.0,27-07 21:50:06
29047621.0,161353770.0,27-07 21:50:07
31290418.0,171977488.0,27-07 21:50:08
29570622.0,164402045.0,27-07 21:50:09
30245550.0,165952930.0,27-07 21:50:10
30676588.0,165447356.0,27-07 21:50:11
29508972.0,164015780.0,27-07 21:50:12
30375236.0,167710995.0,27-07 21:50:13
28816224.0,158146867.0,27-07 21:50:14
32102993.0,171348482.0,27-07 21:50:15
29053680.0,160140415.0,27-07 21:50:16
31695998.0,171805295.0,27-07 21:50:17
29241101.0,161698225.0,27-07 21:50:18
30025506.0,166122960.0,27-07 21:50:19
30472731.0,167804155.0,27-07 21:50:20
