"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/scaleout/10000-from-vpn-fw.csv",,,,"Date:","28 Jul 2017 21:58:53 UTC"

"net/dc2.s1-eth10",,"system"
0.0,112359304.0,28-07 22:01:39
0.0,110966372.0,28-07 22:01:40
0.0,114208792.0,28-07 22:01:41
0.0,114413806.0,28-07 22:01:42
0.0,114159356.0,28-07 22:01:43
0.0,113912176.0,28-07 22:01:44
0.0,114083748.0,28-07 22:01:45
0.0,113714432.0,28-07 22:01:46
0.0,111966724.0,28-07 22:01:47
0.0,114153540.0,28-07 22:01:48
0.0,113913630.0,28-07 22:01:49
0.0,114243688.0,28-07 22:01:50
0.0,114032858.0,28-07 22:01:51
0.0,115497036.0,28-07 22:01:52
0.0,115177156.0,28-07 22:01:53
42.0,114099784.0,28-07 22:01:54
0.0,114300394.0,28-07 22:01:55
0.0,116078636.0,28-07 22:01:56
0.0,112916186.0,28-07 22:01:57
0.0,116779464.0,28-07 22:01:58
0.0,116818722.0,28-07 22:01:59
0.0,117442488.0,28-07 22:02:00
0.0,115792198.0,28-07 22:02:01
0.0,116462492.0,28-07 22:02:02
0.0,113993600.0,28-07 22:02:03
0.0,115748578.0,28-07 22:02:04
0.0,115252764.0,28-07 22:02:05
0.0,115886708.0,28-07 22:02:06
0.0,116984478.0,28-07 22:02:07
0.0,116392700.0,28-07 22:02:08
0.0,115559558.0,28-07 22:02:09
0.0,115968132.0,28-07 22:02:10
0.0,114730778.0,28-07 22:02:11
0.0,116333086.0,28-07 22:02:12
0.0,116798366.0,28-07 22:02:13
0.0,117758006.0,28-07 22:02:14
0.0,117285456.0,28-07 22:02:15
0.0,114202976.0,28-07 22:02:16
0.0,114136092.0,28-07 22:02:17
0.0,114610096.0,28-07 22:02:18
0.0,117721656.0,28-07 22:02:19
0.0,116658782.0,28-07 22:02:20
0.0,115023032.0,28-07 22:02:21
0.0,115965224.0,28-07 22:02:22
0.0,116043740.0,28-07 22:02:23
0.0,116856526.0,28-07 22:02:24
0.0,115741308.0,28-07 22:02:25
0.0,115325464.0,28-07 22:02:26
0.0,116727120.0,28-07 22:02:27
42.0,117100840.0,28-07 22:02:28
0.0,117948480.0,28-07 22:02:29
0.0,115489766.0,28-07 22:02:30
0.0,114344014.0,28-07 22:02:31
0.0,113156096.0,28-07 22:02:32
0.0,117147326.0,28-07 22:02:33
0.0,116280742.0,28-07 22:02:34
0.0,112485802.0,28-07 22:02:35
0.0,112564318.0,28-07 22:02:36
0.0,109150326.0,28-07 22:02:37
0.0,110569430.0,28-07 22:02:38
0.0,113294226.0,28-07 22:02:39
0.0,115241132.0,28-07 22:02:40
0.0,113872918.0,28-07 22:02:41
0.0,113871464.0,28-07 22:02:42
0.0,112292420.0,28-07 22:02:43
0.0,113519596.0,28-07 22:02:44
0.0,112930726.0,28-07 22:02:45
0.0,114649354.0,28-07 22:02:46
0.0,113528320.0,28-07 22:02:47
0.0,114358554.0,28-07 22:02:48
0.0,113544314.0,28-07 22:02:49
0.0,114813656.0,28-07 22:02:50
0.0,115069560.0,28-07 22:02:51
0.0,113817666.0,28-07 22:02:52
0.0,115941960.0,28-07 22:02:53
0.0,115444692.0,28-07 22:02:54
0.0,114019772.0,28-07 22:02:55
0.0,115514484.0,28-07 22:02:56
0.0,113298588.0,28-07 22:02:57
0.0,111863490.0,28-07 22:02:58
0.0,111641028.0,28-07 22:02:59
0.0,113359656.0,28-07 22:03:00
0.0,115716590.0,28-07 22:03:01
42.0,115018712.0,28-07 22:03:02
0.0,115709320.0,28-07 22:03:03
0.0,115741308.0,28-07 22:03:04
0.0,114581016.0,28-07 22:03:05
0.0,114932884.0,28-07 22:03:06
0.0,114566476.0,28-07 22:03:07
0.0,115040480.0,28-07 22:03:08
0.0,115741308.0,28-07 22:03:09
0.0,116746022.0,28-07 22:03:10
0.0,114838374.0,28-07 22:03:11
0.0,115566828.0,28-07 22:03:12
0.0,116689316.0,28-07 22:03:13
0.0,116517744.0,28-07 22:03:14
0.0,113481792.0,28-07 22:03:15
0.0,113733334.0,28-07 22:03:16
0.0,113798764.0,28-07 22:03:17
0.0,114541758.0,28-07 22:03:18
0.0,113003426.0,28-07 22:03:19
0.0,113323306.0,28-07 22:03:20
0.0,115616264.0,28-07 22:03:21
0.0,114281492.0,28-07 22:03:22
0.0,115770388.0,28-07 22:03:23
0.0,115790744.0,28-07 22:03:24
0.0,114403628.0,28-07 22:03:25
0.0,115521754.0,28-07 22:03:26
0.0,115681694.0,28-07 22:03:27
0.0,114313480.0,28-07 22:03:28
0.0,115095732.0,28-07 22:03:29
0.0,115726768.0,28-07 22:03:30
0.0,113092120.0,28-07 22:03:31
0.0,113076126.0,28-07 22:03:32
0.0,113063040.0,28-07 22:03:33
0.0,113183722.0,28-07 22:03:34
0.0,112362212.0,28-07 22:03:35
0.0,112567226.0,28-07 22:03:36
42.0,113029640.0,28-07 22:03:37
0.0,115203328.0,28-07 22:03:38
0.0,112753338.0,28-07 22:03:39
0.0,114441432.0,28-07 22:03:40
0.0,114537396.0,28-07 22:03:41
0.0,113388736.0,28-07 22:03:42
0.0,115177156.0,28-07 22:03:43
0.0,114474874.0,28-07 22:03:44
0.0,114290216.0,28-07 22:03:45
0.0,115494128.0,28-07 22:03:46
0.0,114373094.0,28-07 22:03:47
0.0,116450860.0,28-07 22:03:48
0.0,117382874.0,28-07 22:03:49
0.0,115699142.0,28-07 22:03:50
0.0,117692576.0,28-07 22:03:51
0.0,116770740.0,28-07 22:03:52
