"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth9 --nocolor --output ./results/scaleout/1000-from-vpn-ids.csv",,,,"Date:","26 Jul 2017 23:36:24 UTC"

"net/dc2.s1-eth9",,"system"
42.0,11177259.0,26-07 23:37:34
0.0,10346113.0,26-07 23:37:35
0.0,11715558.0,26-07 23:37:36
42.0,11526842.0,26-07 23:37:37
42.0,11403284.0,26-07 23:37:38
42.0,11812529.0,26-07 23:37:39
0.0,9779962.0,26-07 23:37:40
0.0,11669040.0,26-07 23:37:41
0.0,11818291.0,26-07 23:37:42
42.0,10913738.0,26-07 23:37:43
42.0,11841961.0,26-07 23:37:44
42.0,9903687.0,26-07 23:37:45
0.0,11527942.0,26-07 23:37:46
0.0,11728162.0,26-07 23:37:47
42.0,11084372.0,26-07 23:37:48
42.0,11814763.0,26-07 23:37:49
42.0,11637093.0,26-07 23:37:50
0.0,9906257.0,26-07 23:37:51
0.0,11683937.0,26-07 23:37:52
42.0,11571877.0,26-07 23:37:53
42.0,11307351.0,26-07 23:37:54
42.0,11798271.0,26-07 23:37:55
0.0,10015512.0,26-07 23:37:56
0.0,11503715.0,26-07 23:37:57
42.0,11822149.0,26-07 23:37:58
1110.0,11006982.0,26-07 23:37:59
370.0,11836020.0,26-07 23:38:00
370.0,10033231.0,26-07 23:38:01
0.0,11497757.0,26-07 23:38:02
0.0,11718694.0,26-07 23:38:03
1152.0,11069336.0,26-07 23:38:04
412.0,11790133.0,26-07 23:38:05
412.0,12024330.0,26-07 23:38:06
370.0,9626480.0,26-07 23:38:07
0.0,11745876.0,26-07 23:38:08
0.0,11662933.0,26-07 23:38:09
42.0,11263014.0,26-07 23:38:10
42.0,11718280.0,26-07 23:38:11
42.0,10079622.0,26-07 23:38:12
0.0,11547408.0,26-07 23:38:13
0.0,11838395.0,26-07 23:38:14
42.0,11023324.0,26-07 23:38:15
42.0,11909552.0,26-07 23:38:16
42.0,10018804.0,26-07 23:38:17
0.0,11376672.0,26-07 23:38:18
0.0,11697085.0,26-07 23:38:19
42.0,11065336.0,26-07 23:38:20
42.0,11767878.0,26-07 23:38:21
42.0,12076635.0,26-07 23:38:22
0.0,9600923.0,26-07 23:38:23
0.0,11745572.0,26-07 23:38:24
0.0,11772347.0,26-07 23:38:25
42.0,11082251.0,26-07 23:38:26
42.0,11701793.0,26-07 23:38:27
42.0,10096496.0,26-07 23:38:28
0.0,11556996.0,26-07 23:38:29
0.0,11812889.0,26-07 23:38:30
42.0,11057254.0,26-07 23:38:31
42.0,11868701.0,26-07 23:38:32
42.0,10416871.0,26-07 23:38:33
0.0,11045122.0,26-07 23:38:34
0.0,11702453.0,26-07 23:38:35
42.0,11098470.0,26-07 23:38:36
42.0,11887325.0,26-07 23:38:37
42.0,11943931.0,26-07 23:38:38
0.0,9562550.0,26-07 23:38:39
0.0,11708605.0,26-07 23:38:40
0.0,11840557.0,26-07 23:38:41
1152.0,10876510.0,26-07 23:38:42
370.0,11670017.0,26-07 23:38:43
370.0,10136491.0,26-07 23:38:44
0.0,11510347.0,26-07 23:38:45
0.0,11799752.0,26-07 23:38:46
1152.0,11074089.0,26-07 23:38:47
412.0,11809126.0,26-07 23:38:48
412.0,10744664.0,26-07 23:38:49
0.0,10774910.0,26-07 23:38:50
0.0,11739437.0,26-07 23:38:51
42.0,11461972.0,26-07 23:38:52
42.0,11379599.0,26-07 23:38:53
42.0,11947663.0,26-07 23:38:54
0.0,14145171.0,26-07 23:38:55
0.0,23130944.0,26-07 23:38:56
0.0,23503761.0,26-07 23:38:57
42.0,21767803.0,26-07 23:38:58
42.0,23389287.0,26-07 23:38:59
42.0,20225193.0,26-07 23:39:00
0.0,22519666.0,26-07 23:39:01
0.0,23294819.0,26-07 23:39:02
42.0,22088965.0,26-07 23:39:03
42.0,23580607.0,26-07 23:39:04
42.0,22969922.0,26-07 23:39:05
0.0,19963631.0,26-07 23:39:06
0.0,23344815.0,26-07 23:39:07
42.0,23297193.0,26-07 23:39:08
42.0,22226407.0,26-07 23:39:09
42.0,23355423.0,26-07 23:39:10
0.0,19995542.0,26-07 23:39:11
0.0,23032210.0,26-07 23:39:12
0.0,23447613.0,26-07 23:39:13
42.0,21908893.0,26-07 23:39:14
42.0,23719481.0,26-07 23:39:15
42.0,20929045.0,26-07 23:39:16
0.0,21911384.0,26-07 23:39:17
0.0,23230920.0,26-07 23:39:18
42.0,22506756.0,26-07 23:39:19
42.0,23090913.0,26-07 23:39:20
42.0,23641724.0,26-07 23:39:21
0.0,19473667.0,26-07 23:39:22
0.0,23224594.0,26-07 23:39:23
0.0,23432463.0,26-07 23:39:24
1194.0,22077408.0,26-07 23:39:25
370.0,23620547.0,26-07 23:39:26
370.0,20026523.0,26-07 23:39:27
0.0,23030165.0,26-07 23:39:28
0.0,23415645.0,26-07 23:39:29
1152.0,22038448.0,26-07 23:39:30
412.0,23686070.0,26-07 23:39:31
412.0,21988607.0,26-07 23:39:32
370.0,21044752.0,26-07 23:39:33
0.0,23340663.0,26-07 23:39:34
42.0,22557222.0,26-07 23:39:35
42.0,23048428.0,26-07 23:39:36
42.0,23690312.0,26-07 23:39:37
0.0,19544882.0,26-07 23:39:38
0.0,23111444.0,26-07 23:39:39
0.0,23666954.0,26-07 23:39:40
42.0,21852419.0,26-07 23:39:41
42.0,23570977.0,26-07 23:39:42
42.0,20154874.0,26-07 23:39:43
0.0,22803651.0,26-07 23:39:44
0.0,23386749.0,26-07 23:39:45
42.0,22087495.0,26-07 23:39:46
42.0,23366420.0,26-07 23:39:47
42.0,22795601.0,26-07 23:39:48
0.0,20222075.0,26-07 23:39:49
0.0,23345483.0,26-07 23:39:50
42.0,23300870.0,26-07 23:39:51
42.0,22200761.0,26-07 23:39:52
42.0,23511380.0,26-07 23:39:53
0.0,19841685.0,26-07 23:39:54
0.0,23163279.0,26-07 23:39:55
0.0,23557611.0,26-07 23:39:56
42.0,21967203.0,26-07 23:39:57
42.0,23510924.0,26-07 23:39:58
42.0,20901931.0,26-07 23:39:59
0.0,22082089.0,26-07 23:40:00
0.0,23364825.0,26-07 23:40:01
42.0,22483199.0,26-07 23:40:02
42.0,23102022.0,26-07 23:40:03
42.0,23139279.0,26-07 23:40:04
0.0,19893776.0,26-07 23:40:05
42.0,23198180.0,26-07 23:40:06
740.0,23318602.0,26-07 23:40:07
370.0,22209650.0,26-07 23:40:08
370.0,23615745.0,26-07 23:40:09
370.0,19986102.0,26-07 23:40:10
0.0,22937820.0,26-07 23:40:11
42.0,23489297.0,26-07 23:40:12
1152.0,21878696.0,26-07 23:40:13
412.0,23554928.0,26-07 23:40:14
370.0,21741011.0,26-07 23:40:15
42.0,21175100.0,26-07 23:40:16
42.0,23271216.0,26-07 23:40:17
42.0,22609097.0,26-07 23:40:18
42.0,22895011.0,26-07 23:40:19
42.0,23490282.0,26-07 23:40:20
42.0,19799902.0,26-07 23:40:21
0.0,23168882.0,26-07 23:40:22
0.0,23269254.0,26-07 23:40:23
42.0,22248942.0,26-07 23:40:24
42.0,23506419.0,26-07 23:40:25
42.0,20533473.0,26-07 23:40:26
0.0,22436944.0,26-07 23:40:27
0.0,23429358.0,26-07 23:40:28
42.0,22094360.0,26-07 23:40:29
42.0,23596955.0,26-07 23:40:30
42.0,21998280.0,26-07 23:40:31
0.0,20790885.0,26-07 23:40:32
0.0,23373651.0,26-07 23:40:33
42.0,22870321.0,26-07 23:40:34
42.0,22702156.0,26-07 23:40:35
42.0,23660196.0,26-07 23:40:36
0.0,19860373.0,26-07 23:40:37
0.0,23094578.0,26-07 23:40:38
0.0,23583141.0,26-07 23:40:39
42.0,21945448.0,26-07 23:40:40
42.0,23501047.0,26-07 23:40:41
42.0,21087242.0,26-07 23:40:42
0.0,21928063.0,26-07 23:40:43
0.0,23223988.0,26-07 23:40:44
42.0,22424131.0,26-07 23:40:45
42.0,22925671.0,26-07 23:40:46
42.0,22594863.0,26-07 23:40:47
2262.0,20456363.0,26-07 23:40:48
0.0,23269553.0,26-07 23:40:49
740.0,23264820.0,26-07 23:40:50
370.0,22278219.0,26-07 23:40:51
370.0,23759340.0,26-07 23:40:52
412.0,19694547.0,26-07 23:40:53
42.0,23130401.0,26-07 23:40:54
42.0,23477621.0,26-07 23:40:55
42.0,21897936.0,26-07 23:40:56
42.0,23489064.0,26-07 23:40:57
42.0,21855132.0,26-07 23:40:58
42.0,21202869.0,26-07 23:40:59
42.0,23339116.0,26-07 23:41:00
42.0,22661238.0,26-07 23:41:01
42.0,22923833.0,26-07 23:41:02
42.0,23097194.0,26-07 23:41:03
42.0,20028470.0,26-07 23:41:04
0.0,23080332.0,26-07 23:41:05
42.0,23224168.0,26-07 23:41:06
42.0,22280107.0,26-07 23:41:07
42.0,23556800.0,26-07 23:41:08
0.0,20284799.0,26-07 23:41:09
0.0,22571853.0,26-07 23:41:10
0.0,23415368.0,26-07 23:41:11
42.0,21998806.0,26-07 23:41:12
42.0,23772201.0,26-07 23:41:13
42.0,21974468.0,26-07 23:41:14
0.0,21008219.0,26-07 23:41:15
0.0,23328927.0,26-07 23:41:16
42.0,22882761.0,26-07 23:41:17
42.0,22628486.0,26-07 23:41:18
42.0,23760659.0,26-07 23:41:19
0.0,19736586.0,26-07 23:41:20
0.0,23076663.0,26-07 23:41:21
0.0,23459893.0,26-07 23:41:22
42.0,22121995.0,26-07 23:41:23
