"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth7 --nocolor --output ./results/scaleout/10000-from-ids.csv",,,,"Date:","28 Jul 2017 21:58:53 UTC"

"net/dc2.s1-eth7",,"system"
370.0,123567658.0,28-07 22:01:39
370.0,125479362.0,28-07 22:01:40
370.0,119684252.0,28-07 22:01:41
370.0,123724906.0,28-07 22:01:42
370.0,127679206.0,28-07 22:01:43
370.0,123041817.0,28-07 22:01:44
370.0,123513526.0,28-07 22:01:45
370.0,127251750.0,28-07 22:01:46
370.0,124017968.0,28-07 22:01:47
370.0,123829444.0,28-07 22:01:48
370.0,126068231.0,28-07 22:01:49
370.0,125703161.0,28-07 22:01:50
370.0,122998790.0,28-07 22:01:51
370.0,125028540.0,28-07 22:01:52
370.0,126692734.0,28-07 22:01:53
370.0,122953642.0,28-07 22:01:54
370.0,124294848.0,28-07 22:01:55
370.0,123105441.0,28-07 22:01:56
370.0,122190077.0,28-07 22:01:57
370.0,125579176.0,28-07 22:01:58
370.0,125210183.0,28-07 22:01:59
370.0,124386646.0,28-07 22:02:00
370.0,125160563.0,28-07 22:02:01
370.0,123481685.0,28-07 22:02:02
370.0,120465177.0,28-07 22:02:03
412.0,124085442.0,28-07 22:02:04
412.0,122025590.0,28-07 22:02:05
370.0,124792086.0,28-07 22:02:06
370.0,120825400.0,28-07 22:02:07
370.0,124207003.0,28-07 22:02:08
370.0,120024747.0,28-07 22:02:09
370.0,121696623.0,28-07 22:02:10
370.0,119139487.0,28-07 22:02:11
370.0,121744188.0,28-07 22:02:12
370.0,122941097.0,28-07 22:02:13
370.0,122457778.0,28-07 22:02:14
370.0,123234928.0,28-07 22:02:15
370.0,119434809.0,28-07 22:02:16
370.0,121219660.0,28-07 22:02:17
370.0,121808383.0,28-07 22:02:18
370.0,119707287.0,28-07 22:02:19
370.0,121625709.0,28-07 22:02:20
370.0,114658394.0,28-07 22:02:21
370.0,111159819.0,28-07 22:02:22
370.0,123053559.0,28-07 22:02:23
370.0,119069640.0,28-07 22:02:24
370.0,114880080.0,28-07 22:02:25
370.0,118875905.0,28-07 22:02:26
370.0,120220690.0,28-07 22:02:27
370.0,121541654.0,28-07 22:02:28
370.0,115330011.0,28-07 22:02:29
370.0,112867987.0,28-07 22:02:30
370.0,120452103.0,28-07 22:02:31
370.0,115786801.0,28-07 22:02:32
370.0,120213185.0,28-07 22:02:33
370.0,111355783.0,28-07 22:02:34
370.0,118980755.0,28-07 22:02:35
370.0,124302199.0,28-07 22:02:36
412.0,123261986.0,28-07 22:02:37
370.0,115106135.0,28-07 22:02:38
370.0,122271658.0,28-07 22:02:39
370.0,124424077.0,28-07 22:02:40
370.0,120295191.0,28-07 22:02:41
370.0,125083184.0,28-07 22:02:42
370.0,125995346.0,28-07 22:02:43
370.0,125229477.0,28-07 22:02:44
370.0,123438612.0,28-07 22:02:45
370.0,125420714.0,28-07 22:02:46
370.0,124001857.0,28-07 22:02:47
412.0,125972486.0,28-07 22:02:48
370.0,127449447.0,28-07 22:02:49
370.0,125715903.0,28-07 22:02:50
370.0,124426133.0,28-07 22:02:51
370.0,128901450.0,28-07 22:02:52
370.0,129200019.0,28-07 22:02:53
370.0,124537901.0,28-07 22:02:54
370.0,121928448.0,28-07 22:02:55
370.0,120686735.0,28-07 22:02:56
370.0,122429084.0,28-07 22:02:57
370.0,123840418.0,28-07 22:02:58
370.0,122482089.0,28-07 22:02:59
370.0,121662869.0,28-07 22:03:00
370.0,120806766.0,28-07 22:03:01
370.0,117312845.0,28-07 22:03:02
370.0,125062550.0,28-07 22:03:03
370.0,116088064.0,28-07 22:03:04
370.0,124464658.0,28-07 22:03:05
370.0,119965862.0,28-07 22:03:06
370.0,122357404.0,28-07 22:03:07
370.0,122660241.0,28-07 22:03:08
370.0,121057227.0,28-07 22:03:09
412.0,120033877.0,28-07 22:03:10
370.0,118125949.0,28-07 22:03:11
370.0,119133052.0,28-07 22:03:12
370.0,120510066.0,28-07 22:03:13
370.0,122061973.0,28-07 22:03:14
370.0,123110968.0,28-07 22:03:15
370.0,123499477.0,28-07 22:03:16
370.0,120843233.0,28-07 22:03:17
370.0,121484964.0,28-07 22:03:18
370.0,122403716.0,28-07 22:03:19
370.0,122932422.0,28-07 22:03:20
370.0,119791353.0,28-07 22:03:21
370.0,122148038.0,28-07 22:03:22
370.0,119553788.0,28-07 22:03:23
370.0,122304814.0,28-07 22:03:24
370.0,120269403.0,28-07 22:03:25
370.0,117641080.0,28-07 22:03:26
370.0,119501057.0,28-07 22:03:27
370.0,121681741.0,28-07 22:03:28
370.0,121545231.0,28-07 22:03:29
370.0,120180328.0,28-07 22:03:30
412.0,122460997.0,28-07 22:03:31
370.0,118591573.0,28-07 22:03:32
370.0,122114243.0,28-07 22:03:33
370.0,117990266.0,28-07 22:03:34
370.0,123161857.0,28-07 22:03:35
370.0,120305195.0,28-07 22:03:36
370.0,124197146.0,28-07 22:03:37
370.0,120165671.0,28-07 22:03:38
370.0,118739422.0,28-07 22:03:39
370.0,117919610.0,28-07 22:03:40
370.0,118616010.0,28-07 22:03:41
370.0,119732510.0,28-07 22:03:42
412.0,122339481.0,28-07 22:03:43
370.0,120162064.0,28-07 22:03:44
370.0,122078474.0,28-07 22:03:45
370.0,119792550.0,28-07 22:03:46
370.0,120161284.0,28-07 22:03:47
370.0,120206427.0,28-07 22:03:48
370.0,121608376.0,28-07 22:03:49
370.0,121443378.0,28-07 22:03:50
370.0,119198259.0,28-07 22:03:51
370.0,122411321.0,28-07 22:03:52
