"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth9 --nocolor --output ./results/scaleout/100-from-vpn-ids.csv",,,,"Date:","28 Jul 2017 21:48:13 UTC"

"net/dc2.s1-eth9",,"system"
0.0,1302646.0,28-07 21:49:35
0.0,1305544.0,28-07 21:49:36
0.0,1304774.0,28-07 21:49:37
0.0,1301083.0,28-07 21:49:38
1480.0,1275697.0,28-07 21:49:39
370.0,1287980.0,28-07 21:49:40
0.0,1291925.0,28-07 21:49:41
0.0,1302791.0,28-07 21:49:42
0.0,1305866.0,28-07 21:49:43
0.0,1305333.0,28-07 21:49:44
0.0,1305882.0,28-07 21:49:45
0.0,1303930.0,28-07 21:49:46
0.0,1304237.0,28-07 21:49:47
0.0,1304541.0,28-07 21:49:48
0.0,1303933.0,28-07 21:49:49
1480.0,1256352.0,28-07 21:49:50
370.0,1289894.0,28-07 21:49:51
0.0,1301644.0,28-07 21:49:52
0.0,1307436.0,28-07 21:49:53
0.0,1304128.0,28-07 21:49:54
42.0,1304583.0,28-07 21:49:55
0.0,1301763.0,28-07 21:49:56
0.0,1302592.0,28-07 21:49:57
0.0,1303805.0,28-07 21:49:58
0.0,1302782.0,28-07 21:49:59
1480.0,1257175.0,28-07 21:50:00
370.0,1289263.0,28-07 21:50:01
0.0,1305408.0,28-07 21:50:02
0.0,1303163.0,28-07 21:50:03
42.0,1304230.0,28-07 21:50:04
0.0,1304613.0,28-07 21:50:05
0.0,1298972.0,28-07 21:50:06
0.0,1300124.0,28-07 21:50:07
0.0,1300921.0,28-07 21:50:08
0.0,1300033.0,28-07 21:50:09
1480.0,1255438.0,28-07 21:50:10
370.0,1287416.0,28-07 21:50:11
0.0,1298013.0,28-07 21:50:12
0.0,1303354.0,28-07 21:50:13
0.0,1300549.0,28-07 21:50:14
0.0,1299927.0,28-07 21:50:15
0.0,1304134.0,28-07 21:50:16
0.0,1290880.0,28-07 21:50:17
0.0,1299865.0,28-07 21:50:18
0.0,1301960.0,28-07 21:50:19
1480.0,1267955.0,28-07 21:50:20
370.0,1287872.0,28-07 21:50:21
0.0,1291622.0,28-07 21:50:22
0.0,1297444.0,28-07 21:50:23
0.0,1300337.0,28-07 21:50:24
0.0,1299498.0,28-07 21:50:25
0.0,1298820.0,28-07 21:50:26
0.0,1300792.0,28-07 21:50:27
0.0,1293349.0,28-07 21:50:28
0.0,1299277.0,28-07 21:50:29
0.0,1298387.0,28-07 21:50:30
1480.0,1258542.0,28-07 21:50:31
370.0,1286556.0,28-07 21:50:32
0.0,1302494.0,28-07 21:50:33
0.0,1305613.0,28-07 21:50:34
0.0,1303793.0,28-07 21:50:35
0.0,1301287.0,28-07 21:50:36
0.0,1304253.0,28-07 21:50:37
0.0,1306927.0,28-07 21:50:38
0.0,1301563.0,28-07 21:50:39
0.0,1305153.0,28-07 21:50:40
1480.0,1261826.0,28-07 21:50:41
370.0,1293532.0,28-07 21:50:42
0.0,1301590.0,28-07 21:50:43
42.0,1304349.0,28-07 21:50:44
0.0,1304866.0,28-07 21:50:45
0.0,1304859.0,28-07 21:50:46
0.0,1306412.0,28-07 21:50:47
0.0,1612181.0,28-07 21:50:48
1480.0,2567095.0,28-07 21:50:49
370.0,2597043.0,28-07 21:50:50
1110.0,2564041.0,28-07 21:50:51
370.0,2597145.0,28-07 21:50:52
0.0,2600911.0,28-07 21:50:53
42.0,2612143.0,28-07 21:50:54
0.0,2606176.0,28-07 21:50:55
0.0,2605609.0,28-07 21:50:56
0.0,2611001.0,28-07 21:50:57
0.0,2610892.0,28-07 21:50:58
1480.0,2567366.0,28-07 21:50:59
370.0,2591151.0,28-07 21:51:00
1110.0,2584191.0,28-07 21:51:01
370.0,2581256.0,28-07 21:51:02
0.0,2594686.0,28-07 21:51:03
0.0,2608192.0,28-07 21:51:04
0.0,2604721.0,28-07 21:51:05
0.0,2604425.0,28-07 21:51:06
0.0,2610947.0,28-07 21:51:07
0.0,2606749.0,28-07 21:51:08
1480.0,2564171.0,28-07 21:51:09
370.0,2600932.0,28-07 21:51:10
0.0,2599102.0,28-07 21:51:11
1110.0,2562940.0,28-07 21:51:12
370.0,2584674.0,28-07 21:51:13
0.0,2607666.0,28-07 21:51:14
0.0,2605715.0,28-07 21:51:15
0.0,2604279.0,28-07 21:51:16
0.0,2583279.0,28-07 21:51:17
0.0,2605390.0,28-07 21:51:18
1480.0,2578964.0,28-07 21:51:19
370.0,2589168.0,28-07 21:51:20
0.0,2598894.0,28-07 21:51:21
1110.0,2559618.0,28-07 21:51:22
370.0,2590544.0,28-07 21:51:23
42.0,2599105.0,28-07 21:51:24
0.0,2607930.0,28-07 21:51:25
0.0,2598651.0,28-07 21:51:26
0.0,2591834.0,28-07 21:51:27
0.0,2606597.0,28-07 21:51:28
0.0,2595842.0,28-07 21:51:29
1480.0,2564948.0,28-07 21:51:30
370.0,2582757.0,28-07 21:51:31
1110.0,2579851.0,28-07 21:51:32
370.0,2580175.0,28-07 21:51:33
0.0,2603289.0,28-07 21:51:34
0.0,2608308.0,28-07 21:51:35
0.0,2610401.0,28-07 21:51:36
0.0,2611129.0,28-07 21:51:37
0.0,2608187.0,28-07 21:51:38
0.0,2611956.0,28-07 21:51:39
1480.0,2547606.0,28-07 21:51:40
370.0,2591043.0,28-07 21:51:41
1110.0,2587032.0,28-07 21:51:42
370.0,2584155.0,28-07 21:51:43
0.0,2593002.0,28-07 21:51:44
42.0,2610348.0,28-07 21:51:45
0.0,2604233.0,28-07 21:51:46
0.0,2606453.0,28-07 21:51:47
0.0,2607863.0,28-07 21:51:48
0.0,2609410.0,28-07 21:51:49
1480.0,2570625.0,28-07 21:51:50
370.0,2595687.0,28-07 21:51:51
0.0,2597869.0,28-07 21:51:52
1110.0,2563620.0,28-07 21:51:53
370.0,2596487.0,28-07 21:51:54
0.0,2607890.0,28-07 21:51:55
0.0,2601405.0,28-07 21:51:56
0.0,2603273.0,28-07 21:51:57
0.0,2607765.0,28-07 21:51:58
0.0,2611342.0,28-07 21:51:59
1480.0,2579421.0,28-07 21:52:00
370.0,2582695.0,28-07 21:52:01
0.0,2602040.0,28-07 21:52:02
1110.0,2568165.0,28-07 21:52:03
412.0,2603659.0,28-07 21:52:04
0.0,2602410.0,28-07 21:52:05
0.0,2609565.0,28-07 21:52:06
0.0,2599351.0,28-07 21:52:07
0.0,2607824.0,28-07 21:52:08
0.0,2603675.0,28-07 21:52:09
0.0,2603174.0,28-07 21:52:10
1480.0,2546144.0,28-07 21:52:11
370.0,2571930.0,28-07 21:52:12
1110.0,2578600.0,28-07 21:52:13
370.0,2589285.0,28-07 21:52:14
0.0,2603173.0,28-07 21:52:15
0.0,2604060.0,28-07 21:52:16
0.0,2581289.0,28-07 21:52:17
0.0,2610967.0,28-07 21:52:18
0.0,2605143.0,28-07 21:52:19
0.0,2603636.0,28-07 21:52:20
1480.0,2564496.0,28-07 21:52:21
370.0,2597097.0,28-07 21:52:22
1110.0,2581511.0,28-07 21:52:23
370.0,2586862.0,28-07 21:52:24
0.0,2595139.0,28-07 21:52:25
0.0,2598293.0,28-07 21:52:26
0.0,2609396.0,28-07 21:52:27
0.0,2605214.0,28-07 21:52:28
0.0,2597482.0,28-07 21:52:29
0.0,2602850.0,28-07 21:52:30
1480.0,2556956.0,28-07 21:52:31
370.0,2598495.0,28-07 21:52:32
0.0,2593614.0,28-07 21:52:33
1110.0,2561650.0,28-07 21:52:34
370.0,2598637.0,28-07 21:52:35
42.0,2610145.0,28-07 21:52:36
0.0,2605311.0,28-07 21:52:37
0.0,2606141.0,28-07 21:52:38
0.0,2609361.0,28-07 21:52:39
0.0,2606594.0,28-07 21:52:40
1480.0,2575964.0,28-07 21:52:41
370.0,2587765.0,28-07 21:52:42
0.0,2596193.0,28-07 21:52:43
1152.0,2554916.0,28-07 21:52:44
370.0,2603295.0,28-07 21:52:45
0.0,2601539.0,28-07 21:52:46
0.0,2606053.0,28-07 21:52:47
0.0,2610555.0,28-07 21:52:48
0.0,2608934.0,28-07 21:52:49
0.0,2609066.0,28-07 21:52:50
0.0,2608158.0,28-07 21:52:51
1480.0,2563555.0,28-07 21:52:52
370.0,2596254.0,28-07 21:52:53
1110.0,2575915.0,28-07 21:52:54
370.0,2591171.0,28-07 21:52:55
0.0,2601752.0,28-07 21:52:56
0.0,2606496.0,28-07 21:52:57
0.0,2607305.0,28-07 21:52:58
0.0,2605729.0,28-07 21:52:59
0.0,2607867.0,28-07 21:53:00
0.0,2608868.0,28-07 21:53:01
1480.0,2560410.0,28-07 21:53:02
370.0,2597205.0,28-07 21:53:03
1110.0,2588681.0,28-07 21:53:04
370.0,2572019.0,28-07 21:53:05
0.0,2595480.0,28-07 21:53:06
0.0,2608385.0,28-07 21:53:07
0.0,2603498.0,28-07 21:53:08
0.0,2609894.0,28-07 21:53:09
0.0,2603488.0,28-07 21:53:10
0.0,2603582.0,28-07 21:53:11
1480.0,2568078.0,28-07 21:53:12
