"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth10 --nocolor --output ./results/scaleout/10-from-vpn-fw.csv",,,,"Date:","26 Jul 2017 01:56:13 UTC"

"net/dc2.s1-eth10",,"system"
0.0,130860.0,26-07 01:58:00
0.0,130860.0,26-07 01:58:01
0.0,130860.0,26-07 01:58:02
0.0,130860.0,26-07 01:58:03
0.0,130860.0,26-07 01:58:04
0.0,132314.0,26-07 01:58:05
0.0,130860.0,26-07 01:58:06
0.0,130860.0,26-07 01:58:07
0.0,130860.0,26-07 01:58:08
0.0,130860.0,26-07 01:58:09
0.0,130860.0,26-07 01:58:10
0.0,130860.0,26-07 01:58:11
0.0,130860.0,26-07 01:58:12
0.0,132314.0,26-07 01:58:13
0.0,130860.0,26-07 01:58:14
0.0,130860.0,26-07 01:58:15
0.0,130860.0,26-07 01:58:16
0.0,130860.0,26-07 01:58:17
0.0,130860.0,26-07 01:58:18
0.0,130860.0,26-07 01:58:19
0.0,130860.0,26-07 01:58:20
0.0,130860.0,26-07 01:58:21
0.0,132314.0,26-07 01:58:22
0.0,130860.0,26-07 01:58:23
0.0,130860.0,26-07 01:58:24
0.0,130860.0,26-07 01:58:25
0.0,130860.0,26-07 01:58:26
0.0,130860.0,26-07 01:58:27
0.0,130860.0,26-07 01:58:28
0.0,130860.0,26-07 01:58:29
0.0,130860.0,26-07 01:58:30
0.0,130860.0,26-07 01:58:31
0.0,132314.0,26-07 01:58:32
0.0,130860.0,26-07 01:58:33
0.0,130860.0,26-07 01:58:34
0.0,130860.0,26-07 01:58:35
0.0,130860.0,26-07 01:58:36
0.0,130860.0,26-07 01:58:37
0.0,130860.0,26-07 01:58:38
0.0,130860.0,26-07 01:58:39
0.0,130860.0,26-07 01:58:40
0.0,130860.0,26-07 01:58:41
0.0,132314.0,26-07 01:58:42
0.0,130860.0,26-07 01:58:43
0.0,130860.0,26-07 01:58:44
0.0,130860.0,26-07 01:58:45
0.0,130860.0,26-07 01:58:46
0.0,130860.0,26-07 01:58:47
0.0,130860.0,26-07 01:58:48
0.0,130860.0,26-07 01:58:49
0.0,130860.0,26-07 01:58:50
0.0,130860.0,26-07 01:58:51
0.0,130860.0,26-07 01:58:52
0.0,130860.0,26-07 01:58:53
0.0,130860.0,26-07 01:58:54
0.0,130860.0,26-07 01:58:55
0.0,130860.0,26-07 01:58:56
0.0,130860.0,26-07 01:58:57
0.0,129406.0,26-07 01:58:58
0.0,130860.0,26-07 01:58:59
0.0,132314.0,26-07 01:59:00
0.0,130860.0,26-07 01:59:01
0.0,129406.0,26-07 01:59:02
0.0,129406.0,26-07 01:59:03
0.0,130860.0,26-07 01:59:04
0.0,130860.0,26-07 01:59:05
0.0,130860.0,26-07 01:59:06
0.0,130860.0,26-07 01:59:07
0.0,130860.0,26-07 01:59:08
0.0,132314.0,26-07 01:59:09
0.0,130860.0,26-07 01:59:10
0.0,130860.0,26-07 01:59:11
0.0,130860.0,26-07 01:59:12
0.0,130860.0,26-07 01:59:13
0.0,129406.0,26-07 01:59:14
0.0,132314.0,26-07 01:59:15
0.0,130860.0,26-07 01:59:16
0.0,130860.0,26-07 01:59:17
0.0,130860.0,26-07 01:59:18
0.0,130860.0,26-07 01:59:19
0.0,130860.0,26-07 01:59:20
0.0,130860.0,26-07 01:59:21
0.0,130860.0,26-07 01:59:22
0.0,130860.0,26-07 01:59:23
0.0,130860.0,26-07 01:59:24
0.0,130860.0,26-07 01:59:25
0.0,130860.0,26-07 01:59:26
0.0,130860.0,26-07 01:59:27
0.0,130860.0,26-07 01:59:28
0.0,130860.0,26-07 01:59:29
0.0,130860.0,26-07 01:59:30
0.0,132314.0,26-07 01:59:31
0.0,130860.0,26-07 01:59:32
0.0,130860.0,26-07 01:59:33
0.0,130860.0,26-07 01:59:34
0.0,130860.0,26-07 01:59:35
0.0,130860.0,26-07 01:59:36
0.0,130860.0,26-07 01:59:37
0.0,130860.0,26-07 01:59:38
0.0,130860.0,26-07 01:59:39
0.0,132314.0,26-07 01:59:40
0.0,130860.0,26-07 01:59:41
0.0,130860.0,26-07 01:59:42
0.0,130860.0,26-07 01:59:43
0.0,130860.0,26-07 01:59:44
0.0,130860.0,26-07 01:59:45
0.0,130860.0,26-07 01:59:46
0.0,130860.0,26-07 01:59:47
0.0,130860.0,26-07 01:59:48
0.0,130860.0,26-07 01:59:49
0.0,130860.0,26-07 01:59:50
0.0,130860.0,26-07 01:59:51
0.0,130860.0,26-07 01:59:52
0.0,130860.0,26-07 01:59:53
0.0,130860.0,26-07 01:59:54
0.0,130860.0,26-07 01:59:55
0.0,130860.0,26-07 01:59:56
0.0,130860.0,26-07 01:59:57
0.0,130860.0,26-07 01:59:58
0.0,130860.0,26-07 01:59:59
0.0,130860.0,26-07 02:00:00
0.0,130860.0,26-07 02:00:01
0.0,130860.0,26-07 02:00:02
0.0,130860.0,26-07 02:00:03
0.0,132314.0,26-07 02:00:04
0.0,130860.0,26-07 02:00:05
0.0,130860.0,26-07 02:00:06
0.0,130860.0,26-07 02:00:07
0.0,130860.0,26-07 02:00:08
0.0,130860.0,26-07 02:00:09
0.0,130860.0,26-07 02:00:10
0.0,130860.0,26-07 02:00:11
0.0,130860.0,26-07 02:00:12
0.0,130860.0,26-07 02:00:13
0.0,132314.0,26-07 02:00:14
0.0,130860.0,26-07 02:00:15
0.0,130860.0,26-07 02:00:16
0.0,130860.0,26-07 02:00:17
0.0,130860.0,26-07 02:00:18
0.0,130860.0,26-07 02:00:19
0.0,130860.0,26-07 02:00:20
0.0,132314.0,26-07 02:00:21
0.0,130860.0,26-07 02:00:22
0.0,130860.0,26-07 02:00:23
0.0,129406.0,26-07 02:00:24
0.0,132314.0,26-07 02:00:25
0.0,130860.0,26-07 02:00:26
0.0,130860.0,26-07 02:00:27
0.0,130860.0,26-07 02:00:28
0.0,130860.0,26-07 02:00:29
0.0,130860.0,26-07 02:00:30
0.0,130860.0,26-07 02:00:31
0.0,132314.0,26-07 02:00:32
0.0,130860.0,26-07 02:00:33
0.0,130860.0,26-07 02:00:34
0.0,130860.0,26-07 02:00:35
0.0,130860.0,26-07 02:00:36
0.0,130860.0,26-07 02:00:37
0.0,130860.0,26-07 02:00:38
0.0,130860.0,26-07 02:00:39
0.0,132314.0,26-07 02:00:40
0.0,130860.0,26-07 02:00:41
0.0,130860.0,26-07 02:00:42
0.0,130860.0,26-07 02:00:43
0.0,130860.0,26-07 02:00:44
0.0,130860.0,26-07 02:00:45
0.0,130860.0,26-07 02:00:46
0.0,130860.0,26-07 02:00:47
0.0,130860.0,26-07 02:00:48
0.0,130860.0,26-07 02:00:49
0.0,130860.0,26-07 02:00:50
0.0,130860.0,26-07 02:00:51
0.0,130860.0,26-07 02:00:52
0.0,130860.0,26-07 02:00:53
0.0,130860.0,26-07 02:00:54
0.0,130860.0,26-07 02:00:55
0.0,130860.0,26-07 02:00:56
0.0,130860.0,26-07 02:00:57
0.0,130860.0,26-07 02:00:58
0.0,130860.0,26-07 02:00:59
0.0,130860.0,26-07 02:01:00
0.0,132314.0,26-07 02:01:01
0.0,130860.0,26-07 02:01:02
0.0,130860.0,26-07 02:01:03
0.0,130860.0,26-07 02:01:04
0.0,130860.0,26-07 02:01:05
0.0,130860.0,26-07 02:01:06
0.0,130860.0,26-07 02:01:07
0.0,130860.0,26-07 02:01:08
0.0,132314.0,26-07 02:01:09
0.0,130860.0,26-07 02:01:10
0.0,130860.0,26-07 02:01:11
0.0,130860.0,26-07 02:01:12
